Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.048360199,6.06E-05,2.34E-03
0.000226468,0.044086907,-0.019714179,2.33E-03
0.000452935,0.032010179,-0.035919953,2.31E-03
0.000679403,0.014336832,-0.045654874,2.29E-03
0.000905871,-0.005741391,-0.047217395,2.26E-03
0.001132338,-0.024650902,-0.040381003,2.24E-03
0.001358806,-0.039072126,-0.02638915,2.22E-03
0.001585274,-0.046494912,-0.007702379,2.22E-03
0.001811741,-0.045613784,0.012433345,2.24E-03
0.002038209,-0.036528893,0.030519906,2.27E-03
0.002264677,-0.020679671,0.043568164,2.33E-03
0.002491144,-0.000807193,0.048824213,2.38E-03
0.002717612,0.019633973,0.045409288,2.45E-03
0.00294408,0.03699341,0.033762734,2.51E-03
0.003170547,0.048075255,0.015823936,2.56E-03
0.003397015,0.050739024,-0.00519966,2.60E-03
0.003623482,0.044377178,-0.025641564,2.63E-03
0.00384995,0.030031854,-0.041669324,2.64E-03
0.004076418,0.010289322,-0.05025997,2.63E-03
0.004302886,-0.011392463,-0.049995579,2.63E-03
0.004529353,-0.031143421,-0.040750306,2.63E-03
0.004755821,-0.045434274,-0.024081327,2.64E-03
0.004982288,-0.051674459,-0.002837728,2.68E-03
0.005208756,-0.048633751,0.019325195,2.74E-03
0.005435224,-0.03664593,0.03873536,2.84E-03
0.005661691,-0.017507637,0.051541548,2.96E-03
0.005888159,0.005556727,0.055450745,3.11E-03
0.006114627,0.028577635,0.049453601,3.26E-03
0.006341094,0.047418378,0.034255445,3.42E-03
0.006567562,0.058531411,0.012254293,3.58E-03
0.00679403,0.0594966,-0.0126489,3.70E-03
0.007020497,0.049855165,-0.036208026,3.80E-03
0.007246965,0.031066328,-0.053742714,3.85E-03
0.007473433,0.006286416,-0.062129658,3.90E-03
0.0076999,-0.020156512,-0.059396997,3.93E-03
0.007926368,-0.043477114,-0.04568629,3.98E-03
0.008152835,-0.059327733,-0.023107775,4.05E-03
0.008379303,-0.064558663,0.004606958,4.19E-03
0.008605771,-0.057766061,0.032713659,4.41E-03
0.008832238,-0.039565474,0.056214999,4.73E-03
0.009058706,-0.012406902,0.070898026,5.18E-03
0.009285173,0.019185793,0.073111169,5.71E-03
0.009511641,0.049918748,0.061926745,6.33E-03
0.009738109,0.074210055,0.038455188,6.99E-03
0.009964576,0.087221541,0.006159876,7.65E-03
0.010191044,0.085642263,-0.029657651,8.21E-03
0.010417512,0.068862207,-0.062461365,8.64E-03
0.010643979,0.039008193,-0.086230829,8.96E-03
0.010870447,0.00061068,-0.095512889,9.12E-03
0.011096915,-0.039686911,-0.087280534,9.19E-03
0.011323382,-0.07426998,-0.061425306,9.29E-03
0.01154985,-0.095791973,-0.020989165,9.62E-03
0.011776318,-0.098410934,0.028101908,1.05E-02
0.012002785,-0.078846581,0.077751771,1.23E-02
0.012229253,-0.037117634,0.118758604,1.55E-02
0.01245572,0.023133121,0.142108545,2.07E-02
0.012682188,0.095382348,0.140497461,2.88E-02
0.012908656,0.168568224,0.108845659,4.03E-02
0.013135123,0.231128812,0.047202174,5.56E-02
0.013361591,0.272649974,-0.041153632,7.60E-02
0.013588059,0.282582283,-0.148115531,1.02E-01
0.013814526,0.25423041,-0.262187421,1.33E-01
0.014040994,0.185262486,-0.369785696,1.71E-01
0.014267462,0.07821545,-0.457003236,2.15E-01
0.014493929,-0.059734061,-0.511369586,2.65E-01
0.014720397,-0.217646018,-0.523305893,3.21E-01
0.014946865,-0.382021338,-0.487042427,3.83E-01
0.015173332,-0.538056433,-0.401141435,4.50E-01
0.0153998,-0.670979083,-0.268699318,5.22E-01
