Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.038425833,0.0,0.0014765446417438
1,0.000226417234,0.0343271382,-0.0166492816,0.0014555509947979
2,0.000452834469,0.023352636,-0.0292238314,0.0013993779298441
3,0.000679251688,0.00866184849,-0.035345491,0.0013243313532947
4,0.000905668938,-0.00634754868,-0.0347522758,0.0012480120475242
5,0.00113208612,-0.0191298369,-0.0285971425,0.0011837472189859
6,0.00135850338,-0.0282024387,-0.0185528174,0.001139584582105
7,0.00158492063,-0.0328715332,-0.00627550762,0.0011199196908073
8,0.00181133788,-0.0328866877,0.00675649662,0.0011271844744534
9,0.00203775512,-0.0281993411,0.0191467553,0.0011618010769922
10,0.00226417225,-0.0189757328,0.0293643046,0.0012223408199385
11,0.0024905895,-0.00585170556,0.0356486179,0.0013050664161411
12,0.00271700675,0.00967791304,0.0361636244,0.001401469730554
13,0.002943424,0.0249122605,0.0295860134,0.0014959529121248
14,0.00316984125,0.0361396521,0.0161328819,0.0015663443323083
15,0.0033962585,0.0398411676,-0.00122951891,0.0015888303524813
16,0.00362267575,0.0349512175,-0.0186604895,0.0015698014731119
17,0.003849093,0.0229030922,-0.0312750377,0.0015026796154581
18,0.00407551025,0.00737200258,-0.0368716978,0.001413868520694
19,0.0043019275,-0.0080286162,-0.0355047025,0.0013250425777004
20,0.0045283445,-0.0207927655,-0.0286238734,0.0012516652255572
21,0.004754762,-0.0296038836,-0.0180604439,0.0012025695580673
22,0.004981179,-0.0339470506,-0.00549891824,0.0011826403462491
23,0.0052075965,-0.0337302014,0.0076627112,0.0011964436294191
24,0.0054340135,-0.0289359018,0.0202114414,0.0012457887764448
25,0.0056604305,-0.0196224675,0.0307557266,0.0013309559494825
26,0.005886848,-0.0062017492,0.0375971012,0.0014520037117827
27,0.006113265,0.0101589765,0.0387453176,0.0016044044394524
28,0.0063396825,0.0269895326,0.0323260054,0.0017734054950872
29,0.0065660995,0.0390137732,0.0179576017,0.0018445499581168
30,0.006792517,0.0445297211,-0.00177400082,0.0019860431401531
31,0.007018934,0.039065849,-0.0219607577,0.0020084154368489
32,0.0072453515,0.0246391669,-0.0365105718,0.001940110398689
33,0.0074717685,0.00610893313,-0.0421917364,0.0018174616844338
34,0.007698186,-0.0116160726,-0.039312169,0.001680379774133
35,0.007924603,-0.0254365001,-0.0301891137,0.0015583981233288
36,0.0081510205,-0.0341009274,-0.0174503475,0.0014673878774108
37,0.0083774375,-0.0374601446,-0.00324846478,0.0014138149568798
38,0.008603855,-0.035810966,0.0107941125,0.0013989381505158
39,0.008830272,-0.0297629926,0.0234324895,0.0014349172926752
40,0.009056689,-0.0195310619,0.0337652564,0.0015215549186993
41,0.009283106,-0.00559226656,0.040360041,0.0016602063547997
42,0.009509524,0.0110240253,0.0416636504,0.0018573888984684
43,0.009735941,0.0281471089,0.0355008319,0.0020525688050205
44,0.009962358,0.0432633609,0.0212283991,0.0023223633247125
45,0.010188775,0.0510117896,-0.000125964521,0.0026022185452552
