Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0387279131,0.0,0.0014998512530811
1,0.000226526719,0.0345928259,-0.0167906694,0.0014785901826478
2,0.000453053438,0.0235202033,-0.0294704698,0.001421708553506
3,0.000679580188,0.0086974334,-0.0356381536,0.0013457233397646
4,0.000906106875,-0.00644608913,-0.0350270234,0.001268444433336
5,0.00113263362,-0.0193384811,-0.0287994035,0.0012033824932108
6,0.00135916038,-0.0284797996,-0.0186449587,0.0011587334701808
7,0.001585687,-0.033166416,-0.00623888662,0.0011389348565422
8,0.00181221375,-0.0331448019,0.00692110509,0.001146479588657
9,0.0020387405,-0.0283672754,0.0194179639,0.0011817596356411
10,0.00226526725,-0.0190084893,0.0296982564,0.0012433090986683
11,0.002491794,-0.00572334882,0.0359794982,0.0013272810124391
12,0.00271832075,0.00996003859,0.0364104584,0.0014249238496124
13,0.00294484725,0.0252948403,0.0296734311,0.0015203414590489
14,0.003171374,0.036527615,0.016021356,0.0015909505056669
15,0.00339790075,0.0401392095,-0.00151465763,0.001613450327021
16,0.0036244275,0.0350752547,-0.019046694,0.0015930500445995
17,0.00385095425,0.0228406861,-0.0316672735,0.0015245131524425
18,0.004077481,0.00715162233,-0.0371917672,0.0014343732494099
19,0.0043040075,-0.00835655537,-0.0357025377,0.0013445032158717
20,0.0045305345,-0.0211716723,-0.0286745895,0.001270471790972
21,0.004757061,-0.0299777538,-0.0179581903,0.0012211623217444
22,0.004983588,-0.0342627466,-0.0052531953,0.0012015318654357
23,0.0052101145,-0.033937104,0.00802989397,0.0012162062250762
24,0.0054366415,-0.0289842058,0.0206600316,0.0012669210915697
25,0.005663168,-0.0194725357,0.0312217176,0.0013539752964819
26,0.0058896945,-0.00583690265,0.0379900672,0.001477314638406
27,0.0061162215,0.0107101081,0.0389537588,0.0016321017401622
28,0.006342748,0.0276269428,0.0322434083,0.0018028853472749
29,0.006569275,0.0395699702,0.0175715964,0.0018745435416733
30,0.0067958015,0.0448265783,-0.00241309055,0.0020152451280885
31,0.0070223285,0.0390054286,-0.0226621088,0.0020349946355327
32,0.007248855,0.0242643747,-0.0370799266,0.0019636808362433
33,0.007475382,0.0055478164,-0.0425170772,0.0018384801204388
34,0.0077019085,-0.0122295842,-0.0393717065,0.001699694002427
35,0.007928435,-0.0260021053,-0.0300117899,0.001576817013034
36,0.008154962,-0.0345511511,-0.0170833059,0.001485621382808
37,0.0083814885,-0.0377485938,-0.00274326629,0.0014324818438152
38,0.008608015,-0.0359026007,0.0113799144,0.0014184991887749
39,0.008834542,-0.0296397433,0.0240492877,0.0014568826217672
40,0.009061069,-0.0191639178,0.0343355909,0.0015461885478973
41,0.009287596,-0.00498204026,0.0407876074,0.0016884496425687
42,0.009514122,0.0118341809,0.0418378487,0.001890453421418
43,0.009740649,0.0290328041,0.0352734551,0.0020871203486006
44,0.009967176,0.0440354981,0.0205554701,0.002361652443947
45,0.010193702,0.051396586,-0.00117727136,0.0026429950203104
46,0.010420229,0.0469472073,-0.0253747366,0.0028479175307885
47,0.010646756,0.0303989295,-0.0447039008,0.0029225336614822
48,0.010873283,0.00667379284,-0.0530730411,0.0028612872024735
49,0.011099809,-0.0169524122,-0.0492041521,0.0027084328632786
50,0.011326336,-0.034962032,-0.0360993221,0.0025255047376485
51,0.011552863,-0.0450711548,-0.0181355551,0.0023603073537906
52,0.011779389,-0.0473118499,0.000983115868,0.00223937765777
53,0.012005916,-0.0427096076,0.0187074393,0.0021740788665091
54,0.012232443,-0.0325092115,0.0333378091,0.0021682583479397
55,0.01245897,-0.0180402361,0.0435559079,0.002222567231537
56,0.012685496,-0.000474316301,0.0485962443,0.0023618199360186
57,0.012912023,0.0188020375,0.0470787361,0.0025699240069248
58,0.01313855,0.0375717506,0.0379314572,0.002850431888464
59,0.013365076,0.0526995063,0.0207443591,0.0032075663987334
60,0.013591603,0.0601124726,-0.00330725778,0.0036244473161091
61,0.01381813,0.0557498746,-0.0301643349,0.004017935617875
62,0.014044657,0.0383281261,-0.0539186038,0.0043762610860788
63,0.014271183,0.0104853576,-0.0670855492,0.0046104136354654
64,0.01449771,-0.0206554588,-0.0653437376,0.0046964520217761
65,0.014724237,-0.0469880998,-0.0495448001,0.0046625687397637
66,0.014950764,-0.0629896075,-0.0245338734,0.0045696015970112
67,0.01517729,-0.066832833,0.00374958292,0.0044806869388798
68,0.015403817,-0.0593764298,0.0303100031,0.0044442567037163
69,0.015630344,-0.0427563563,0.0516196825,0.0044926976254533
70,0.01585687,-0.0195382554,0.0653149113,0.0046477810622024
71,0.016083397,0.00751796085,0.0697965026,0.0049280715105339
72,0.016309924,0.0354454331,0.0640122667,0.0053539490157185
73,0.016536451,0.0607114732,0.0473723449,0.0059300220394388
74,0.016762977,0.0789683312,0.0204670709,0.0066548983237385
75,0.016989504,0.0854974315,-0.0141109852,0.0075089306964118
76,0.01721603,0.0763492212,-0.0511072315,0.0084411526894411
77,0.017442558,0.0502496883,-0.0827634186,0.0093748146326059
78,0.017669084,0.0104098404,-0.100590006,0.0102267140842335
79,0.01789561,-0.0352787897,-0.0984805301,0.0109430078114738
80,0.018122138,-0.076494433,-0.0753786415,0.011533337874377
81,0.018348664,-0.103985459,-0.0356195644,0.0120817290514864
82,0.018575192,-0.112087548,0.0130300093,0.0127333995590103
83,0.018801718,-0.0992016345,0.0619256645,0.0136757522112381
84,0.019028244,-0.0669096336,0.103223339,0.0151319567827951
85,0.019254772,-0.01889796,0.130438924,0.0173714457864393
86,0.019481298,0.0396568887,0.138422355,0.0207334171851102
87,0.019707824,0.102225028,0.123306565,0.0256544653217
88,0.019934352,0.160670415,0.0827250183,0.0326584109090075
89,0.020160878,0.205047116,0.016890388,0.042329604986708
90,0.020387404,0.22445412,-0.0698763877,0.0552623615429751
91,0.020613932,0.209071785,-0.168017164,0.0719407786816891
92,0.020840458,0.153209239,-0.26292339,0.0926017799240512
93,0.021066984,0.0582452267,-0.33729884,0.1171630138986799
94,0.021293512,-0.0663189441,-0.375351638,0.1452870544958219
95,0.021520038,-0.204732865,-0.366969585,0.1765822223261804
96,0.021746566,-0.33894825,-0.309764236,0.2108397980827262
97,0.021973092,-0.452483743,-0.208357438,0.2481543596492139
98,0.022199618,-0.532833934,-0.0726333261,0.2891876012822653
99,0.022426146,-0.572912276,0.0871326253,0.3358205703831704
100,0.022652672,-0.566580057,0.259629875,0.3884206329826389
101,0.022879198,-0.510742605,0.432603151,0.4480034948173148
102,0.023105726,-0.404506952,0.593082786,0.5153730652658521
103,0.023332252,-0.249703482,0.726908088,0.5907471973227401
104,0.023558778,-0.052149117,0.818884313,0.6732910484813617
105,0.023785306,0.17679958,0.854096532,0.7607389774626034
106,0.024011832,0.419321835,0.820631206,0.8492663775687815
107,0.02423836,0.652006567,0.713239789,0.93382356002389
108,0.024464886,0.849250317,0.536501586,1.009060052705116
109,0.024691412,0.988570094,0.305561393,1.0706385956432691
110,0.02491794,1.05571735,0.0434033126,1.116422970635676
111,0.025144466,1.04720604,-0.224378005,1.1469859793402617
112,0.025370992,0.969284534,-0.474860102,1.1650046243230476
113,0.02559752,0.834421754,-0.69102031,1.1737687323809325
114,0.025824046,0.65736711,-0.862141252,1.1754190557098796
115,0.026050572,0.451701701,-0.982873142,1.1700740399512457
116,0.0262771,0.229634687,-1.05281174,1.1611446493554156
117,0.026503626,0.00292030629,-1.07319152,1.1517485667887375
118,0.026730152,-0.218239784,-1.0459187,1.1415745303300568
119,0.02695668,-0.424577504,-0.974173725,1.1292805033832456
120,0.027183206,-0.607361972,-0.862787604,1.1132910146477897
121,0.027409734,-0.758779347,-0.718680263,1.0922474178594956
122,0.02763626,-0.872907221,-0.550946116,1.0655086392094282
123,0.027862786,-0.946858644,-0.370180249,1.0335747084672209
124,0.028089314,-0.981451571,-0.187002912,0.9982172753148478
125,0.02831584,-0.980891168,-0.0101861479,0.9622512410694448
126,0.028542366,-0.952461302,0.15515773,0.931256452986288
127,0.028768894,-0.903444648,0.304292321,0.9088060486194108
128,0.02899542,-0.838740647,0.438178211,0.8954860175251391
129,0.029221946,-0.763183355,0.556866169,0.8925487635257926
130,0.029448474,-0.672624111,0.660698116,0.8889451951844897
131,0.029675,-0.568216681,0.757342696,0.8964381557512042
132,0.029901528,-0.45111984,0.844101787,0.9160169368582188
133,0.030128054,-0.319287032,0.917679667,0.9440801800286
134,0.03035458,-0.171890751,0.973578095,0.9774007373431732
