Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0390572175,0.0,0.0015254662388423
1,0.000226609203,0.0348794796,-0.0169474725,0.001503794921305
2,0.000453218406,0.0236949772,-0.029738076,0.0014458051086902
3,0.000679827625,0.00872854237,-0.0359466448,0.0013683487242822
4,0.000906436813,-0.0065523074,-0.0353081971,0.0012896015147165
5,0.001133046,-0.0195503142,-0.0290019792,0.0012233295828359
6,0.00135965525,-0.0287529584,-0.0187381767,0.0011778518827925
7,0.00158626438,-0.0334533937,-0.00621071272,0.0011577025025375
8,0.00181287363,-0.0333983153,0.00706678443,0.0011653869070583
9,0.00203948275,-0.0285430402,0.0196624231,0.0012013160260222
10,0.002266092,-0.0190678425,0.0300066806,0.0012639834982352
11,0.00249270125,-0.0056398185,0.0362995416,0.001349464273083
12,0.0027193105,0.0101896543,0.0366747938,0.001448869555026
13,0.0029459195,0.0256379899,0.0298096761,0.0015459233152994
14,0.00317252875,0.0369105451,0.0159775466,0.0016176703349343
15,0.003399138,0.040465042,-0.00174275273,0.0016404568111396
16,0.00362574725,0.0352535322,-0.0194009282,0.0016192075475979
17,0.0038523565,0.0228341017,-0.0320592076,0.0015491889923858
18,0.0040789655,0.00697360281,-0.0375320576,0.0014572864838413
19,0.004305575,-0.00865721796,-0.0359277017,0.0013657471722511
20,0.004532184,-0.0215328746,-0.0287531316,0.0012904072653462
21,0.004758793,-0.0303382315,-0.017884912,0.0012402783677953
22,0.0049854025,-0.034568049,-0.00504185632,0.0012203703268179
23,0.0052120115,-0.0341410115,0.0083520636,0.0012353656326215
24,0.005438621,-0.0290479418,0.021053113,0.0012870164898069
25,0.00566523,-0.0193676408,0.0316307619,0.0013756106085323
26,0.005891839,-0.00555333775,0.0383438319,0.001501089004941
27,0.0061184485,0.0111514246,0.0391679332,0.0016584812617691
28,0.0063450575,0.0281588566,0.032234937,0.0018320123684133
29,0.006571667,0.0400656685,0.0173166879,0.0019051254721778
30,0.006798276,0.0451480038,-0.00290600606,0.0020467871183455
31,0.007024885,0.0390482247,-0.0232576896,0.0020656839777516
32,0.0072514945,0.0240230095,-0.037619397,0.0019923240160806
33,0.0074781035,0.00510058412,-0.0428783335,0.0018645674421024
34,0.007704713,-0.0127706379,-0.0395004898,0.0017233778868128
35,0.007931322,-0.026532473,-0.029910434,0.001598606185564
36,0.008157931,-0.0349906012,-0.0167871043,0.0015061490431165
37,0.0083845405,-0.038040366,-0.00230360427,0.0014523760380467
38,0.00861115,-0.0360095575,0.0119026145,0.0014383604632814
39,0.008837759,-0.0295442827,0.0245935917,0.0014777093929638
40,0.009064368,-0.0188549794,0.0348295309,0.0015686064708884
41,0.009290977,-0.00447351998,0.0411491059,0.0017132612973808
42,0.009517586,0.0124923233,0.0419798307,0.0019183643270323
43,0.009744196,0.0297596045,0.0351030268,0.0021178565505179
44,0.009970805,0.0446640402,0.0200440902,0.0023966420389329
45,0.010197414,0.0517413653,-0.00198187749,0.0026810967214934
46,0.010424023,0.0468575545,-0.0262950286,0.0028870589427952
47,0.010650632,0.0298616216,-0.0454831049,0.0029604292759259
48,0.010877242,0.00583635364,-0.0535001308,0.0028963270194282
49,0.011103851,-0.0178675167,-0.0492030233,0.0027401856548851
50,0.01133046,-0.0357591771,-0.0357165337,0.0025543895264123
51,0.011557069,-0.0456244983,-0.0174803231,0.002387156540807
52,0.011783678,-0.047559198,0.00178679649,0.0022650699560998
53,0.012010288,-0.0426333919,0.0195407849,0.002199448379407
54,0.012236897,-0.0321231037,0.0340913124,0.0021941113724753
55,0.012463506,-0.0173879582,0.0441322327,0.0022499950534518
56,0.012690115,0.000388973102,0.0489011034,0.0023914692138115
57,0.012916724,0.0197767988,0.0470269695,0.0026026576311296
58,0.013143334,0.0385165885,0.0374642313,0.0028870962165782
59,0.013369943,0.0534285121,0.0198591519,0.0032489918194071
60,0.013596552,0.0604158118,-0.00451683439,0.0036704721083597
61,0.013823161,0.055547867,-0.0317945741,0.00409646047045
62,0.01404977,0.0373427384,-0.0553488135,0.0044579712670686
63,0.01427638,0.00913294125,-0.0676081553,0.0046542732789448
64,0.014502989,-0.0221203901,-0.0651827827,0.0047381068186915
65,0.014729598,-0.0482263602,-0.04874539,0.0047018948643922
66,0.014956207,-0.0637575984,-0.0232883096,0.0046073767177611
67,0.015182816,-0.0670159385,0.00519250473,0.0045180981184068
68,0.015409426,-0.0589674152,0.0317082629,0.0044825699915047
69,0.015636035,-0.0418232232,0.0527636781,0.0045331877254774
70,0.015862644,-0.0182027388,0.0660328865,0.0046916817993429
71,0.016089253,0.00908927247,0.0699583218,0.0049767816631062
72,0.016315862,0.0370454267,0.0635325015,0.0054087423862325
73,0.016542472,0.0620853528,0.0462305695,0.0059918565885947
74,0.016769081,0.0798312798,0.0187463257,0.0067244579617563
75,0.01699569,0.0855792686,-0.0161905065,0.0075859437148374
76,0.0172223,0.0754753277,-0.0531770065,0.0085243191117234
77,0.017448908,0.0484386757,-0.0843543783,0.0094619664419492
78,0.017675518,0.00793654285,-0.101256005,0.0103157672609699
79,0.017902126,-0.0379209183,-0.097955212,0.0110332196026802
80,0.018128736,-0.0787299797,-0.0736754835,0.0116264865725211
81,0.018355346,-0.105319865,-0.0330192707,0.0121825462011781
82,0.018581954,-0.112210244,0.0160744358,0.0128495263448278
83,0.018808564,-0.0980107561,0.0648967549,0.0138176971078443
84,0.019035172,-0.0644911975,0.105614953,0.0153136328521762
85,0.019261782,-0.0154968835,0.131798431,0.0176109798122743
86,0.019488392,0.0436553434,0.138379171,0.0210545839740191
87,0.019715,0.106304742,0.12160188,0.0260877153912209
88,0.01994161,0.16418846,0.0792621672,0.0332403415464123
89,0.020168218,0.207273468,0.0118163358,0.0431019163284853
90,0.020394828,0.224670723,-0.0760984644,0.0562679100573807
91,0.020621438,0.206731319,-0.174583703,0.0732173076086719
92,0.020848046,0.148120597,-0.268766552,0.0941751707296051
93,0.021074656,0.0507067405,-0.341280192,0.1190433429836912
94,0.021301264,-0.0755214244,-0.376519442,0.1474703757473962
95,0.021527874,-0.214478195,-0.364770442,0.1790583714873334
96,0.021754484,-0.348007917,-0.304123729,0.2136007528355443
97,0.021981092,-0.459720969,-0.199633345,0.251196841774188
98,0.022207702,-0.537376463,-0.0615168959,0.2925577914675618
99,0.02243431,-0.574071884,0.0998417288,0.3395268988090821
100,0.02266092,-0.56390655,0.272937089,0.3924852516846964
101,0.02288753,-0.504032552,0.445415258,0.4524435655348392
102,0.023114138,-0.39382714,0.60422492,0.520187570149586
103,0.023340748,-0.235445783,0.735162199,0.5958981755709988
104,0.023567356,-0.0351006016,0.823075593,0.6786854840249836
105,0.023793966,0.195411429,0.853248417,0.7662184876968279
106,0.024020576,0.437867075,0.814175665,0.8546095888472479
107,0.024247184,0.668620825,0.70122683,0.9387728747355296
108,0.024473794,0.862134457,0.51970762,1.0133718322327492
109,0.024700402,0.996331811,0.285409361,1.074135580956968
110,0.024927012,1.05762243,0.0217015836,1.1190361631698524
111,0.025153622,1.0432384,-0.245779887,1.1487541120882925
112,0.02538023,0.960020602,-0.494357646,1.1660290384231036
113,0.02560684,0.820811927,-0.707401395,1.1741489531533995
114,0.025833448,0.640517175,-0.874591649,1.1751728039705198
115,0.026060058,0.432708412,-0.990967393,1.1692529438047785
116,0.026286668,0.209606126,-1.05642831,1.1599755022261842
117,0.026513276,-0.0171076134,-1.07238114,1.1502939798639435
118,0.026739886,-0.237329096,-1.04091811,1.1398356115341493
119,0.026966494,-0.4418841,-0.965397179,1.127253271053968
120,0.027193104,-0.622163057,-0.850824118,1.1109885492660632
121,0.027419714,-0.770527363,-0.704274654,1.0897152053985537
122,0.027646322,-0.881289184,-0.534944952,1.062836727505668
123,0.027872932,-0.951830804,-0.35343942,1.0309013030532228
124,0.02809954,-0.983219564,-0.170272812,0.9957135415387374
125,0.02832615,-0.979831755,0.00599192781,0.9601061713052602
126,0.02855276,-0.94911927,0.170432448,0.9298746080166056
127,0.028779368,-0.898106933,0.318503529,0.9080405610881204
128,0.029005978,-0.831744969,0.451327264,0.8954959926865367
129,0.029232586,-0.754642785,0.568771064,0.8929862561962485
130,0.029459196,-0.662267566,0.67161411,0.8896638417266565
131,0.029685806,-0.55627507,0.76712805,0.8979273986003073
132,0.029912414,-0.437508851,0.852408588,0.918014395599494
133,0.030139024,-0.304006577,0.924095035,0.9463716325709082
134,0.030365632,-0.155106768,0.97760278,0.9797653049431342
135,0.030592242,0.00759741105,1.00724661,1.0146034540111546
136,0.030818852,0.179669321,1.0073396,1.0470141346367607
137,0.03104546,0.353883415,0.973692894,1.0733113232381577
138,0.03127207,0.521141589,0.904992759,1.090600449627877
139,0.031498678,0.672061145,0.803470075,1.0972303440392168
140,0.031725288,0.798541665,0.674557209,1.092696218954842
141,0.031951898,0.89475888,0.526415169,1.077706383492153
142,0.032178506,0.973264158,0.365656376,1.0809477065569022
143,0.032405116,1.01534593,0.203205034,1.0722196434105062
144,0.032631724,1.0347532,0.0539579988,1.0736256505447408
145,0.032858334,1.00831521,-0.0985609442,1.0264138224389394
146,0.033084944,0.971068561,-0.247929156,1.0044430165574831
147,0.033311552,0.916506052,-0.386659592,0.9894889834382332
148,0.033538162,0.845399976,-0.514234662,0.9791384070230548
149,0.033764772,0.758920848,-0.629684329,0.9724632077172196
150,0.03399138,0.658242822,-0.731633663,0.9685714295493212
151,0.034217988,0.544787049,-0.818370521,0.9665232383999396
152,0.0344446,0.420468032,-0.888064921,0.9654526698446892
153,0.034671208,0.287774742,-0.939091623,0.9647073785219408
154,0.034897816,0.149655968,-0.970304132,0.9638870173342904
155,0.035124424,0.00935259182,-0.981179953,0.9628015711428338
156,0.035351036,-0.129811391,-0.971990705,0.9616169278397518
157,0.035577644,-0.281467617,-0.953691006,0.9887505543449508
158,0.035804252,-0.420363486,-0.912199736,1.008813818720542
159,0.036030864,-0.511450529,-0.871832013,1.0216727025060122
160,0.036257472,-0.642972112,-0.777075708,1.017259792773442
161,0.03648408,-0.753114581,-0.677946568,1.026793121177784
162,0.036710692,-0.848939061,-0.563830495,1.038602356383507
163,0.0369373,-0.927789092,-0.434949189,1.0499733962459423
164,0.037163908,-0.986272156,-0.29336074,1.0587932894742358
165,0.037390516,-1.02119362,-0.142656416,1.0631872625546694
166,0.037617128,-1.03032684,0.0122163212,1.0617226357280474
167,0.037843736,-1.0130769,0.165454522,1.0537000041638582
168,0.038070344,-0.97081697,0.311214358,1.039339965865333
169,0.038296956,-0.906741977,0.444498092,1.019759566645509
170,0.038523564,-0.825312138,0.561817408,0.9967789250619696
171,0.038750172,-0.731461167,0.661484003,0.9725965250539058
172,0.038976784,-0.629821897,0.743157268,0.9489583469219024
173,0.039203392,-0.526553512,0.805689991,0.9263949625971144
174,0.03943,-0.432642996,0.874944329,0.9527075408371162
175,0.039656608,-0.308339506,0.926538646,0.9535471134918374
176,0.03988322,-0.18487525,0.960144639,0.9560565858630028
177,0.040109828,-0.0583999343,0.980479598,0.9647507944204858
178,0.040336436,0.0719455779,0.986370981,0.9781038783382672
179,0.040563048,0.205433473,0.975642204,0.9940806220548194
180,0.040789656,0.339868605,0.945977211,1.0103835523959843
181,0.041016264,0.471691191,0.895670533,1.0247182833515025
182,0.041242876,0.59638077,0.824281871,1.0351106256850535
183,0.041469484,0.709136963,0.733025789,1.0402020396319358
184,0.041696092,0.805660605,0.624769449,1.0394258748527296
