Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0376155861,0.0,0.0014149323176465
1,0.000226647594,0.0335918106,-0.0163115077,0.0013944750228334
2,0.000453295188,0.0228275247,-0.0286129043,0.00133979417641
3,0.000679942813,0.00843979139,-0.0345776156,0.001266841579288
4,0.000906590375,-0.00623453595,-0.0339692608,0.0011927801178102
5,0.001133238,-0.0187119078,-0.0279350299,0.0011305013890295
6,0.00135988563,-0.0275581013,-0.0181188881,0.0010877430532413
7,0.00158653325,-0.0321093127,-0.00613635778,0.0010686628488705
8,0.00181318075,-0.0321304426,0.00657824287,0.0010756386209286
9,0.00203982838,-0.0275733471,0.0186754856,0.0011090632326928
10,0.002266476,-0.0185907241,0.0286705997,0.0011676183097199
11,0.0024931235,-0.00578652183,0.0348469131,0.001247791187488
12,0.00271977125,0.0093982378,0.0353997424,0.0013414686357317
13,0.00294641875,0.0243326388,0.0290094409,0.0014336249723018
14,0.0031730665,0.0353735089,0.0158565231,0.0015027144567192
15,0.003399714,0.0390337072,-0.00117466552,0.0015250101368592
16,0.0036263615,0.0342518017,-0.0182595551,0.001506597272146
17,0.00385300925,0.0224414524,-0.0306288321,0.0014417441416314
18,0.00407965675,0.00721990969,-0.0361053757,0.0013557252503699
19,0.0043063045,-0.00785887986,-0.0347553603,0.0012696970622367
20,0.004532952,-0.0203435887,-0.0280144475,0.001198670869925
21,0.0047595995,-0.0289567634,-0.0176823325,0.0011511590292441
22,0.004986247,-0.0332054421,-0.00540539203,0.0011318196480544
23,0.005212895,-0.0330073982,0.00745595992,0.001145079674262
24,0.0054395425,-0.0283462331,0.0197290014,0.0011927424272007
25,0.00566619,-0.0192694794,0.0300632976,0.0012751146989331
26,0.0058928375,-0.00616363017,0.0368025787,0.0013924201358422
27,0.006119485,0.00985264219,0.0379932635,0.0015405626295046
28,0.006346133,0.0263870806,0.031772498,0.0017057696517509
29,0.0065727805,0.0382531919,0.0177380964,0.0017779467544339
30,0.006799428,0.0437214673,-0.00165880367,0.0019143183324805
31,0.0070260755,0.0383916087,-0.0215075258,0.0019364892846115
32,0.007252723,0.024230931,-0.0358282141,0.0018707989427221
33,0.007479371,0.00602506893,-0.0414219834,0.0017520821644011
34,0.0077060185,-0.0113843251,-0.0385961011,0.0016192618781039
35,0.007932666,-0.0249508452,-0.0296408553,0.0015011249791099
36,0.0081593135,-0.0334541798,-0.017143691,0.0014130882871942
37,0.008385961,-0.0367562287,-0.0032154806,0.0013613596637356
38,0.008612609,-0.0351514108,0.0105585624,0.001347104921185
39,0.008839256,-0.0292386226,0.0229567531,0.0013819095644395
40,0.009065904,-0.0192257781,0.0331113152,0.0014659897378241
41,0.009292552,-0.00557084288,0.0396158807,0.0016004522940302
42,0.009519199,0.0107167521,0.040934965,0.001790520135124
43,0.009745847,0.0276294108,0.0349229015,0.0019829933903338
