Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.039151885,0,0.00153287
0.000226494,0.034962684,-0.016989535,0.001511034
0.000452987,0.023749186,-0.029809449,0.001452627
0.000679481,0.00874695,-0.036029074,0.001374603
0.000905974,-0.006566573,-0.035385672,0.001295266
0.001132468,-0.019588837,-0.029064501,0.001228468
0.001358961,-0.02880675,-0.0187812,0.001182562
0.001585455,-0.033514775,-0.00623362,0.001162098
0.001811948,-0.033462379,0.007062943,0.001169616
0.002038442,-0.028606618,0.01967711,0.001205527
0.002264936,-0.019127881,0.030041212,0.00126835
0.002491429,-0.00569078,0.036356598,0.001354187
0.002717923,0.010158528,0.0367557,0.001454177
0.002944416,0.025642792,0.029908618,0.001552078
0.00317091,0.036965277,0.01607465,0.001624826
0.003397403,0.04056045,-0.001677344,0.001647964
0.003623897,0.035374664,-0.019393992,0.001627494
0.00385039,0.022941226,-0.032111149,0.001557426
0.004076884,0.007040236,-0.03762218,0.001464993
0.004303378,-0.008638136,-0.036028732,0.001372687
0.004529871,-0.021553494,-0.028843787,0.001296517
0.004756365,-0.03038468,-0.017954351,0.001245588
0.004982858,-0.034627222,-0.005088372,0.001224936
0.005209352,-0.034205254,0.008323452,0.001239279
0.005435845,-0.029117422,0.021038603,0.001290447
0.005662339,-0.019446287,0.031631719,0.001378724
0.005888832,-0.005643356,0.038369957,0.001504101
0.006115326,0.011057384,0.039237198,0.001661823
0.00634182,0.028089564,0.03236429,0.001836471
0.006568313,0.040055346,0.017480584,0.001910002
0.006794807,0.045245837,-0.002743435,0.002054712
0.0070213,0.039231759,-0.023173066,0.002076122
0.007247794,0.02422099,-0.037648842,0.002004092
0.007474287,0.005243571,-0.042998117,0.001876333
0.007700781,-0.012710763,-0.039656114,0.001734171
0.007927274,-0.026545338,-0.030055037,0.00160796
0.008153768,-0.035049245,-0.016897107,0.001513962
0.008380261,-0.038119432,-0.002375785,0.001458735
0.008606755,-0.036093574,0.01186231,0.00144346
0.008833248,-0.029623598,0.024565158,0.001481005
0.009059742,-0.018943947,0.034810688,0.001570657
0.009286235,-0.004583281,0.04114588,0.00171399
0.009512729,0.012358716,0.042010076,0.001917584
0.009739222,0.0296186,0.035229046,0.002118347
0.009965716,0.044566594,0.020259833,0.002396642
0.01019221,0.051776227,-0.001700099,0.002683668
0.010418703,0.047072254,-0.026052075,0.002894508
0.010645197,0.030196015,-0.045404866,0.002973401
0.01087169,0.006150082,-0.053624187,0.002913377
0.011098184,-0.017685872,-0.049455907,0.002758677
