Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0385683216,0.0,0.001487515431041
1,0.000226384938,0.0344531573,-0.0167131536,0.0014663495511957
2,0.000452769875,0.0234348755,-0.0293344222,0.0014097017155083
3,0.000679154813,0.00868712738,-0.0354761966,0.0013340267073181
4,0.00090553975,-0.00637794891,-0.0348767973,0.0012570692222038
5,0.00113192475,-0.019205384,-0.0286950804,0.0011922544137499
6,0.00135830963,-0.0283074882,-0.0186113268,0.0011476953734495
7,0.00158469463,-0.0329888947,-0.00628856476,0.0011278132202684
8,0.0018110795,-0.032999482,0.00678914413,0.0011350582902862
9,0.0020374645,-0.0282917991,0.0192208569,0.001169867236285
10,0.0022638495,-0.019033324,0.0294706896,0.0012307889679885
11,0.0024902345,-0.00586265093,0.0357734859,0.0013141129693645
12,0.00271661925,0.00972090568,0.0362870246,0.0014112441615604
13,0.00294300425,0.0250079613,0.0296836514,0.001506517288819
14,0.00316938925,0.0362738781,0.0161797702,0.0015775791961384
15,0.00339577425,0.0399835818,-0.00124778179,0.0016002437729527
16,0.003622159,0.0350707024,-0.0187441409,0.0015812969849084
17,0.003848544,0.0229699183,-0.0314022154,0.0015137162787366
18,0.004074929,0.00737478351,-0.0370108671,0.0014241917153132
19,0.004301314,-0.00808380637,-0.0356263518,0.001334584868005
20,0.004527699,-0.0208895244,-0.0287078097,0.0012605105674296
21,0.004754084,-0.0297215264,-0.0180967432,0.0012108612459926
22,0.004980469,-0.0340656713,-0.00548650557,0.0011905717044892
23,0.0052068535,-0.0338328555,0.00771840103,0.0012042358257437
24,0.0054332385,-0.0290093757,0.0203010477,0.0012536764162214
25,0.0056596235,-0.0196570773,0.0308673661,0.0013391949779296
26,0.0058860085,-0.00619113492,0.0377162732,0.0014608474156946
27,0.0061123935,0.0102168461,0.0388554186,0.0016141274988123
28,0.0063387785,0.0270921402,0.0324086621,0.0017843054397284
29,0.0065651635,0.0391440429,0.0179904662,0.0018559129686503
30,0.0067915485,0.0446724333,-0.00180556718,0.0019988863697844
31,0.007017933,0.0391830169,-0.0220600106,0.0020219528810577
32,0.007244318,0.0246957447,-0.0366561711,0.001953554686
33,0.007470703,0.00608996814,-0.0423446372,0.0018301560115458
34,0.007697088,-0.0117001962,-0.0394349359,0.0016920087605556
35,0.007923473,-0.0255602505,-0.0302585587,0.001568906780224
36,0.008149858,-0.0342357419,-0.0174599271,0.0014769350777807
37,0.008376243,-0.0375813171,-0.00320378575,0.0014226196381026
38,0.008602628,-0.0359008387,0.0108804852,0.0014072551775508
39,0.008829013,-0.029809691,0.0235420894,0.001442847650833
40,0.009055398,-0.0195324123,0.033881858,0.0015294954317893
41,0.009281783,-0.00555011816,0.0404669456,0.0016683774977833
42,0.009508168,0.0111032864,0.0417457335,0.0018659892343334
43,0.009734553,0.0282527339,0.0355546363,0.0020623491352494
44,0.009960938,0.0433829539,0.0212375559,0.0023331144696951
45,0.010187322,0.0511346497,-0.000166667087,0.0026147801778595
46,0.010413707,0.0472589806,-0.0243047606,0.0028241326351744
47,0.010640092,0.031231707,-0.0439343937,0.0029056504719204
48,0.010866477,0.00774879847,-0.0528295264,0.0028510027373769
49,0.011092862,-0.0159497391,-0.049475681,0.0027022371877718
50,0.011319247,-0.0342269391,-0.0367298611,0.0025205660565804
51,0.011545632,-0.0446705297,-0.0189515054,0.0023546157806048
52,0.011772017,-0.0472407192,0.000116154079,0.0022316990423033
53,0.011998402,-0.0429399684,0.017884966,0.0021637128950141
54,0.012224787,-0.0330095105,0.0326358937,0.0021547293410473
55,0.012451172,-0.018760426,0.0430338234,0.0022038635401238
56,0.012677557,-0.00139793335,0.048341468,0.002338851746046
57,0.012903942,0.017758267,0.0471840464,0.0025416902815206
58,0.013130327,0.0365421064,0.0384851508,0.0028164323722476
59,0.013356712,0.0516350493,0.0218897909,0.0031453412618591
60,0.013583097,0.0596076101,-0.00164835248,0.0035557842477319
61,0.013809482,0.0561893396,-0.0286135077,0.003975974707582
62,0.014035866,0.0395471007,-0.0526805483,0.0043392133429645
63,0.014262251,0.012223728,-0.0665800422,0.0045823215455717
64,0.014488636,-0.0188756511,-0.0657410696,0.0046781784366009
65,0.014715021,-0.0456195585,-0.0506995283,0.0046515862875774
