Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0375789329,0.0,0.0014121761979027
1,0.000226432547,0.0335727073,-0.016273519,0.0013919540960948
2,0.000452865094,0.02284858,-0.0285624918,0.0013378735458414
3,0.000679297625,0.00849850569,-0.0345463604,0.0012656756158496
4,0.000905730188,-0.0061587058,-0.0339758471,0.0011922878432935
5,0.00113216275,-0.018642839,-0.0279815495,0.0011305225584008
6,0.00135859525,-0.0275135953,-0.0181958415,0.0010880865742253
7,0.00158502788,-0.0320989825,-0.00622973032,0.0010691542173952
8,0.00181146038,-0.0321567655,0.0064824447,0.0010760796567105
9,0.002037893,-0.027635878,0.0185885001,0.0011092740887985
10,0.0022643255,-0.0186879318,0.02860374,0.001167412736949
11,0.002490758,-0.00591593981,0.0348132737,0.0012469623695466
12,0.0027171905,0.00924383942,0.0354173817,0.0013398394937062
13,0.00294362325,0.0241736416,0.029099552,0.0014311488748059
14,0.00317005575,0.0352495983,0.0160321184,0.0014995630007029
15,0.00339648825,0.0389971212,-0.000924486143,0.001521630136516
16,0.00362292075,0.0343455859,-0.0180104338,0.0015039949964784
17,0.00384935325,0.022651827,-0.0304427985,0.0014398692469495
18,0.004075786,0.00749872765,-0.0360337347,0.0013546609527988
19,0.0043022185,-0.00757456012,-0.0348126404,0.0012692938926312
20,0.004528651,-0.0201083384,-0.0281842984,0.0011986999495091
21,0.0047550835,-0.0288072098,-0.0179318544,0.001151406738684
22,0.004981516,-0.0331608951,-0.00569615886,0.0011320911895915
23,0.0052079485,-0.03307366,0.00716191577,0.0011451600232921
24,0.005434381,-0.0285213459,0.0194673445,0.0011924446738291
25,0.0056608135,-0.0195438787,0.0298705883,0.0012742152400284
26,0.0058872465,-0.00651773717,0.0367174186,0.0013906497264648
27,0.006113679,0.00945470203,0.0380555801,0.0015376185672236
28,0.0063401115,0.0260043032,0.0320170745,0.001701316844456
29,0.006566544,0.0379786417,0.0181373917,0.0017713422030562
30,0.0067929765,0.0436783433,-0.0011139937,0.0019090386553962
31,0.007019409,0.0386283882,-0.0209830031,0.0019324387940245
32,0.0072458415,0.0246967301,-0.0354704261,0.0018680796053478
33,0.007472274,0.00659884419,-0.0413169228,0.001750632854305
34,0.0076987065,-0.0108342515,-0.0387468599,0.0016187001576754
35,0.007925139,-0.02452223,-0.0299946871,0.0015010210183998
36,0.008151572,-0.033202,-0.0176263414,0.0014130607151493
37,0.0083780045,-0.0367026031,-0.00375305116,0.0013611664673257
38,0.008604437,-0.0352974944,0.0100344531,0.0013466033599341
39,0.008830869,-0.0295667555,0.0225051213,0.0013806735155244
40,0.009057302,-0.0197164938,0.0327900015,0.0014639243261354
41,0.009283735,-0.00618353626,0.0394852981,0.0015973248867245
42,0.009510167,0.0100564044,0.0410570763,0.0017868147837603
43,0.0097366,0.0269673448,0.0353551432,0.0019772238362545
44,0.009963032,0.0420554057,0.0216804035,0.0022386970445144
45,0.010189465,0.0501069315,0.000905399967,0.0025115243334459
46,0.010415897,0.0468508489,-0.0228202995,0.0027157681119203
47,0.01064233,0.0315855667,-0.0424228832,0.0027973490427609
48,0.010868762,0.00875337701,-0.0516789444,0.0027473349033774
49,0.011095195,-0.0145780416,-0.048920624,0.0026057467494407
50,0.011321627,-0.0328031816,-0.0368179604,0.0024316109310985
51,0.01154806,-0.043451149,-0.0195988677,0.0022721179645423
52,0.011774493,-0.0464004949,-0.000939498655,0.0021538885846876
53,0.012000925,-0.0425801203,0.0165983159,0.0020885707354786
54,0.012227358,-0.0331710652,0.0313034989,0.0020802286098849
55,0.01245379,-0.0194240902,0.0418374911,0.0021276709416403
56,0.012680223,-0.00251254672,0.0474586338,0.0022586348131826
57,0.012906655,0.0163166784,0.0467870273,0.0024552599175799
58,0.013133088,0.0349715166,0.0387154929,0.002721896363794
59,0.01335952,0.0504710935,0.0227105618,0.0030631008963573
60,0.013585953,0.0588618256,-0.000308898656,0.0034648099313444
61,0.013812386,0.0561183244,-0.026978163,0.0038770876123182
62,0.014038818,0.040320646,-0.0507599935,0.0042023314339773
63,0.014265251,0.0138469972,-0.065201208,0.004442936856116
64,0.014491683,-0.0167796966,-0.0652630031,0.0045408177916186
65,0.014718116,-0.0435432456,-0.0512160957,0.0045191026961334
66,0.014944548,-0.0606617481,-0.0274772644,0.0044348477414553
67,0.015170981,-0.0659513697,0.000169852632,0.0043496120152226
68,0.015397413,-0.0599879585,0.02670433,0.0043116764057466
69,0.015623846,-0.0447250493,0.0485106036,0.0043536086965237
70,0.015850278,-0.0226059295,0.0631375611,0.0044973796702152
71,0.016076711,0.00371377473,0.0689001307,0.0047610201332222
72,0.016303144,0.0313642211,0.0646621659,0.0051649100640888
73,0.016529576,0.0569556914,0.0497126505,0.0057152984025871
74,0.016756009,0.0762638897,0.024407804,0.0064119217682761
75,0.016982442,0.0845991448,-0.00900744461,0.0072381493592935
76,0.017208874,0.0778394714,-0.0457001552,0.0081474874931355
77,0.017435306,0.054251086,-0.0782577321,0.0090674529656147
78,0.017661738,0.0163601711,-0.0982285589,0.009916504981992
79,0.017888172,-0.0285897758,-0.0990966931,0.0106375298636498
80,0.018114604,-0.0705706775,-0.0790690705,0.0112321384325429
81,0.018341036,-0.100159667,-0.0417404436,0.0117742235254756
82,0.01856747,-0.111210957,0.00560198445,0.0123992591866338
83,0.018793902,-0.101573758,0.0544828586,0.0132856101954701
84,0.019020334,-0.0723548457,0.0970147699,0.0146470892750207
85,0.019246766,-0.0268638767,0.126568675,0.0167412973626084
86,0.0194732,0.0300391223,0.137801722,0.0198916634547196
87,0.019699632,0.0921150222,0.126607493,0.0245146345986515
88,0.019926064,0.151535347,0.0902932733,0.0311158365936389
89,0.020152496,0.198618442,0.0285460018,0.0402641597212729
90,0.02037893,0.222527057,-0.0550499633,0.0525487895564125
91,0.020605362,0.213138029,-0.151792794,0.0684688717163312
92,0.020831794,0.163975507,-0.247814581,0.0883000334521126
93,0.021058228,0.0752333626,-0.326117367,0.1120125959071157
94,0.02128466,-0.0448453091,-0.370548964,0.1393176364697478
95,0.021511092,-0.181422517,-0.370043814,0.1698465539542819
96,0.021737524,-0.316764742,-0.321003854,0.2033833760571798
97,0.021963958,-0.434160739,-0.22695367,0.240003515615495
98,0.02219039,-0.520383477,-0.0968934074,0.2801872955321918
99,0.022416822,-0.56784302,0.0589437485,0.3259200608499516
100,0.022643254,-0.569869637,0.229713872,0.3775198661637441
