Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.039002616,0.0,0.0015212040548434
1,0.000226658125,0.0348310843,-0.016923843,0.0014996208954023
2,0.00045331625,0.0236626472,-0.029697489,0.0014418617254167
3,0.000679974375,0.00871631689,-0.0358988084,0.0013646986246668
4,0.0009066325,-0.00654520048,-0.0352620557,0.0012862522215132
5,0.00113329063,-0.0195278451,-0.0289640203,0.0012202512061884
6,0.00135994875,-0.0287200212,-0.0187117103,0.0011749677200795
7,0.00158660688,-0.0334146358,-0.0061973324,0.0011549448145227
8,0.001813265,-0.0333576128,0.00706688687,0.0011626712217481
9,0.00203992313,-0.02850377,0.0196492933,0.0011985596314023
10,0.00226658125,-0.0190334134,0.0299805868,0.0012611064105276
11,0.0024932395,-0.00561447721,0.0362606794,0.0013463592248911
12,0.0027198975,0.0102000143,0.0366249532,0.0014454274886223
13,0.00294655575,0.0256266408,0.0297547914,0.0015420723299497
14,0.00317321375,0.036873132,0.0159287751,0.0016133537396758
15,0.003399872,0.040409036,-0.00177129032,0.001636027659847
16,0.00362653,0.0351878665,-0.0193982217,0.0016144769539441
17,0.00385318825,0.0227784347,-0.032026656,0.0015445637819245
18,0.00407984625,0.00694022607,-0.0374804735,0.0014529526316869
19,0.0043065045,-0.00866489578,-0.0358710364,0.0013618116712883
20,0.0045331625,-0.0215186365,-0.0287022348,0.0012868699993334
21,0.0047598205,-0.0303087514,-0.0178460758,0.0012371028328863
22,0.004986479,-0.0345300697,-0.00501700398,0.0012174960424221
23,0.005213137,-0.0340996347,0.00836395938,0.0012327409031837
24,0.005439795,-0.0290050246,0.0210532378,0.0012845302739099
25,0.005666453,-0.0193240773,0.0316190124,0.0013731819086477
26,0.0058931115,-0.00551053789,0.038317591,0.0014986038078804
27,0.0061197695,0.0111885993,0.0391225778,0.001655760848013
28,0.0063464275,0.0281784423,0.0321672782,0.0018287583972506
29,0.0065730855,0.0400554575,0.0172399953,0.0019016571134783
30,0.006799744,0.0450917631,-0.00297495839,0.0020421174768887
31,0.007026402,0.0389582291,-0.0232882928,0.0020600881961466
32,0.00725306,0.0239305794,-0.0375986323,0.0019863297812503
33,0.007479718,0.00503452215,-0.0428174697,0.0018586821247892
34,0.0077063765,-0.0127980961,-0.0394231603,0.0017179768318243
35,0.0079330345,-0.0265251566,-0.029837409,0.0015938549084878
36,0.0081596925,-0.0349595472,-0.016729543,0.0015020475494178
37,0.0083863505,-0.0379965641,-0.00226472272,0.0014488678524038
38,0.008613009,-0.0359604992,0.0119234789,0.0014353268517919
39,0.008839667,-0.0294957384,0.0246034786,0.0014753297429818
40,0.009066325,-0.0188038293,0.0348288454,0.0015666324682406
41,0.009292983,-0.00441819429,0.0411358774,0.001711680850252
42,0.009519641,0.012550462,0.0419487134,0.0019172086523287
43,0.009746299,0.0298127402,0.0350332223,0.0021161261429539
44,0.009972958,0.0446904972,0.0199417677,0.0023949146389839
45,0.010199616,0.0517093167,-0.00210310053,0.0026782764654201
46,0.010426274,0.0467528626,-0.0263920948,0.0028823728292266
47,0.010652932,0.0297116973,-0.0455078073,0.0029537454817007
48,0.01087959,0.00569861289,-0.0534396805,0.0028882736408121
49,0.011106248,-0.0179485455,-0.0490878858,0.0027317708178794
50,0.011332906,-0.0357737653,-0.0355904996,0.002546445945517
51,0.011559564,-0.045588173,-0.0173741616,0.0023801430087808
52,0.011786223,-0.0474936701,0.00186114665,0.0022591125664204
53,0.012012881,-0.0425560214,0.0195839573,0.0021945463409254
54,0.012239539,-0.0320430771,0.0341087095,0.0021901628537919
55,0.012466197,-0.0173114594,0.0441319272,0.0022473136249439
56,0.012692855,0.000468862592,0.0488811769,0.0023895892872592
57,0.012919513,0.0198582672,0.0469813012,0.0026015934386317
58,0.013146171,0.0383327194,0.0373861827,0.0028671240334769
59,0.013372829,0.0532314703,0.0198505651,0.0032276343650891
60,0.013599488,0.0602244176,-0.00445457175,0.003646823684735
61,0.013826146,0.0553830415,-0.03166008,0.0040696419513971
