Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0381122194,0.0,0.0014525412675937
1,0.000226449406,0.0340457521,-0.016513506,0.0014318091164666
2,0.000452898813,0.0231596138,-0.0289827641,0.0013763683262413
3,0.000679348188,0.00859108474,-0.03505015,0.0013023197520323
4,0.000905797625,-0.00628917711,-0.0344599597,0.0012270425712465
5,0.001132247,-0.0189594626,-0.0283587147,0.0011636779215167
6,0.00135869638,-0.0279531796,-0.018405607,0.0011201466187883
7,0.00158514588,-0.0325854421,-0.00624075532,0.0011007580638165
8,0.00181159525,-0.0326095335,0.00667346036,0.0011079167482641
9,0.00203804463,-0.0279763788,0.0189568345,0.0011420393450214
10,0.002264494,-0.0188471805,0.0290949922,0.0012017347839176
11,0.0024909435,-0.00584669784,0.0353435911,0.0012833533074762
12,0.00271739275,0.00955024641,0.0358790457,0.0013785131268344
13,0.00294384225,0.0246698838,0.0293813366,0.001471866107108
14,0.00317029175,0.0358298197,0.016054526,0.0015415237848191
15,0.003396741,0.0395284891,-0.00116799481,0.001563865662405
16,0.0036231905,0.0347007476,-0.0184666198,0.0015451579308366
17,0.00384963975,0.0227637533,-0.0309975855,0.001479038771133
18,0.00407608925,0.00736327376,-0.0365686491,0.0013914838974636
19,0.0043025385,-0.00791396946,-0.0352318138,0.0013039116162516
20,0.004528988,-0.0205816831,-0.0284248292,0.0012315765942779
21,0.0047554375,-0.0293344576,-0.0179630928,0.0011831831056276
22,0.004981887,-0.0336619206,-0.00551547343,0.0011635453456377
23,0.0052083365,-0.0334724411,0.0075342264,0.0011771688806394
24,0.0054347855,-0.0287466832,0.0199870486,0.0012258539067399
25,0.005661235,-0.0195374805,0.030466035,0.0013098924329091
26,0.0058876845,-0.00624583336,0.0372876078,0.0014293761298075
27,0.006114134,0.00998073816,0.0384748094,0.0015799260925848
28,0.0063405835,0.0267026275,0.032156717,0.0017470847636218
29,0.0065670325,0.038682878,0.0179363601,0.0018180780639997
30,0.006793482,0.0442158915,-0.00164339924,0.0019577458222018
31,0.0070199315,0.0388467871,-0.0217029098,0.0019800891617796
32,0.007246381,0.0245599933,-0.0361902155,0.0019129249688324
33,0.0074728305,0.00617397437,-0.0418795049,0.0017920108901905
34,0.0076992795,-0.0114327678,-0.039064955,0.0016567788887207
35,0.007925729,-0.0251770243,-0.0300426446,0.0015364430471646
36,0.0081521785,-0.0338118598,-0.0174193177,0.0014466744922683
37,0.008378628,-0.0371857733,-0.00333091826,0.0013938767523737
38,0.008605077,-0.0355896987,0.0106133251,0.001379269323235
39,0.008831527,-0.0296254866,0.0231763497,0.0014148126417034
40,0.009057976,-0.0195032042,0.0334673636,0.0015004394004015
41,0.009284425,-0.00568927266,0.040063452,0.0016374480095561
42,0.009510875,0.0108001679,0.0414174534,0.0018320490728093
43,0.009737324,0.0278443769,0.0353600085,0.0020256395260693
44,0.009963774,0.0429107323,0.0212478098,0.0022928003678192
45,0.010190223,0.0506949984,6.25649554e-05,0.0025699867771496
46,0.010416673,0.0469581075,-0.0238869544,0.0027756504504892
47,0.010643122,0.0311538689,-0.0434144922,0.0028553816804222
48,0.010869571,0.00791942701,-0.0523314103,0.0028012938281536
49,0.011096021,-0.0155771766,-0.0491157584,0.0026550061540347
50,0.01132247,-0.0337474383,-0.0365768597,0.0024767562573257
51,0.01154892,-0.0441881642,-0.019017091,0.0023142436054684
52,0.011775369,-0.0468422174,-0.000136040515,0.0021942118379705
53,0.012001818,-0.0426842049,0.0175026096,0.0021282826907551
54,0.012228268,-0.0329279117,0.0321903676,0.0021204671351461
55,0.012454717,-0.0188609026,0.0425960012,0.002170152965117
56,0.012681167,-0.00166278915,0.0479735434,0.002304225734109
57,0.012907616,0.0173633453,0.0469450913,0.0025053273571723
58,0.013134065,0.0360738002,0.0384215713,0.0027775362020305
59,0.013360515,0.0514271818,0.0219216198,0.003125312442546
60,0.013586964,0.0592113845,-0.00130782544,0.0035076984617883
