Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0387523063,0.0,0.001501741243569
1,0.000226491016,0.0346126109,-0.0168025922,0.0014803599379542
2,0.000452982031,0.0235300437,-0.0294873547,0.0014231670437275
3,0.000679473063,0.00869904459,-0.0356524847,0.0013467730420625
4,0.000905964063,-0.00644690869,-0.0350361019,0.0012690910680043
5,0.00113245513,-0.0193366464,-0.028806027,0.0012036930855233
6,0.00135894613,-0.028474221,-0.0186542086,0.0011587607600491
7,0.00158543713,-0.0331606977,-0.00625530211,0.0011387606764381
8,0.00181192813,-0.0331452712,0.00689582294,0.0011461613769413
9,0.00203841913,-0.0283817593,0.0193872526,0.0011813898243393
10,0.00226491025,-0.0190422721,0.0296713039,0.0012429944018565
11,0.00249140125,-0.00577542,0.0359692238,0.0013271405369508
12,0.00271789225,0.00990010332,0.0364301056,0.0014251646397738
13,0.00294438325,0.0252474789,0.0297273789,0.0015211522470701
14,0.00317087425,0.0365151912,0.0160985012,0.0015925209292589
15,0.00339736525,0.040164724,-0.00144182914,0.0016152839252651
16,0.00362385625,0.0351350456,-0.0189981814,0.0015954023258213
17,0.00385034725,0.0229110308,-0.0316537917,0.0015268778613055
18,0.00407683825,0.00721456809,-0.0372071043,0.0014364186031163
19,0.0043033295,-0.00830809399,-0.0357355624,0.0013460548457909
20,0.0045298205,-0.0211374704,-0.0287176967,0.001271498758664
21,0.0047563115,-0.0299559683,-0.0180084594,0.001221664646752
22,0.0049828025,-0.0342536904,-0.00531064207,0.0012015182252147
23,0.0052092935,-0.0339449421,0.00796422921,0.0012156880410817
24,0.0054357845,-0.0290179253,0.0205898136,0.0012659804127991
25,0.0056622755,-0.0195405297,0.0311583839,0.0013526771882163
26,0.0058887665,-0.00594223244,0.0379538685,0.0014758062604862
27,0.0061152575,0.0105786128,0.038971711,0.0016307013070398
28,0.0063417485,0.0275044814,0.0323378444,0.0018022326775215
29,0.0065682395,0.0395002142,0.0177271925,0.0018745202757779
30,0.0067947305,0.044854667,-0.00223632785,0.0020169423139335
31,0.0070212215,0.0391259231,-0.0225281231,0.0020383541888358
32,0.0072477125,0.0244278274,-0.0370308757,0.001968004506593
33,0.0074742035,0.00569915399,-0.0425490066,0.0018428983188485
34,0.0077006945,-0.012120299,-0.0394544825,0.0017035578371922
35,0.0079271855,-0.0259389766,-0.0301162172,0.0015798170454929
36,0.0081536765,-0.0345268473,-0.0171921533,0.0014876733195682
37,0.0083801675,-0.0377553515,-0.0028496969,0.0014335873393104
38,0.008606659,-0.0359376818,0.0112796817,0.0014187481924113
39,0.00883315,-0.0297017172,0.0239501167,0.0014558000945723
40,0.009059641,-0.0192656461,0.0342480391,0.0015440933018455
41,0.009286132,-0.00512989983,0.0407294743,0.0016852059490201
42,0.009512623,0.0116431648,0.0418340527,0.0018856512518663
43,0.009739114,0.0288417377,0.0353763252,0.0020833302182117
44,0.009965605,0.0438844711,0.0207717232,0.0023573112884241
45,0.010192096,0.0513743535,-0.00087681564,0.0026400930032095
46,0.010418587,0.047104273,-0.0250866767,0.0028481538827088
47,0.010645078,0.0306947548,-0.044545874,0.0029265028626559
48,0.010871569,0.00699543767,-0.0530960187,0.0028681233499856
49,0.01109806,-0.0167067926,-0.0493691415,0.0027164290514264
50,0.011324551,-0.0348318405,-0.0363300331,0.0025331284176645
51,0.011551042,-0.0450464599,-0.0183710847,0.0023666803025768
52,0.011777533,-0.0473656729,0.000774457527,0.0022441067537309
53,0.012004024,-0.0428191423,0.0185365304,0.0021770819065777
54,0.012230515,-0.0326612592,0.0332081355,0.0021695381159159
55,0.012457006,-0.0182225406,0.0434660167,0.0022213555936833
56,0.012683497,-0.00069730659,0.048562903,0.0023588417842678
57,0.012909988,0.0183297507,0.0470300838,0.0025478085429591
58,0.013136479,0.0370680727,0.0380889922,0.0028248133405041
59,0.01336297,0.0522622019,0.0211420525,0.0031783241313491
60,0.013589461,0.0598764643,-0.00269229128,0.0035924394094055
61,0.013815952,0.0559323393,-0.0297638606,0.0040143139773865
62,0.014042443,0.0387242138,-0.0536367409,0.0043764647088018
63,0.014268934,0.0109966984,-0.0670445487,0.0046158988860872
64,0.014495425,-0.0201904643,-0.065569289,0.004706986508615
65,0.014721916,-0.0466998778,-0.0499551296,0.0046763935598877
66,0.014948407,-0.0629223734,-0.0250046123,0.0045844557105623
67,0.015174898,-0.0669598728,0.00332011352,0.0044946477191778
68,0.015401389,-0.0596430488,0.0299788788,0.0044560264442642
69,0.01562788,-0.0431106202,0.0514093302,0.0045014448056412
70,0.015854371,-0.019940922,0.0652329251,0.0046529748873122
71,0.016080862,0.00709747104,0.0698476508,0.0049290684174423
72,0.016307353,0.0350347795,0.064208962,0.005350226575731
73,0.016533844,0.0603592843,0.047732275,0.0059216132778838
74,0.016760335,0.0787496641,0.0209895335,0.0066420701124104
75,0.016986826,0.0855065286,-0.0134706348,0.0074928244351375
76,0.017213318,0.0766669884,-0.0504605062,0.0084240897962859
77,0.017439808,0.0508874729,-0.0822829679,0.0093600217045806
78,0.0176663,0.0112650469,-0.100452118,0.0102175292923451
79,0.01789279,-0.0344104916,-0.098779045,0.0109413816632656
80,0.018119282,-0.0758401453,-0.0760727227,0.0115387867781162
81,0.018345772,-0.103705876,-0.0365569331,0.0120913180746052
82,0.018572264,-0.112237997,0.0120411357,0.0127423569195178
83,0.018798754,-0.0997518227,0.0610555783,0.0136782097735196
84,0.019025246,-0.0677837729,0.102597885,0.0151209658750319
85,0.019251736,-0.0200047735,0.130146891,0.0173384041997521
86,0.019478228,0.0384158231,0.138532266,0.0206669641875452
87,0.019704718,0.100961752,0.123879567,0.0255394224870169
88,0.01993121,0.159537315,0.0838137344,0.0324768969514829
89,0.0201577,0.204253033,0.0184995383,0.0420615344070122
90,0.020384192,0.224245578,-0.0678388849,0.0548881935570295
91,0.020610682,0.209674731,-0.165780067,0.0714465234344468
92,0.020837174,0.154737219,-0.260845721,0.0919840971078637
