Unnamed: 0,Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.0,0.0380781814,0.0,0.0014499478987313
1,0.000226493813,0.0340160839,-0.0164985415,0.001429295835519
2,0.000452987625,0.0231406149,-0.0289583225,0.0013740724999641
3,0.000679481437,0.00858408865,-0.0350230671,0.0013003018070421
4,0.00090597525,-0.00628678454,-0.0344352797,0.0012253121478696
5,0.001132469,-0.018950846,-0.0283382833,0.0011621928645067
6,0.00135896287,-0.0279409569,-0.0183889568,0.0011188508046799
7,0.00158545663,-0.0325703435,-0.00622698991,0.0010996026790472
8,0.0018119505,-0.0325906314,0.00668468047,0.0011068342080366
9,0.00203844425,-0.0279521458,0.0189642571,0.0011409655021793
10,0.002264938,-0.0188170653,0.0290946867,0.0012005827406756
11,0.002491432,-0.00581296161,0.0353302509,0.0012820171513362
12,0.00271792575,0.00958043337,0.0358483084,0.0013768859186985
13,0.0029444195,0.0246850196,0.0293338783,0.0014698266087715
14,0.00317091325,0.0358186103,0.0159999877,0.0015389724502234
15,0.00339740725,0.0394930914,-0.0012125487,0.0015611745426786
16,0.003623901,0.0346457362,-0.0184866674,0.0015420839083982
17,0.00385039475,0.0227084905,-0.0309890322,0.0014759956574812
18,0.0040768885,0.00732120126,-0.0365390666,0.0013887033758886
19,0.0043033825,-0.0079381587,-0.0351922326,0.0013015075989188
20,0.004529876,-0.0205899626,-0.0283837505,0.0012295838523156
21,0.00475637,-0.0293307547,-0.0179244801,0.0011815801581268
22,0.004982864,-0.0336492062,-0.00547996443,0.0011622990880441
23,0.0052093575,-0.0334512852,0.00756768789,0.0011762583815321
24,0.0054358515,-0.0287139118,0.0200177021,0.0012251971282225
25,0.0056623455,-0.01948951,0.0304890461,0.001309422932128
26,0.005888839,-0.00618165731,0.0372930691,0.0014289858899956
27,0.006115333,0.0100547243,0.0384485573,0.0015793890392003
28,0.0063418265,0.0267662518,0.0320870541,0.0017460112762373
29,0.0065683205,0.038710922,0.0178350657,0.0018166250506134
30,0.0067948145,0.0441805348,-0.00175246806,0.0019549907995153
31,0.007021308,0.0387545303,-0.0217767525,0.0019761405682198
32,0.007247802,0.0244467743,-0.0362034291,0.0019083330522738
33,0.007474296,0.00607805932,-0.0418385416,0.0017874063683123
34,0.0077007895,-0.0114926249,-0.0389943123,0.001652636818842
35,0.0079272835,-0.0252008513,-0.0299648512,0.0015329752136828
36,0.008153777,-0.0338083394,-0.017347388,0.0014439356834081
37,0.008380271,-0.0371638313,-0.00326887495,0.0013918359003335
38,0.008606765,-0.0355541632,0.0106650433,0.0013778416694431
39,0.008833259,-0.0295797661,0.0232235715,0.0014142968357463
40,0.009059752,-0.0194394272,0.0335065573,0.0015005807119622
41,0.009286246,-0.00560278213,0.0400862023,0.0016382947824327
42,0.00951274,0.0109084789,0.0414101295,0.0018337937371185
43,0.009739234,0.0279545058,0.0352889486,0.0020267642878156
44,0.009965728,0.0429947488,0.0211108401,0.0022942159941028
45,0.010192221,0.0506977998,-0.000124231417,0.0025702823380058
46,0.010418715,0.0468475297,-0.0240620673,0.0027736741217421
47,0.010645209,0.0309575889,-0.0435014442,0.0028507479579871
48,0.010871703,0.00771372626,-0.0522985309,0.0027946379071124
49,0.011098197,-0.0157245807,-0.0489931591,0.0026475920767887
50,0.011324691,-0.0338129178,-0.0364190489,0.0024696605329301
51,0.011551184,-0.0441835672,-0.0188664496,0.0023081305310262
52,0.011777678,-0.0467903353,-1.22386236e-05,0.0021893356272703
53,0.012004172,-0.0426037088,0.0175956748,0.0021246837751825
54,0.012230666,-0.032829199,0.0322548114,0.0021181291654311
55,0.01245716,-0.0187521316,0.0426374376,0.0021695935246376
56,0.012683653,-0.00153325149,0.0479840264,0.0023048176496874
57,0.012910147,0.0175085813,0.0469115227,0.0025072413811713
58,0.013136641,0.0362212211,0.0383243822,0.0027807351289867
59,0.013363135,0.0515440218,0.0217455905,0.0031296568895125
60,0.013589629,0.0592455864,-0.00155316514,0.0035124518298319
61,0.013816122,0.055865109,-0.0283835232,0.0039265347928268
62,0.014042616,0.039316006,-0.0523126945,0.0042823663336423
63,0.01426911,0.0121664582,-0.0661072209,0.0045181873602537
64,0.014495604,-0.0186968129,-0.0652629286,0.0046088206620663
65,0.014722098,-0.0452206396,-0.050352376,0.0045802680146784
66,0.014948592,-0.0617678724,-0.0260058716,0.0044915754184983
67,0.015175085,-0.0663414299,0.0019274574,0.0044049004132054
68,0.015401579,-0.0596558191,0.0284526758,0.0043683715126718
69,0.015628073,-0.0437462628,0.0500054844,0.0044142839790453
70,0.015854567,-0.0211067982,0.0641790032,0.0045644413820011
