Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.024730112,0,0.000611578
0.000226581,0.022430925,-0.010471774,0.000612804
0.000453162,0.015912155,-0.019056574,0.00061635
0.000679743,0.00628116,-0.024133131,0.000621861
0.000906324,-0.004737278,-0.024623377,0.000628753
0.001132905,-0.015033768,-0.020255441,0.000636297
0.001359486,-0.022496399,-0.011731625,0.000643719
0.001586067,-0.025492422,-0.000690913,0.000650341
0.001812647,-0.023310039,0.010602131,0.000655763
0.002039228,-0.016378827,0.01979156,0.000659972
0.002265809,-0.006160917,0.025008353,0.000663375
0.00249239,0.005242278,0.025283303,0.000666727
0.002718971,0.015600528,0.020678023,0.000670957
0.002945552,0.023002718,0.012159472,0.000676978
0.003172133,0.026149379,0.001330234,0.00068556
0.003398714,0.024466924,-0.009879226,0.000696229
0.003625295,0.018224843,-0.019479608,0.0007116
0.003851876,0.00836964,-0.02568996,0.000730025
0.004078457,-0.003439496,-0.027199822,0.00075166
0.004305038,-0.01505006,-0.023440104,0.000775943
0.004531619,-0.024130061,-0.014821097,0.000801925
0.0047582,-0.028643034,-0.002822492,0.00082839
0.004984781,-0.02739027,0.01019067,0.000854077
0.005211361,-0.020421404,0.0214698,0.000877986
0.005437942,-0.009103493,0.028579602,0.000899667
0.005664523,0.00422268,0.030025026,0.000919333
0.005891104,0.016856482,0.025568232,0.000937875
0.006117685,0.026369697,0.01616386,0.000956631
0.006344266,0.031048531,0.003628419,0.000977177
0.006570847,0.03008898,-0.009779012,0.001000976
0.006797428,0.023636414,-0.021739734,0.001031296
0.007024009,0.012640247,-0.03012076,0.001067036
0.00725059,-0.001181758,-0.03330642,0.001110714
0.007477171,-0.015525322,-0.030366216,0.001163143
0.007703752,-0.027734621,-0.02133969,0.001224592
0.007930333,-0.035202362,-0.007439508,0.001294553
0.008156913,-0.035941396,0.008929108,0.001371513
0.008383494,-0.029210532,0.024488892,0.001452961
0.008610075,-0.015938753,0.035801426,0.001535786
0.008836656,0.001325897,0.040189132,0.001616924
0.009063237,0.019018792,0.036502291,0.001694132
0.009289818,0.03348865,0.02539815,0.001766556
0.009516399,0.041866049,0.009064312,0.001834928
0.00974298,0.042580221,-0.009404491,0.00190152
0.009969561,0.035485845,-0.026693042,0.001971764
0.010196142,0.02177175,-0.039715014,0.002051291
0.010422722,0.003465372,-0.046082795,0.002135633
0.010649303,-0.016474597,-0.044368863,0.002240008
0.010875884,-0.034651846,-0.034213107,0.002371287
0.011102465,-0.047553554,-0.016623229,0.002537672
0.011329046,-0.052085273,0.005888657,0.002747552
0.011555627,-0.046292223,0.029407034,0.003007744
0.011782208,-0.030107597,0.049139254,0.003321134
0.012008789,-0.005814495,0.060421851,0.003684608
0.01223537,0.022128958,0.059986059,0.004088018
0.012461951,0.048019555,0.047003835,0.004515238
0.012688532,0.066315189,0.023439907,0.004947134
0.012915113,0.072968893,-0.00642915,0.005365793
0.013141694,0.066234939,-0.03705262,0.005759964
0.013368274,0.046861835,-0.062732369,0.006131382
0.013594855,0.017721003,-0.078418985,0.006463571
0.013821436,-0.01675495,-0.080624245,0.006780997
