Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.021206213,0,0.000449703
0.000110845,0.020718746,-0.004534174,0.000449825
0.00022169,0.019276839,-0.008865281,0.00045019
0.000332535,0.016941007,-0.012797742,0.00045078
0.00044338,0.01381166,-0.016151045,0.000451618
0.000554225,0.010023654,-0.01876691,0.000452671
0.00066507,0.00574432,-0.020516811,0.000453937
0.000775916,0.001166657,-0.021308258,0.000455403
0.000886761,-0.003497739,-0.021090798,0.000457056
0.000997606,-0.00802801,-0.019860217,0.000458877
0.001108451,-0.012203933,-0.017661225,0.000460855
0.001219296,-0.015817108,-0.014587374,0.000462972
0.001330141,-0.018682584,-0.010778297,0.000465211
0.001440986,-0.020649733,-0.006413986,0.000467551
0.001551831,-0.021611687,-0.001706232,0.000469976
0.001662676,-0.021512827,0.003112447,0.000472489
0.001773521,-0.020351803,0.007801902,0.000475066
0.001884366,-0.018183176,0.012127625,0.000477707
0.001995211,-0.015113461,0.015874099,0.000480404
0.002106056,-0.01129525,0.018857244,0.000483178
0.002216901,-0.006917502,0.020932678,0.000486029
0.002327747,-0.00219487,0.022003602,0.000488976
0.002438592,0.002644633,0.022023819,0.000492043
0.002549437,0.007370974,0.020998338,0.000495261
0.002660282,0.01176388,0.018980553,0.00049865
0.002771127,0.015621907,0.016068833,0.000502251
0.002881972,0.018770849,0.012399267,0.000506087
0.002992817,0.021069976,0.00813947,0.000510195
0.003103662,0.022416256,0.003480439,0.000514602
0.003214507,0.022748219,-0.001371203,0.000519362
0.003325352,0.022043986,-0.00618441,0.000524184
0.003436197,0.020313988,-0.010801596,0.000529333
0.003547042,0.017649531,-0.01495772,0.000535239
0.003657887,0.014139144,-0.018480685,0.000541451
0.003768732,0.009926787,-0.021201979,0.000548065
0.003879578,0.005188853,-0.022982527,0.000555121
0.003990423,0.00013007,-0.023719233,0.000562619
0.004101268,-0.00502356,-0.023352305,0.000570566
0.004212113,-0.010032912,-0.021870008,0.000578957
0.004322958,-0.014655926,-0.019312743,0.000587778
0.004433803,-0.018659648,-0.015774312,0.000597011
0.004544648,-0.021832105,-0.011400762,0.000606618
0.004655493,-0.023995433,-0.006386232,0.000616565
0.004766338,-0.025017418,-0.000964601,0.000626802
0.004877183,-0.024821365,0.0046014,0.000637273
0.004988028,-0.023393182,0.010034308,0.000647928
0.005098873,-0.020784035,0.015057914,0.000658717
0.005209718,-0.017108653,0.019413211,0.000669579
0.005320564,-0.01253975,0.022874255,0.000680477
0.005431409,-0.007297942,0.025261052,0.000691381
0.005542254,-0.001638348,0.026449598,0.000702265
0.005653099,0.004163933,0.026377833,0.000713128
0.005763944,0.009829378,0.025047073,0.000723973
0.005874789,0.015089078,0.02252005,0.000734833
0.005985634,0.019696683,0.01891515,0.000745742
0.006096479,0.023440279,0.014398406,0.000756761
0.006207324,0.026149271,0.009174184,0.00076795
0.006318169,0.027700607,0.003474646,0.000779397
0.006429014,0.028020829,-0.002450339,0.000791171
0.006539859,0.027087756,-0.008343801,0.000803366
0.006650704,0.024927804,-0.013952224,0.00081606
0.006761549,0.021628441,-0.019032974,0.000830044
0.006872394,0.017304869,-0.023346473,0.000844516
0.00698324,0.012120336,-0.026700717,0.000859831
0.007094085,0.006280567,-0.028927222,0.00087623
0.00720493,2.22E-05,-0.029897323,0.00089385
0.007315775,-0.006391932,-0.029529087,0.000912824
0.00742662,-0.01268119,-0.027793162,0.000933272
0.007537465,-0.018556062,-0.024717737,0.000955294
0.00764831,-0.023730569,-0.020392453,0.000978992
0.007759155,-0.027934652,-0.014969065,0.001004418
0.00787,-0.03092888,-0.008660723,0.001031604
0.007980845,-0.032519832,-0.001735121,0.00106055
0.00809169,-0.032573581,0.005492918,0.00109121
0.008202535,-0.031028366,0.012677626,0.001123482
0.00831338,-0.027903369,0.019458238,0.001157221
