Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.020478789,0,0.000419381
0.000110556,0.020008257,-0.004377255,0.000419491
0.000221113,0.01861646,-0.008558492,0.00041982
0.000331669,0.016362032,-0.012354906,0.00042036
0.000442225,0.013341152,-0.015592486,0.000421112
0.000552782,0.009685076,-0.018118437,0.000422078
0.000663338,0.005554395,-0.019808726,0.000423237
0.000773894,0.001135661,-0.020574246,0.000424589
0.00088445,-0.003367302,-0.020366216,0.000426121
0.000995007,-0.007741512,-0.019180631,0.000427828
0.001105563,-0.011774331,-0.017060347,0.00042969
0.001216119,-0.015265061,-0.014095362,0.000431701
0.001326676,-0.018035151,-0.010420136,0.000433846
0.001437232,-0.019939287,-0.006207946,0.000436114
0.001547788,-0.020873992,-0.001662742,0.000438488
0.001658345,-0.020784875,0.002991503,0.00044096
0.001768901,-0.019670416,0.007523204,0.000443524
0.001879457,-0.017582281,0.01170607,0.000446169
0.001990013,-0.014622592,0.015332096,0.000448893
0.00210057,-0.010937855,0.018222617,0.0004517
0.002211126,-0.006710043,0.020238064,0.000454604
0.002321682,-0.002145767,0.021283776,0.000457603
0.002432239,0.002534721,0.021314254,0.000460722
0.002542795,0.007109311,0.020333374,0.000463988
0.002653351,0.011364717,0.018391846,0.000467417
0.002763908,0.015105922,0.015583493,0.000471034
0.002874464,0.018163757,0.012039787,0.000474879
0.00298502,0.020401267,0.00792177,0.000478966
0.003095576,0.021718048,0.003413884,0.000483328
0.003206133,0.022053573,-0.001283976,0.000488009
0.003316689,0.021389246,-0.005953013,0.000492938
0.003427245,0.019724358,-0.010426855,0.00049777
0.003537802,0.017156839,-0.01446276,0.000503529
0.003648358,0.013767408,-0.017889056,0.00050956
0.003758914,0.009694898,-0.020542089,0.000515968
0.00386947,0.005109307,-0.022286501,0.000522793
0.003980027,0.000208058,-0.023021579,0.000530036
0.004090583,-0.004790556,-0.022688627,0.000537723
0.00420114,-0.009655551,-0.021274835,0.000545848
0.004311696,-0.014152672,-0.018817542,0.000554398
0.004422252,-0.018056022,-0.015406192,0.000563371
0.004532808,-0.021159638,-0.011180244,0.000572728
0.004643365,-0.023290122,-0.006325929,0.000582447
0.004753921,-0.024317356,-0.00106824,0.000592475
0.004864477,-0.024164852,0.004339296,0.00060277
0.004975034,-0.022816211,0.009628282,0.000613283
0.00508559,-0.020317964,0.014530746,0.000623962
0.005196146,-0.016778311,0.018794516,0.000634746
0.005306702,-0.012362278,0.02219858,0.000645603
0.005417259,-0.007281351,0.024565639,0.000656489
0.005527815,-0.001782009,0.0257721,0.000667377
0.005638371,0.003869646,0.02575421,0.000678253
0.005748928,0.009401835,0.024509775,0.000689124
0.005859484,0.014551817,0.022096342,0.000700004
0.00597004,0.01907886,0.018625891,0.000710927
0.006080597,0.022774065,0.014257545,0.000721936
0.006191153,0.02546907,0.009188142,0.000733095
0.006301709,0.027040852,0.0036425,0.000744475
0.006412265,0.027414996,-0.002136862,0.000756148
0.006522822,0.026566891,-0.007899588,0.000768203
0.006633378,0.024519626,-0.013397439,0.000780703
0.006743934,0.02135234,-0.018395457,0.000794315
0.006854491,0.017180529,-0.022657624,0.000808538
0.006965047,0.012157034,-0.025994089,0.000823486
0.007075603,0.006480793,-0.028239418,0.000839465
0.007186159,0.000380463,-0.029265504,0.000856614
0.007296716,-0.005889573,-0.028989213,0.000875062
0.007407272,-0.012056817,-0.027378341,0.00089494
0.007517828,-0.017839646,-0.024456248,0.000916361
0.007628385,-0.022958746,-0.020305339,0.000939411
0.007738941,-0.027149621,-0.015069044,0.000964178
0.007849497,-0.030176111,-0.008950082,0.000990702
0.007960054,-0.031845257,-0.002204995,0.001018982
0.00807061,-0.032020923,0.004863227,0.00104899
0.008181166,-0.03063619,0.011919467,0.00108065
0.008291722,-0.027701717,0.01861267,0.001113817
0.008402279,-0.023311067,0.024595119,0.001148326
0.008512835,-0.017639166,0.029543698,0.00118397
0.008623391,-0.010935471,0.033179857,0.001220487
0.008733947,-0.003511304,0.035288945,0.001257639
0.008844504,0.004277434,0.035732921,0.001295138
0.00895506,0.012051106,0.034460258,0.001332739
