Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,2.30E-06,0,5.27E-12
0.000112432,2.25E-06,-4.76E-07,5.27E-12
0.000224864,2.10E-06,-9.31E-07,5.27E-12
0.000337296,1.86E-06,-1.35E-06,5.27E-12
0.000449728,1.54E-06,-1.70E-06,5.27E-12
0.000562159,1.15E-06,-1.98E-06,5.27E-12
0.000674591,7.17E-07,-2.18E-06,5.26E-12
0.000787023,2.49E-07,-2.28E-06,5.26E-12
0.000899455,-2.28E-07,-2.28E-06,5.26E-12
0.001011887,-6.96E-07,-2.18E-06,5.25E-12
0.001124319,-1.13E-06,-1.99E-06,5.25E-12
0.001236751,-1.52E-06,-1.71E-06,5.24E-12
0.001349183,-1.84E-06,-1.36E-06,5.24E-12
0.001461615,-2.08E-06,-9.48E-07,5.24E-12
0.001574047,-2.23E-06,-4.96E-07,5.23E-12
0.001686478,-2.29E-06,-2.26E-08,5.23E-12
0.00179891,-2.24E-06,4.52E-07,5.23E-12
0.001911342,-2.10E-06,9.06E-07,5.22E-12
0.002023774,-1.86E-06,1.32E-06,5.22E-12
0.002136206,-1.55E-06,1.68E-06,5.21E-12
0.002248638,-1.17E-06,1.96E-06,5.21E-12
0.00236107,-7.36E-07,2.16E-06,5.20E-12
0.002473502,-2.72E-07,2.26E-06,5.20E-12
0.002585934,2.03E-07,2.27E-06,5.19E-12
0.002698366,6.69E-07,2.18E-06,5.19E-12
0.002810797,1.11E-06,1.99E-06,5.18E-12
0.002923229,1.49E-06,1.72E-06,5.17E-12
0.003035661,1.81E-06,1.37E-06,5.16E-12
0.003148093,2.06E-06,9.60E-07,5.15E-12
0.003260525,2.21E-06,5.11E-07,5.14E-12
0.003372957,2.27E-06,4.31E-08,5.14E-12
0.003485389,2.22E-06,-4.28E-07,5.12E-12
0.003597821,2.08E-06,-8.79E-07,5.11E-12
0.003710253,1.85E-06,-1.29E-06,5.09E-12
0.003822684,1.54E-06,-1.65E-06,5.08E-12
0.003935116,1.16E-06,-1.93E-06,5.07E-12
0.004047548,7.37E-07,-2.12E-06,5.05E-12
0.00415998,2.79E-07,-2.23E-06,5.04E-12
0.004272412,-1.89E-07,-2.23E-06,5.03E-12
0.004384844,-6.48E-07,-2.14E-06,5.01E-12
0.004497276,-1.08E-06,-1.96E-06,5.00E-12
0.004609708,-1.46E-06,-1.69E-06,4.98E-12
0.00472214,-1.77E-06,-1.35E-06,4.97E-12
0.004834572,-2.01E-06,-9.50E-07,4.95E-12
0.004947003,-2.16E-06,-5.11E-07,4.93E-12
0.005059435,-2.22E-06,-5.23E-08,4.91E-12
0.005171867,-2.17E-06,4.07E-07,4.89E-12
0.005284299,-2.04E-06,8.46E-07,4.87E-12
0.005396731,-1.81E-06,1.25E-06,4.84E-12
0.005509163,-1.51E-06,1.59E-06,4.81E-12
0.005621595,-1.15E-06,1.86E-06,4.78E-12
0.005734027,-7.32E-07,2.05E-06,4.74E-12
0.005846459,-2.89E-07,2.15E-06,4.70E-12
0.00595889,1.63E-07,2.15E-06,4.65E-12
0.006071322,6.03E-07,2.06E-06,4.59E-12
0.006183754,1.01E-06,1.87E-06,4.53E-12
0.006296186,1.37E-06,1.61E-06,4.46E-12
0.006408618,1.66E-06,1.27E-06,4.39E-12
0.00652105,1.88E-06,8.82E-07,4.31E-12
0.006633482,2.00E-06,4.59E-07,4.22E-12
0.006745914,2.03E-06,1.95E-08,4.13E-12
0.006858346,1.97E-06,-4.14E-07,4.04E-12
0.006970777,1.81E-06,-8.23E-07,3.95E-12
0.007083209,1.56E-06,-1.19E-06,3.85E-12
0.007195641,1.25E-06,-1.49E-06,3.77E-12
0.007308073,8.72E-07,-1.71E-06,3.69E-12
0.007420505,4.56E-07,-1.85E-06,3.62E-12
0.007532937,1.99E-08,-1.89E-06,3.56E-12
0.007645369,-4.16E-07,-1.83E-06,3.52E-12
0.007757801,-8.31E-07,-1.68E-06,3.50E-12
0.007870233,-1.21E-06,-1.43E-06,3.51E-12
0.007982665,-1.52E-06,-1.11E-06,3.55E-12
0.008095096,-1.76E-06,-7.27E-07,3.62E-12
0.008207528,-1.91E-06,-2.93E-07,3.72E-12
0.00831996,-1.96E-06,1.70E-07,3.87E-12
0.008432392,-1.91E-06,6.40E-07,4.06E-12
0.008544824,-1.76E-06,1.10E-06,4.30E-12
0.008657256,-1.51E-06,1.52E-06,4.58E-12
0.008769687,-1.17E-06,1.88E-06,4.92E-12
0.008882119,-7.54E-07,2.18E-06,5.31E-12
0.008994551,-2.76E-07,2.38E-06,5.75E-12
0.009106983,2.46E-07,2.49E-06,6.24E-12
0.009219415,7.90E-07,2.48E-06,6.78E-12
0.009331847,1.33E-06,2.37E-06,7.37E-12
0.009444279,1.86E-06,2.14E-06,8.01E-12
0.009556711,2.33E-06,1.80E-06,8.69E-12
0.009669143,2.74E-06,1.37E-06,9.42E-12
0.009781575,3.07E-06,8.61E-07,1.02E-11
0.009894006,3.30E-06,2.82E-07,1.10E-11
0.010006438,3.41E-06,-3.42E-07,1.18E-11
0.01011887,3.41E-06,-9.89E-07,1.26E-11
0.010231302,3.28E-06,-1.64E-06,1.34E-11
0.010343734,3.03E-06,-2.26E-06,1.42E-11
0.010456166,2.66E-06,-2.83E-06,1.51E-11
0.010568598,2.18E-06,-3.33E-06,1.58E-11
0.01068103,1.61E-06,-3.74E-06,1.66E-11
0.010793462,9.74E-07,-4.04E-06,1.73E-11
0.010905893,2.83E-07,-4.23E-06,1.79E-11
0.011018325,-4.36E-07,-4.28E-06,1.85E-11
0.011130757,-1.16E-06,-4.21E-06,1.90E-11
0.011243189,-1.85E-06,-4.00E-06,1.94E-11
0.011355621,-2.51E-06,-3.67E-06,1.97E-11
0.011468053,-3.09E-06,-3.23E-06,1.99E-11
0.011580485,-3.58E-06,-2.69E-06,2.00E-11
0.011692917,-3.96E-06,-2.07E-06,2.00E-11
0.011805349,-4.23E-06,-1.40E-06,1.98E-11
0.01191778,-4.37E-06,-6.91E-07,1.96E-11
0.012030212,-4.38E-06,1.94E-08,1.92E-11
0.012142644,-4.26E-06,7.12E-07,1.87E-11
0.012255076,-4.03E-06,1.36E-06,1.81E-11
0.012367508,-3.68E-06,1.95E-06,1.74E-11
0.01247994,-3.15E-06,1.94E-06,1.37E-11
0.012592372,-2.75E-06,2.29E-06,1.28E-11
0.012704804,-2.29E-06,2.62E-06,1.21E-11
0.012817236,-1.79E-06,2.83E-06,1.12E-11
0.012929667,-1.27E-06,2.95E-06,1.03E-11
0.013042099,-7.63E-07,2.96E-06,9.37E-12
0.013154531,-2.76E-07,2.88E-06,8.40E-12
0.013266963,1.69E-07,2.72E-06,7.42E-12
0.013379395,5.58E-07,2.48E-06,6.44E-12
0.013491827,8.78E-07,2.17E-06,5.48E-12
0.013604259,1.12E-06,1.82E-06,4.56E-12
0.013716691,1.27E-06,1.44E-06,3.69E-12
0.013829123,1.33E-06,1.05E-06,2.89E-12
0.013941554,1.31E-06,6.74E-07,2.17E-12
0.014053986,1.20E-06,3.21E-07,1.55E-12
