Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-7.33E-07,0,5.37E-13
0.000112432,-7.17E-07,1.52E-07,5.37E-13
0.000224864,-6.70E-07,2.98E-07,5.37E-13
0.000337296,-5.93E-07,4.31E-07,5.37E-13
0.000449728,-4.90E-07,5.45E-07,5.37E-13
0.000562159,-3.65E-07,6.35E-07,5.37E-13
0.000674591,-2.24E-07,6.98E-07,5.37E-13
0.000787023,-7.28E-08,7.29E-07,5.37E-13
0.000899455,8.18E-08,7.28E-07,5.36E-13
0.001011887,2.33E-07,6.94E-07,5.36E-13
0.001124319,3.74E-07,6.29E-07,5.36E-13
0.001236751,4.98E-07,5.36E-07,5.35E-13
0.001349183,6.00E-07,4.19E-07,5.35E-13
0.001461615,6.74E-07,2.82E-07,5.34E-13
0.001574047,7.19E-07,1.33E-07,5.34E-13
0.001686478,7.30E-07,-2.28E-08,5.33E-13
0.00179891,7.08E-07,-1.77E-07,5.33E-13
0.001911342,6.54E-07,-3.23E-07,5.32E-13
0.002023774,5.70E-07,-4.55E-07,5.32E-13
0.002136206,4.60E-07,-5.65E-07,5.31E-13
0.002248638,3.29E-07,-6.50E-07,5.31E-13
0.00236107,1.83E-07,-7.05E-07,5.31E-13
0.002473502,2.93E-08,-7.28E-07,5.31E-13
0.002585934,-1.26E-07,-7.17E-07,5.31E-13
0.002698366,-2.75E-07,-6.74E-07,5.31E-13
0.002810797,-4.12E-07,-6.01E-07,5.31E-13
0.002923229,-5.31E-07,-5.00E-07,5.32E-13
0.003035661,-6.25E-07,-3.77E-07,5.32E-13
0.003148093,-6.91E-07,-2.36E-07,5.33E-13
0.003260525,-7.26E-07,-8.52E-08,5.34E-13
0.003372957,-7.29E-07,6.92E-08,5.36E-13
0.003485389,-6.98E-07,2.21E-07,5.36E-13
0.003597821,-6.37E-07,3.63E-07,5.37E-13
0.003710253,-5.47E-07,4.89E-07,5.38E-13
0.003822684,-4.32E-07,5.94E-07,5.39E-13
0.003935116,-2.98E-07,6.72E-07,5.40E-13
0.004047548,-1.51E-07,7.20E-07,5.41E-13
0.00415998,3.04E-09,7.36E-07,5.42E-13
0.004272412,1.57E-07,7.19E-07,5.42E-13
0.004384844,3.05E-07,6.71E-07,5.42E-13
0.004497276,4.39E-07,5.92E-07,5.43E-13
0.004609708,5.53E-07,4.87E-07,5.43E-13
0.00472214,6.43E-07,3.60E-07,5.43E-13
0.004834572,7.05E-07,2.17E-07,5.44E-13
0.004947003,7.35E-07,6.44E-08,5.44E-13
0.005059435,7.33E-07,-9.15E-08,5.45E-13
0.005171867,6.98E-07,-2.44E-07,5.46E-13
0.005284299,6.32E-07,-3.86E-07,5.48E-13
0.005396731,5.38E-07,-5.11E-07,5.51E-13
0.005509163,4.20E-07,-6.14E-07,5.54E-13
0.005621595,2.84E-07,-6.91E-07,5.58E-13
0.005734027,1.34E-07,-7.39E-07,5.64E-13
0.005846459,-2.24E-08,-7.55E-07,5.71E-13
0.00595889,-1.79E-07,-7.40E-07,5.79E-13
0.006071322,-3.30E-07,-6.93E-07,5.89E-13
0.006183754,-4.69E-07,-6.16E-07,6.00E-13
0.006296186,-5.90E-07,-5.14E-07,6.12E-13
0.006408618,-6.88E-07,-3.89E-07,6.25E-13
0.00652105,-7.60E-07,-2.47E-07,6.39E-13
0.006633482,-8.03E-07,-9.37E-08,6.53E-13
0.006745914,-8.14E-07,6.53E-08,6.67E-13
0.006858346,-7.94E-07,2.24E-07,6.81E-13
0.006970777,-7.43E-07,3.75E-07,6.94E-13
0.007083209,-6.64E-07,5.14E-07,7.05E-13
0.007195641,-5.59E-07,6.35E-07,7.15E-13
0.007308073,-4.32E-07,7.32E-07,7.23E-13
0.007420505,-2.90E-07,8.03E-07,7.28E-13
0.007532937,-1.37E-07,8.44E-07,7.32E-13
0.007645369,1.92E-08,8.56E-07,7.33E-13
0.007757801,1.74E-07,8.37E-07,7.31E-13
0.007870233,3.20E-07,7.90E-07,7.26E-13
0.007982665,4.52E-07,7.17E-07,7.19E-13
0.008095096,5.67E-07,6.22E-07,7.09E-13
0.008207528,6.60E-07,5.10E-07,6.96E-13
0.00831996,2.92E-08,3.24E-07,1.06E-13
0.008432392,8.18E-08,3.34E-07,1.18E-13
0.008544824,1.37E-07,3.36E-07,1.32E-13
0.008657256,1.94E-07,3.29E-07,1.46E-13
0.008769687,2.51E-07,3.14E-07,1.61E-13
0.008882119,3.06E-07,2.90E-07,1.78E-13
0.008994551,3.59E-07,2.57E-07,1.95E-13
0.009106983,4.08E-07,2.16E-07,2.13E-13
0.009219415,4.52E-07,1.67E-07,2.32E-13
0.009331847,4.90E-07,1.12E-07,2.52E-13
0.009444279,5.21E-07,5.04E-08,2.74E-13
0.009556711,5.44E-07,-1.63E-08,2.96E-13
0.009669143,5.58E-07,-8.71E-08,3.19E-13
0.009781575,5.64E-07,-1.61E-07,3.44E-13
0.009894006,5.60E-07,-2.37E-07,3.70E-13
0.010006438,5.47E-07,-3.15E-07,3.98E-13
0.01011887,5.24E-07,-3.93E-07,4.29E-13
0.010231302,4.90E-07,-4.70E-07,4.62E-13
0.010343734,4.46E-07,-5.46E-07,4.97E-13
0.010456166,3.90E-07,-6.20E-07,5.37E-13
0.010568598,3.20E-07,-6.91E-07,5.80E-13
0.01068103,2.08E-07,-7.36E-07,5.85E-13
0.010793462,1.07E-07,-7.78E-07,6.16E-13
0.010905893,-6.82E-09,-8.01E-07,6.42E-13
0.011018325,-1.29E-07,-8.01E-07,6.59E-13
0.011130757,-2.55E-07,-7.74E-07,6.64E-13
0.011243189,-3.75E-07,-7.17E-07,6.54E-13
0.011355621,-4.80E-07,-6.29E-07,6.26E-13
0.011468053,-5.56E-07,-5.17E-07,5.77E-13
0.011580485,-5.94E-07,-3.92E-07,5.06E-13
0.011692917,5.25E-08,-2.01E-07,4.30E-14
0.011805349,8.36E-08,-2.42E-07,6.57E-14
0.01191778,1.10E-07,-3.05E-07,1.05E-13
0.012030212,1.20E-07,-3.90E-07,1.67E-13
0.012142644,1.01E-07,-4.94E-07,2.55E-13
0.012255076,4.48E-08,-6.05E-07,3.68E-13
