Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.021569967,0,0.000465263
0.000110525,0.021078195,-0.004593631,0.000465392
0.000221049,0.019623296,-0.008983349,0.000465774
0.000331574,0.017266108,-0.012972382,0.000466401
0.000442098,0.014106354,-0.016379332,0.000467272
0.000552623,0.010279612,-0.019044755,0.000468373
0.000663148,0.005953214,-0.020838698,0.000469692
0.000773672,0.001320785,-0.021667317,0.000471217
0.000884197,-0.003405719,-0.021478705,0.000472934
0.000994722,-0.008004257,-0.020266971,0.000474818
0.001105246,-0.012253115,-0.018075297,0.000476855
0.001215771,-0.015942134,-0.014995869,0.000479028
0.001326295,-0.018884076,-0.011167265,0.000481316
0.00143682,-0.020925518,-0.006768628,0.000483692
0.001547345,-0.021956923,-0.002011828,0.000486154
0.001657869,-0.021918967,0.002870142,0.000488679
0.001768394,-0.020807553,0.007635796,0.00049126
0.001878918,-0.018674145,0.01204865,0.000493894
0.001989443,-0.015622908,0.015890159,0.000496572
0.002099968,-0.011804424,0.018972896,0.000499315
0.002210492,-0.007406509,0.021148881,0.000502132
0.002321017,-0.002643574,0.022316853,0.00050503
0.002431542,0.002255799,0.022426762,0.000508048
0.002542066,0.007060107,0.021479387,0.000511209
0.002652591,0.011546738,0.019524748,0.000514543
0.002763115,0.01551132,0.016658014,0.00051809
0.00287364,0.018776123,0.013012675,0.000521872
0.002984165,0.02119644,0.008754502,0.00052593
0.003094689,0.022664914,0.004073228,0.00053029
0.003205214,0.023115486,-0.00082476,0.000535006
0.003315738,0.02252662,-0.005713803,0.000540096
0.003426263,0.020890441,-0.010416123,0.000544906
0.003536788,0.018307429,-0.014685208,0.000550817
0.003647312,0.014856967,-0.018338431,0.000557028
0.003757837,0.010679378,-0.02120385,0.000563652
0.003868361,0.005947768,-0.023137374,0.000570714
0.003978886,0.000864179,-0.024030794,0.000578226
0.004089411,-0.004347012,-0.023817875,0.000586188
0.004199935,-0.009446751,-0.022480298,0.000594605
0.00431046,-0.014192016,-0.020050831,0.000603449
0.004420985,-0.018347032,-0.016615911,0.000612702
0.004531509,-0.021694994,-0.012315085,0.000622334
0.004642034,-0.024051704,-0.007335836,0.000632299
0.004752558,-0.02527675,-0.00190787,0.000642554
0.004863083,-0.02528394,0.003709232,0.000653036
0.004973608,-0.024048895,0.009238428,0.000663698
0.005084132,-0.02161213,0.014401224,0.000674479
0.005194657,-0.018078715,0.018933922,0.000685333
0.005305181,-0.013612668,0.022603432,0.00069622
0.005415706,-0.008427496,0.025220534,0.000707098
0.005526231,-0.002774105,0.026650699,0.000717955
0.005636755,0.003074515,0.026820313,0.000728782
0.00574728,0.008837853,0.025719151,0.000739582
0.005857805,0.014243476,0.023399096,0.000750394
0.005968329,0.019039482,0.019968547,0.000761245
0.006078854,0.023006525,0.015585389,0.000772205
0.006189378,0.025964925,0.010447335,0.000783324
0.006299903,0.027781747,0.004782157,0.000794695
0.006410428,0.028373173,-0.001162991,0.000806389
0.006520952,0.027706234,-0.00713155,0.000818494
0.006631477,0.025797315,-0.012868083,0.000831089
0.006742001,0.022720894,-0.018128781,0.000844892
0.006852526,0.01858701,-0.022667544,0.000859294
0.006963051,0.013546472,-0.026285797,0.00087445
0.007073575,0.007797874,-0.028807489,0.000890678
0.0071841,0.001571112,-0.030094018,0.000908118
0.007294624,-0.004876419,-0.03005166,0.000926882
0.007405149,-0.011267187,-0.028638361,0.000947105
0.007515674,-0.017312668,-0.025867889,0.000968876
0.007626198,-0.022724394,-0.021815034,0.000992294
0.007736723,-0.027227238,-0.0166166,0.001017434
0.007847247,-0.030572435,-0.010470856,0.001044313
0.007957772,-0.032553699,-0.003632994,0.001072942
0.008068297,-0.03302075,0.003593244,0.001103281
0.008178821,-0.031892479,0.010867824,0.00113524
0.008289346,-0.029166682,0.01783238,0.001168689
0.00839987,-0.024925506,0.02412805,0.001203444
0.008510395,-0.01933505,0.029418865,0.001239314
0.008620919,-0.012639084,0.033410892,0.001276034
0.008731444,-0.005147101,0.035873078,0.00131337
0.008841969,0.002783421,0.036650848,0.001351032
0.008952493,0.010767049,0.035677262,0.001388796
0.009063018,0.018413451,0.032975119,0.001426414
0.009173543,0.025349058,0.02865571,0.001463724
0.009284067,0.031236613,0.022909423,0.001500568
0.009394592,0.035792019,0.015994484,0.001536892
0.009505116,0.038795158,0.00822085,0.001572647
0.009615641,0.040098563,-6.53E-05,0.001607899
0.009726166,0.039630476,-0.008499171,0.001642811
0.00983669,0.037394069,-0.016713163,0.001677646
0.009947215,0.033466753,-0.024351811,0.001713034
0.010057739,0.028001331,-0.031081986,0.001750164
0.010168264,0.0212075,-0.036582254,0.001788019
0.010278789,0.013318131,-0.040596284,0.001825431
0.010389313,0.004643883,-0.042933025,0.00186481
0.010499838,-0.004466381,-0.043442804,0.001907226
0.010610362,-0.013640012,-0.042039998,0.001953411
0.010720887,-0.022487218,-0.038710546,0.002004181
0.010831412,-0.030612053,-0.033516601,0.00206046
0.010941936,-0.037625384,-0.026600134,0.002123237
0.011052461,-0.043161355,-0.018184254,0.00219357
0.011162985,-0.046894133,-0.008571882,0.002272537
0.01127351,-0.048556197,0.001859968,0.002361164
0.011384035,-0.047957528,0.012669654,0.002460445
0.011494559,-0.045002088,0.02336674,0.002571192
0.011605084,-0.039702721,0.033432595,0.002694044
0.011715609,-0.032190666,0.04234536,0.002829368
0.011826133,-0.022718258,0.049609315,0.002977203
0.011936658,-0.011654301,0.054785267,0.003137248
0.012047182,0.000529482,0.057519548,0.003308779
0.012157707,0.013280531,0.057570279,0.003490709
0.012268232,0.025993384,0.054825787,0.003681523
0.012378756,0.038043644,0.049316518,0.003879438
0.012489281,0.048822351,0.041215979,0.004082379
0.012599805,0.057770804,0.03083263,0.004288117
0.01271033,0.064409636,0.018594451,0.004494355
0.012820855,0.068363503,0.005025306,0.004698822
0.012931379,0.069378495,-0.009281004,0.004899513
0.013041904,0.067331545,-0.023690216,0.005094763
0.013152428,0.062234044,-0.037555829,0.005283517
0.013262953,0.054230448,-0.050245319,0.005465534
0.013373478,0.043592677,-0.061160523,0.005640931
0.013484002,0.030701052,-0.069750853,0.005807736
0.013594527,0.016015969,-0.075547472,0.005963932
0.013705051,9.17E-05,-0.078195714,0.006114578
0.013815576,-0.016431857,-0.077438816,0.006266776
0.013926101,-0.03286238,-0.073127791,0.00642761
0.014036625,-0.048474252,-0.065238662,0.006605836
0.01414715,-0.062525854,-0.053882752,0.006812833
0.014257675,-0.074280389,-0.039314587,0.007063213
0.014368199,-0.083030544,-0.021937262,0.007375315
0.014478724,-0.088126831,-0.002303781,0.007771646
0.014589248,-0.089009218,0.018886644,0.008279346
0.014699773,-0.085240893,0.04079945,0.008930605
0.014810298,-0.076541834,0.06248324,0.009762808
0.014920822,-0.062820956,0.082898878,0.010818696
0.015031347,-0.04420292,0.100956611,0.012146135
0.015141871,-0.021047443,0.115563534,0.013797925
0.015252396,0.006043262,0.125676557,0.015831118
0.015362921,0.036230415,0.130359933,0.018306355
0.015473445,0.068459854,0.128841937,0.021286996
0.01558397,0.10149882,0.120566711,0.024838342
0.015694494,0.133985624,0.105235435,0.029026644
0.015805019,0.164489284,0.082834192,0.033918228
0.015915544,0.191575721,0.053645156,0.03957906
0.016026068,0.213872969,0.018241383,0.046074395
0.016136593,0.230132088,-0.022534948,0.053468602
0.016247117,0.239279553,-0.067607045,0.061825417
0.016357642,0.240456104,-0.115706749,0.07120719
0.016468167,0.233044818,-0.165424079,0.081675013
0.016578691,0.216684744,-0.215258285,0.093288408
0.016689216,0.191275164,-0.263667077,0.106106516
0.01679974,0.156972215,-0.309111476,0.120190181
0.016910266,0.114181735,-0.35009408,0.135603333
0.01702079,0.063550837,-0.385188043,0.152408537
0.017131314,0.005990229,-0.413078249,0.170669523
0.017241838,-0.057453089,-0.432794988,0.190612359
