Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-3.73E-06,0,1.39E-11
0.000112432,-3.64E-06,7.82E-07,1.39E-11
0.000224864,-3.40E-06,1.53E-06,1.39E-11
0.000337296,-3.00E-06,2.21E-06,1.39E-11
0.000449728,-2.47E-06,2.79E-06,1.39E-11
0.000562159,-1.83E-06,3.24E-06,1.39E-11
0.000674591,-1.11E-06,3.55E-06,1.39E-11
0.000787023,-3.38E-07,3.71E-06,1.39E-11
0.000899455,4.46E-07,3.69E-06,1.38E-11
0.001011887,1.21E-06,3.52E-06,1.38E-11
0.001124319,1.92E-06,3.19E-06,1.38E-11
0.001236751,2.55E-06,2.71E-06,1.38E-11
0.001349183,3.06E-06,2.12E-06,1.38E-11
0.001461615,3.43E-06,1.43E-06,1.38E-11
0.001574047,3.65E-06,6.78E-07,1.38E-11
0.001686478,3.71E-06,-1.03E-07,1.38E-11
0.00179891,3.61E-06,-8.79E-07,1.38E-11
0.001911342,3.34E-06,-1.62E-06,1.38E-11
0.002023774,2.93E-06,-2.28E-06,1.38E-11
0.002136206,2.39E-06,-2.84E-06,1.38E-11
0.002248638,1.74E-06,-3.28E-06,1.38E-11
0.00236107,1.01E-06,-3.57E-06,1.37E-11
0.002473502,2.39E-07,-3.70E-06,1.37E-11
0.002585934,-5.42E-07,-3.66E-06,1.37E-11
0.002698366,-1.30E-06,-3.47E-06,1.37E-11
0.002810797,-1.99E-06,-3.11E-06,1.37E-11
0.002923229,-2.60E-06,-2.62E-06,1.37E-11
0.003035661,-3.09E-06,-2.02E-06,1.36E-11
0.003148093,-3.45E-06,-1.32E-06,1.36E-11
0.003260525,-3.64E-06,-5.65E-07,1.36E-11
0.003372957,-3.68E-06,2.12E-07,1.36E-11
0.003485389,-3.55E-06,9.80E-07,1.35E-11
0.003597821,-3.26E-06,1.70E-06,1.35E-11
0.003710253,-2.82E-06,2.35E-06,1.35E-11
0.003822684,-2.26E-06,2.89E-06,1.35E-11
0.003935116,-1.60E-06,3.30E-06,1.34E-11
0.004047548,-8.74E-07,3.56E-06,1.34E-11
0.00415998,-1.06E-07,3.66E-06,1.34E-11
0.004272412,6.65E-07,3.60E-06,1.34E-11
0.004384844,1.40E-06,3.37E-06,1.34E-11
0.004497276,2.08E-06,3.00E-06,1.33E-11
0.004609708,2.66E-06,2.49E-06,1.33E-11
0.00472214,3.12E-06,1.88E-06,1.33E-11
0.004834572,3.44E-06,1.18E-06,1.33E-11
0.004947003,3.61E-06,4.32E-07,1.32E-11
0.005059435,3.61E-06,-3.34E-07,1.32E-11
0.005171867,3.46E-06,-1.08E-06,1.31E-11
0.005284299,3.15E-06,-1.78E-06,1.31E-11
0.005396731,2.70E-06,-2.39E-06,1.30E-11
0.005509163,2.13E-06,-2.90E-06,1.29E-11
0.005621595,1.47E-06,-3.27E-06,1.29E-11
0.005734027,7.51E-07,-3.49E-06,1.27E-11
0.005846459,3.52E-10,-3.55E-06,1.26E-11
0.00595889,-7.45E-07,-3.46E-06,1.25E-11
0.006071322,-1.45E-06,-3.20E-06,1.23E-11
0.006183754,-2.08E-06,-2.80E-06,1.22E-11
0.006296186,-2.61E-06,-2.28E-06,1.20E-11
0.006408618,-3.02E-06,-1.65E-06,1.18E-11
0.00652105,-3.27E-06,-9.52E-07,1.16E-11
0.006633482,-3.37E-06,-2.16E-07,1.14E-11
0.006745914,-3.31E-06,5.22E-07,1.12E-11
0.006858346,-3.08E-06,1.23E-06,1.10E-11
0.006970777,-2.71E-06,1.87E-06,1.08E-11
0.007083209,-2.20E-06,2.41E-06,1.07E-11
0.007195641,-1.59E-06,2.83E-06,1.05E-11
0.007308073,-8.91E-07,3.10E-06,1.04E-11
0.007420505,-1.50E-07,3.21E-06,1.03E-11
0.007532937,6.02E-07,3.16E-06,1.03E-11
0.007645369,1.33E-06,2.94E-06,1.04E-11
0.007757801,2.00E-06,2.56E-06,1.05E-11
0.007870233,2.57E-06,2.04E-06,1.08E-11
0.007982665,3.02E-06,1.40E-06,1.11E-11
0.008095096,3.32E-06,6.70E-07,1.15E-11
0.008207528,3.46E-06,-1.21E-07,1.20E-11
0.00831996,3.43E-06,-9.36E-07,1.26E-11
0.008432392,3.22E-06,-1.74E-06,1.34E-11
0.008544824,2.84E-06,-2.49E-06,1.43E-11
0.008657256,2.31E-06,-3.16E-06,1.53E-11
0.008769687,1.63E-06,-3.71E-06,1.64E-11
0.008882119,8.36E-07,-4.12E-06,1.77E-11
0.008994551,-3.91E-08,-4.36E-06,1.91E-11
0.009106983,-9.63E-07,-4.43E-06,2.05E-11
0.009219415,-1.90E-06,-4.30E-06,2.21E-11
0.009331847,-2.81E-06,-3.99E-06,2.38E-11
0.009444279,-3.66E-06,-3.49E-06,2.56E-11
0.009556711,-4.40E-06,-2.83E-06,2.74E-11
0.009669143,-5.02E-06,-2.02E-06,2.92E-11
0.009781575,-5.47E-06,-1.09E-06,3.11E-11
0.009894006,-5.75E-06,-7.63E-08,3.30E-11
0.010006438,-5.82E-06,9.87E-07,3.49E-11
0.01011887,-5.70E-06,2.06E-06,3.67E-11
0.010231302,-5.37E-06,3.10E-06,3.85E-11
0.010343734,-4.85E-06,4.08E-06,4.01E-11
0.010456166,-4.15E-06,4.94E-06,4.16E-11
0.010568598,-3.29E-06,5.67E-06,4.30E-11
0.01068103,-2.31E-06,6.23E-06,4.41E-11
0.010793462,-1.24E-06,6.60E-06,4.51E-11
0.010905893,-1.20E-07,6.77E-06,4.58E-11
0.011018325,1.01E-06,6.73E-06,4.63E-11
0.011130757,2.12E-06,6.48E-06,4.65E-11
0.011243189,3.15E-06,6.04E-06,4.64E-11
0.011355621,4.08E-06,5.41E-06,4.60E-11
0.011468053,4.88E-06,4.64E-06,4.53E-11
0.011580485,5.51E-06,3.74E-06,4.43E-11
0.011692917,5.95E-06,2.75E-06,4.30E-11
0.011805349,6.21E-06,1.72E-06,4.15E-11
0.01191778,6.26E-06,6.71E-07,3.97E-11
0.012030212,6.12E-06,-3.45E-07,3.76E-11
0.012142644,5.80E-06,-1.29E-06,3.53E-11
0.012255076,5.32E-06,-2.14E-06,3.29E-11
0.012367508,4.70E-06,-2.86E-06,3.03E-11
0.01247994,3.97E-06,-3.44E-06,2.76E-11
0.012592372,3.19E-06,-3.77E-06,2.44E-11
0.012704804,2.36E-06,-4.01E-06,2.16E-11
0.012817236,1.53E-06,-4.06E-06,1.88E-11
0.012929667,7.38E-07,-3.93E-06,1.60E-11
0.013042099,2.45E-08,-3.65E-06,1.33E-11
0.013154531,-5.84E-07,-3.23E-06,1.08E-11
0.013266963,-6.85E-07,-2.52E-06,6.83E-12
0.013379395,-9.94E-07,-2.00E-06,5.01E-12
0.013491827,-1.57E-06,-1.47E-06,4.63E-12
0.013604259,-1.58E-06,-8.30E-07,3.18E-12
0.013716691,-1.42E-06,-2.20E-07,2.08E-12
0.013829123,-1.12E-06,3.27E-07,1.37E-12
0.013941554,-6.89E-07,7.81E-07,1.08E-12
0.014053986,-1.54E-07,1.12E-06,1.27E-12
0.014166418,4.52E-07,1.31E-06,1.93E-12
0.01427885,1.10E-06,1.35E-06,3.02E-12
0.014391282,1.75E-06,1.22E-06,4.54E-12
0.014503714,2.37E-06,9.26E-07,6.46E-12
0.014616146,2.92E-06,4.78E-07,8.77E-12
0.014728578,3.38E-06,-1.08E-07,1.14E-11
0.01484101,3.71E-06,-8.08E-07,1.44E-11
0.014953441,3.89E-06,-1.60E-06,1.77E-11
0.015065873,3.91E-06,-2.44E-06,2.12E-11
0.015178305,3.74E-06,-3.29E-06,2.49E-11
0.015290737,3.40E-06,-4.13E-06,2.87E-11
0.015403169,2.88E-06,-4.92E-06,3.25E-11
