Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,1.39E-06,0,1.93E-12
0.000112432,1.36E-06,-2.90E-07,1.93E-12
0.000224864,1.27E-06,-5.67E-07,1.93E-12
0.000337296,1.12E-06,-8.19E-07,1.93E-12
0.000449728,9.26E-07,-1.03E-06,1.93E-12
0.000562159,6.90E-07,-1.20E-06,1.93E-12
0.000674591,4.23E-07,-1.32E-06,1.93E-12
0.000787023,1.38E-07,-1.38E-06,1.93E-12
0.000899455,-1.53E-07,-1.38E-06,1.92E-12
0.001011887,-4.37E-07,-1.32E-06,1.92E-12
0.001124319,-7.02E-07,-1.20E-06,1.92E-12
0.001236751,-9.36E-07,-1.02E-06,1.92E-12
0.001349183,-1.13E-06,-8.04E-07,1.92E-12
0.001461615,-1.27E-06,-5.51E-07,1.92E-12
0.001574047,-1.36E-06,-2.74E-07,1.92E-12
0.001686478,-1.38E-06,1.53E-08,1.92E-12
0.00179891,-1.35E-06,3.04E-07,1.92E-12
0.001911342,-1.26E-06,5.79E-07,1.92E-12
0.002023774,-1.11E-06,8.29E-07,1.92E-12
0.002136206,-9.12E-07,1.04E-06,1.92E-12
0.002248638,-6.75E-07,1.21E-06,1.92E-12
0.00236107,-4.08E-07,1.32E-06,1.92E-12
0.002473502,-1.23E-07,1.38E-06,1.92E-12
0.002585934,1.68E-07,1.37E-06,1.92E-12
0.002698366,4.51E-07,1.31E-06,1.92E-12
0.002810797,7.14E-07,1.19E-06,1.92E-12
0.002923229,9.45E-07,1.01E-06,1.92E-12
0.003035661,1.14E-06,7.92E-07,1.92E-12
0.003148093,1.28E-06,5.38E-07,1.92E-12
0.003260525,1.36E-06,2.60E-07,1.92E-12
0.003372957,1.38E-06,-2.78E-08,1.92E-12
0.003485389,1.35E-06,-3.15E-07,1.91E-12
0.003597821,1.25E-06,-5.89E-07,1.91E-12
0.003710253,1.10E-06,-8.36E-07,1.91E-12
0.003822684,9.00E-07,-1.05E-06,1.90E-12
0.003935116,6.61E-07,-1.21E-06,1.90E-12
0.004047548,3.94E-07,-1.32E-06,1.90E-12
0.00415998,1.11E-07,-1.37E-06,1.89E-12
0.004272412,-1.78E-07,-1.36E-06,1.89E-12
0.004384844,-4.57E-07,-1.29E-06,1.88E-12
0.004497276,-7.16E-07,-1.17E-06,1.88E-12
0.004609708,-9.44E-07,-9.93E-07,1.88E-12
0.00472214,-1.13E-06,-7.73E-07,1.87E-12
0.004834572,-1.26E-06,-5.20E-07,1.87E-12
0.004947003,-1.34E-06,-2.45E-07,1.86E-12
0.005059435,-1.36E-06,4.07E-08,1.86E-12
0.005171867,-1.32E-06,3.24E-07,1.86E-12
0.005284299,-1.23E-06,5.93E-07,1.86E-12
0.005396731,-1.07E-06,8.35E-07,1.85E-12
0.005509163,-8.76E-07,1.04E-06,1.85E-12
0.005621595,-6.40E-07,1.20E-06,1.85E-12
0.005734027,-3.75E-07,1.30E-06,1.84E-12
0.005846459,-9.49E-08,1.35E-06,1.84E-12
0.00595889,1.89E-07,1.34E-06,1.84E-12
0.006071322,4.64E-07,1.27E-06,1.83E-12
0.006183754,7.18E-07,1.14E-06,1.83E-12
0.006296186,9.40E-07,9.68E-07,1.82E-12
0.006408618,1.12E-06,7.49E-07,1.81E-12
0.00652105,1.25E-06,4.98E-07,1.81E-12
0.006633482,1.32E-06,2.26E-07,1.80E-12
0.006745914,1.34E-06,-5.48E-08,1.79E-12
0.006858346,1.29E-06,-3.32E-07,1.78E-12
0.006970777,1.19E-06,-5.93E-07,1.77E-12
0.007083209,1.03E-06,-8.26E-07,1.75E-12
0.007195641,8.34E-07,-1.02E-06,1.74E-12
0.007308073,5.98E-07,-1.17E-06,1.72E-12
0.007420505,3.37E-07,-1.26E-06,1.71E-12
0.007532937,6.23E-08,-1.30E-06,1.70E-12
0.007645369,-2.14E-07,-1.28E-06,1.68E-12
0.007757801,-4.78E-07,-1.20E-06,1.67E-12
0.007870233,-7.20E-07,-1.07E-06,1.66E-12
0.007982665,-9.27E-07,-8.87E-07,1.65E-12
0.008095096,-1.09E-06,-6.67E-07,1.64E-12
0.008207528,-1.21E-06,-4.17E-07,1.63E-12
0.00831996,-1.27E-06,-1.49E-07,1.63E-12
0.008432392,-1.27E-06,1.25E-07,1.62E-12
0.008544824,-1.21E-06,3.94E-07,1.63E-12
0.008657256,-1.10E-06,6.45E-07,1.63E-12
0.008769687,-9.41E-07,8.68E-07,1.64E-12
0.008882119,-7.37E-07,1.05E-06,1.65E-12
0.008994551,-4.99E-07,1.19E-06,1.67E-12
0.009106983,-2.36E-07,1.28E-06,1.69E-12
