Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.021502022,0,0.000462337
0.000110812,0.021009119,-0.004591678,0.000462467
0.000221624,0.019550739,-0.008978219,0.00046284
0.000332437,0.017188467,-0.012962214,0.000463462
0.000443249,0.01402285,-0.016361265,0.000464331
0.000554061,0.010190366,-0.019015361,0.000465427
0.000664873,0.005859744,-0.020794401,0.000466744
0.000775685,0.001225542,-0.021604631,0.000468262
0.000886498,-0.003498436,-0.02139473,0.000469974
0.00099731,-0.008089335,-0.020159708,0.000471851
0.001108122,-0.012324119,-0.017944366,0.000473884
0.001218934,-0.015992355,-0.014842369,0.000476051
0.001329747,-0.0189064,-0.01099441,0.000478329
0.001440559,-0.020913834,-0.006581789,0.000480708
0.001551371,-0.021905754,-0.001818307,0.000483168
0.001662183,-0.021824613,0.003061464,0.000485686
0.001772995,-0.020668859,0.007814783,0.000488273
0.001883808,-0.018492376,0.012204237,0.000490911
0.00199462,-0.015401868,0.016011823,0.000493596
0.002105432,-0.011550834,0.019050567,0.000496346
0.002216244,-0.007129755,0.02117377,0.000499162
0.002327056,-0.00235489,0.022282893,0.000502073
0.002437869,0.002543191,0.022330077,0.0005051
0.002548681,0.007332413,0.021319158,0.000508271
0.002659493,0.011789744,0.019303283,0.000511615
0.002770305,0.015711414,0.016380752,0.000515178
0.002881118,0.018920606,0.01268806,0.000518976
0.00299193,0.021274483,0.008393952,0.000523062
0.003102742,0.022667943,0.003690389,0.000527455
0.003213554,0.023037735,-0.00121395,0.000532211
0.003324366,0.022361696,-0.006087931,0.000537108
0.003435179,0.020646613,-0.010767382,0.000542219
0.003545991,0.017985044,-0.014989664,0.000548152
0.003656803,0.014464867,-0.018578833,0.000554405
0.003767615,0.010229883,-0.02136399,0.000561071
0.003878427,0.005457051,-0.023203202,0.000568168
0.00398924,0.000351772,-0.023991888,0.000575734
0.004100052,-0.004858203,-0.023667175,0.000583737
0.004210864,-0.009932209,-0.022215975,0.000592198
0.004321676,-0.014626066,-0.01967654,0.000601088
0.004432489,-0.018703966,-0.016141685,0.000610392
0.004543301,-0.021950979,-0.011756491,0.000620061
0.004654113,-0.024186283,-0.006714906,0.000630066
0.004764925,-0.025274282,-0.001251462,0.000640356
