Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-1.29E-06,0,1.67E-12
0.000112736,-1.26E-06,2.73E-07,1.67E-12
0.000225473,-1.18E-06,5.34E-07,1.67E-12
0.000338209,-1.04E-06,7.70E-07,1.67E-12
0.000450946,-8.52E-07,9.72E-07,1.67E-12
0.000563682,-6.28E-07,1.13E-06,1.67E-12
0.000676419,-3.75E-07,1.24E-06,1.67E-12
0.000789155,-1.06E-07,1.29E-06,1.67E-12
0.000901891,1.68E-07,1.28E-06,1.67E-12
0.001014628,4.34E-07,1.22E-06,1.67E-12
0.001127364,6.81E-07,1.10E-06,1.67E-12
0.001240101,8.97E-07,9.29E-07,1.67E-12
0.001352837,1.07E-06,7.19E-07,1.67E-12
0.001465574,1.20E-06,4.77E-07,1.67E-12
0.00157831,1.27E-06,2.14E-07,1.66E-12
0.001691047,1.29E-06,-5.92E-08,1.66E-12
0.001803783,1.25E-06,-3.29E-07,1.66E-12
0.001916519,1.15E-06,-5.84E-07,1.66E-12
0.002029256,9.99E-07,-8.13E-07,1.66E-12
0.002141992,8.05E-07,-1.00E-06,1.66E-12
0.002254729,5.75E-07,-1.15E-06,1.66E-12
0.002367465,3.19E-07,-1.25E-06,1.65E-12
0.002480202,4.89E-08,-1.28E-06,1.65E-12
0.002592938,-2.23E-07,-1.26E-06,1.65E-12
0.002705674,-4.85E-07,-1.19E-06,1.65E-12
0.002818411,-7.24E-07,-1.06E-06,1.64E-12
0.002931147,-9.31E-07,-8.80E-07,1.64E-12
0.003043884,-1.09E-06,-6.63E-07,1.64E-12
0.00315662,-1.21E-06,-4.15E-07,1.63E-12
0.003269357,-1.27E-06,-1.50E-07,1.63E-12
0.003382093,-1.27E-06,1.21E-07,1.63E-12
0.003494829,-1.21E-06,3.87E-07,1.63E-12
0.003607566,-1.10E-06,6.35E-07,1.62E-12
0.003720302,-9.44E-07,8.54E-07,1.62E-12
0.003833039,-7.41E-07,1.03E-06,1.62E-12
0.003945775,-5.05E-07,1.17E-06,1.62E-12
0.004058512,-2.46E-07,1.25E-06,1.61E-12
0.004171248,2.33E-08,1.27E-06,1.61E-12
0.004283985,2.91E-07,1.23E-06,1.61E-12
0.004396721,5.45E-07,1.14E-06,1.61E-12
0.004509457,7.74E-07,1.00E-06,1.60E-12
0.004622194,9.67E-07,8.16E-07,1.60E-12
0.00473493,1.12E-06,5.93E-07,1.60E-12
0.004847667,1.21E-06,3.44E-07,1.59E-12
0.004960403,1.26E-06,7.96E-08,1.59E-12
0.00507314,1.24E-06,-1.87E-07,1.58E-12
0.005185876,1.18E-06,-4.44E-07,1.58E-12
0.005298612,1.05E-06,-6.80E-07,1.57E-12
0.005411349,8.84E-07,-8.85E-07,1.56E-12
0.005524085,6.75E-07,-1.05E-06,1.55E-12
0.005636822,4.37E-07,-1.16E-06,1.54E-12
0.005749558,1.80E-07,-1.22E-06,1.53E-12
0.005862295,-8.31E-08,-1.23E-06,1.51E-12
0.005975031,-3.41E-07,-1.18E-06,1.50E-12
0.006087767,-5.80E-07,-1.07E-06,1.48E-12
0.006200504,-7.91E-07,-9.15E-07,1.46E-12
0.00631324,-9.63E-07,-7.18E-07,1.44E-12
0.006425977,-1.09E-06,-4.89E-07,1.42E-12
0.006538713,-1.16E-06,-2.38E-07,1.40E-12
0.00665145,-1.17E-06,2.14E-08,1.38E-12
0.006764186,-1.13E-06,2.78E-07,1.36E-12
0.006876923,-1.03E-06,5.19E-07,1.34E-12
0.006989659,-8.86E-07,7.33E-07,1.32E-12
0.007102395,-6.94E-07,9.10E-07,1.31E-12
0.007215132,-4.66E-07,1.04E-06,1.30E-12
0.007327868,-2.15E-07,1.12E-06,1.29E-12
0.007440605,4.79E-08,1.14E-06,1.29E-12
0.007553341,3.10E-07,1.10E-06,1.30E-12
0.007666078,5.60E-07,1.00E-06,1.31E-12
0.007778814,7.83E-07,8.50E-07,1.34E-12
0.00789155,9.70E-07,6.53E-07,1.37E-12
0.008004287,1.11E-06,4.18E-07,1.41E-12
0.008117023,1.20E-06,1.55E-07,1.46E-12
0.00822976,1.23E-06,-1.25E-07,1.53E-12
0.008342496,1.20E-06,-4.08E-07,1.60E-12
0.008455232,1.11E-06,-6.81E-07,1.69E-12
0.008567969,9.55E-07,-9.33E-07,1.78E-12
0.008680705,7.53E-07,-1.15E-06,1.89E-12
0.008793442,5.06E-07,-1.32E-06,2.01E-12
0.008906178,2.24E-07,-1.45E-06,2.14E-12
0.009018914,-8.21E-08,-1.51E-06,2.28E-12
0.009131651,-3.99E-07,-1.51E-06,2.43E-12
0.009244387,-7.14E-07,-1.44E-06,2.58E-12
0.009357124,-1.01E-06,-1.31E-06,2.74E-12
0.00946986,-1.29E-06,-1.12E-06,2.90E-12
0.009582597,-1.52E-06,-8.73E-07,3.07E-12
0.009695333,-1.70E-06,-5.84E-07,3.24E-12
