Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.038926411,0,0.001515266
8.81E-05,0.038302124,-0.006738672,0.001512462
0.00017618,0.036459751,-0.013224847,0.00150421
0.00026427,0.033486847,-0.019222703,0.001490881
0.00035236,0.029520573,-0.024528394,0.001473106
0.00044045,0.024734993,-0.028980309,0.001451678
0.00052854,0.019326653,-0.032464735,0.001427479
0.00061663,0.013501104,-0.034916475,0.00140144
0.00070472,0.007460028,-0.036315698,0.001374482
0.00079281,0.001391953,-0.036681306,0.001347456
0.0008809,-0.004534395,-0.036063582,0.001321143
0.00096899,-0.010173265,-0.034535606,0.001296203
0.00105708,-0.015402844,-0.032186262,0.001273203
0.00114517,-0.0201244,-0.029114038,0.001252619
0.00123326,-0.024260316,-0.025421422,0.001234812
0.00132135,-0.027751438,-0.021212351,0.001220106
0.00140944,-0.030553669,-0.016589055,0.001208723
0.00149753,-0.032636371,-0.011651409,0.001200888
0.00158562,-0.033978798,-0.00649581,0.001196754
0.00167371,-0.034568507,-0.001215816,0.00119646
0.0017618,-0.034398694,0.004097587,0.00120006
0.00184989,-0.033467915,0.009352437,0.001207569
0.00193798,-0.031780057,0.014455403,0.001218931
0.00202607,-0.029346515,0.019308843,0.001234049
0.00211416,-0.026188081,0.023811229,0.00125279
0.00220225,-0.022337616,0.027857037,0.001274984
0.00229034,-0.017842535,0.031337421,0.00130039
0.00237843,-0.012768279,0.034141876,0.001328697
0.00246652,-0.007201232,0.036160968,0.001359473
0.00255461,-0.001252348,0.037290756,0.001392169
0.002642699,0.004941381,0.037439086,0.001426102
0.002730789,0.011215333,0.036532931,0.001460439
0.002818879,0.017379899,0.03452773,0.001494225
0.002906969,0.02322459,0.031416412,0.001526373
0.002995059,0.028527197,0.027238127,0.001555716
0.003083149,0.03306596,0.022084117,0.001581066
0.003171239,0.036633451,0.016097659,0.001601144
0.003259329,0.039042912,0.009461606,0.001613871
0.003347419,0.039821386,0.00276962,0.001593414
0.003435509,0.040074464,-0.004365701,0.001625022
0.003523599,0.038635291,-0.011346481,0.001621428
0.003611689,0.035929352,-0.017853996,0.001609684
0.003699779,0.032110624,-0.02368113,0.001591888
0.003787869,0.027361304,-0.028643446,0.001569088
0.003875959,0.021892102,-0.032605648,0.001542392
0.003964049,0.015926169,-0.035486527,0.001512936
0.004052139,0.009685029,-0.037257332,0.001481909
0.004140229,0.003375566,-0.037933931,0.001450378
0.004228319,-0.00281749,-0.037568368,0.001419321
0.004316409,-0.00873589,-0.036239423,0.001389612
0.004404499,-0.014249177,-0.034043029,0.001361967
0.004492589,-0.019253848,-0.031084856,0.001336979
0.004580679,-0.023670185,-0.027474489,0.001315125
0.004668769,-0.027439097,-0.023321057,0.001296776
0.004756859,-0.030518776,-0.018730894,0.001282242
0.004844949,-0.032881208,-0.013805901,0.001271777
0.004933039,-0.034510039,-0.008643481,0.001265653
0.005021129,-0.035398576,-0.003335371,0.001264184
0.005109219,-0.035547223,0.002034563,0.001267745
0.005197309,-0.034955453,0.007388557,0.001276474
0.005285399,-0.033621043,0.012645674,0.001290288
0.005373489,-0.031546138,0.017718498,0.001309104
0.005461579,-0.02873995,0.022514852,0.001332903
0.005549669,-0.025220752,0.026937621,0.001361722
0.005637759,-0.021016283,0.030884361,0.001395528
0.005725849,-0.016167885,0.034246929,0.001434253
0.005813939,-0.010733323,0.036912281,0.001477721
0.005902029,-0.00479205,0.03876435,0.001525639
0.005990119,0.001551235,0.039687917,0.001577537
0.006078209,0.008161815,0.039574344,0.001632744
0.006166299,0.014872233,0.038329516,0.001690335
0.006254389,0.021481765,0.035883263,0.001749075
0.006342479,0.027758647,0.032198615,0.001807293
0.006430569,0.033438716,0.027276112,0.001862134
0.006518659,0.038194381,0.021167357,0.001906868
0.006606749,0.041036043,0.014607046,0.001897323
0.006694839,0.043603275,0.007120219,0.001951943
0.006782929,0.044626407,-0.000857121,0.001992251
