Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,-0.02024973,-2.52E-05,4.10E-04
0.000112432,-0.019399429,0.007395174,4.31E-04
0.000224864,-0.016885862,0.014435383,4.94E-04
0.000337296,-0.012834517,0.020734713,5.95E-04
0.000449728,-0.007419731,0.026029972,7.33E-04
0.000562159,-0.000958353,0.029931858,8.97E-04
0.000674591,0.006246015,0.032291733,1.08E-03
0.000787023,0.013831566,0.032980464,1.28E-03
0.000899455,0.021416266,0.031952083,1.48E-03
0.001011887,0.028616501,0.029245928,1.67E-03
0.001124319,0.035065144,0.024985991,1.85E-03
0.001236751,0.040430658,0.019374352,2.01E-03
0.001349183,0.044432733,0.012682659,2.14E-03
0.001461615,0.046856534,0.005239357,2.22E-03
0.001574047,0.047564264,-0.002586158,2.27E-03
0.001686478,0.046502117,-0.010400464,2.27E-03
0.00179891,0.043703742,-0.017804988,2.23E-03
0.001911342,0.039291151,-0.024415493,2.14E-03
0.002023774,0.033468746,-0.029880434,2.01E-03
0.002136206,0.026515704,-0.033899002,1.85E-03
0.002248638,0.018773872,-0.036236424,1.67E-03
0.00236107,0.010632115,-0.036737002,1.46E-03
0.002473502,0.002508816,-0.035332657,1.25E-03
0.002585934,-0.005168094,-0.032049254,1.05E-03
0.002698366,-0.011981447,-0.027006853,8.73E-04
0.002810797,-0.017545663,-0.02041663,7.25E-04
0.002923229,-0.021526204,-0.012572637,6.21E-04
0.003035661,-0.023657193,-0.003840123,5.74E-04
0.003148093,-0.023756286,0.005361312,5.93E-04
0.003260525,-0.021736411,0.014577584,6.85E-04
0.003372957,-0.017632002,0.02338391,8.58E-04
0.003485389,-0.011524919,0.031221123,1.11E-03
0.003597821,-0.003658082,0.037752535,1.44E-03
0.003710253,0.005575726,0.042408221,1.83E-03
0.003822684,0.015957879,0.045134265,2.29E-03
0.003935116,0.026999841,0.045650449,2.81E-03
0.004047548,0.038042419,0.043775968,3.36E-03
0.00415998,0.048651554,0.03954168,3.93E-03
0.004272412,0.058303911,0.033064924,4.49E-03
0.004384844,0.066505663,0.024577949,5.03E-03
0.004497276,0.072816052,0.014420878,5.51E-03
0.004609708,0.07687074,0.003030653,5.92E-03
0.00472214,0.078402013,-0.009076452,6.23E-03
0.004834572,0.077255376,-0.021324357,6.42E-03
0.004947003,0.073402762,-0.033102192,6.48E-03
0.005059435,0.066949219,-0.043790385,6.40E-03
0.005171867,0.058136173,-0.052788492,6.17E-03
0.005284299,0.047336772,-0.059544481,5.79E-03
0.005396731,0.035047945,-0.063581564,5.27E-03
0.005509163,0.021873964,-0.06452515,4.64E-03
0.005621595,0.008507624,-0.062125959,3.93E-03
0.005734027,-0.004296085,-0.056278791,3.19E-03
0.005846459,-0.01574837,-0.047037158,2.46E-03
0.00595889,-0.025059396,-0.034622002,1.83E-03
0.006071322,-0.031472325,-0.019423282,1.37E-03
0.006183754,-0.034297716,-0.001995476,1.18E-03
0.006296186,-0.032947719,0.016955106,1.37E-03
0.006408618,-0.026967824,0.036590844,2.07E-03
0.00652105,-0.016067278,0.055968557,3.39E-03
0.006633482,-1.93E-05,0.074204221,5.51E-03
0.006745914,0.020860883,0.089962192,8.53E-03
0.006858346,0.046369229,0.102305807,1.26E-02
0.006970777,0.075998351,0.110221401,1.79E-02
0.007083209,0.109032996,0.112753071,2.46E-02
0.007195641,0.144468784,0.10910394,3.28E-02
0.007308073,0.181318387,0.09870223,4.26E-02
0.007420505,0.21836938,0.081030369,5.43E-02
0.007532937,0.25429666,0.055855773,6.78E-02
0.007645369,0.287731677,0.02318418,8.33E-02
0.007757801,0.317296267,-0.016733008,1.01E-01
0.007870233,0.341646492,-0.063397221,1.21E-01
0.007982665,0.359518468,-0.116067916,1.43E-01
0.008095096,0.369775623,-0.17378132,1.67E-01
0.008207528,0.37144351,-0.235386074,1.93E-01
0.00831996,0.363723516,-0.299563438,2.22E-01
0.008432392,0.346035272,-0.364845961,2.53E-01
0.008544824,0.318044037,-0.429666281,2.86E-01
0.008657256,0.279671907,-0.492402464,3.21E-01
0.008769687,0.231101438,-0.551417053,3.57E-01
0.008882119,0.172777832,-0.605098546,3.96E-01
0.008994551,0.105404891,-0.651901305,4.36E-01
0.009106983,0.029934084,-0.690386415,4.78E-01
0.009219415,-0.052456524,-0.719257712,5.20E-01
0.009331847,-0.140394911,-0.737397194,5.63E-01
0.009444279,-0.232352152,-0.743905604,6.07E-01
0.009556711,-0.326670468,-0.738139033,6.52E-01
0.009669143,-0.421588272,-0.71972537,6.96E-01
0.009781575,-0.515281498,-0.688564181,7.40E-01
0.009894006,-0.605915368,-0.644829214,7.83E-01
0.010006438,-0.691694915,-0.588968337,8.25E-01
0.01011887,-0.770909131,-0.521698952,8.66E-01
0.010231302,-0.841974974,-0.443991691,9.06E-01
0.010343734,-0.903474867,-0.357048303,9.44E-01
0.010456166,-0.954192877,-0.262271315,9.79E-01
0.010568598,-0.993145585,-0.16122815,1.01E+00
0.01068103,-1.01960266,-0.055609964,1.04E+00
0.010793462,-1.03310525,0.052812059,1.07E+00
0.010905893,-1.03347182,0.162233829,1.09E+00
0.011018325,-1.02079773,0.270864993,1.12E+00
0.011130757,-0.995444775,0.376975685,1.13E+00
0.011243189,-0.958025157,0.478938282,1.15E+00
0.011355621,-0.909373999,0.57526803,1.16E+00
0.011468053,-0.850516677,0.664656401,1.17E+00
0.011580485,-0.782627642,0.746003568,1.17E+00
0.011692917,-0.706979632,0.818467081,1.17E+00
0.011805349,-0.625062406,0.881545603,1.17E+00
0.01191778,-0.538461626,0.934610069,1.16E+00
0.012030212,-0.448431253,0.977424204,1.16E+00
0.012142644,-0.356297851,1.01007712,1.15E+00
0.012255076,-0.263307065,1.03286397,1.14E+00
0.012367508,-0.170498639,1.04633617,1.12E+00
0.01247994,-0.078124732,1.05148721,1.11E+00
0.012592372,-0.002173715,1.04033959,1.08E+00
0.012704804,0.086818442,1.03091359,1.07E+00
0.012817236,0.169360742,1.01185143,1.05E+00
0.012929667,0.247006103,0.986685097,1.03E+00
0.013042099,0.319900751,0.956323087,1.02E+00
0.013154531,0.388030261,0.921551883,1.00E+00
0.013266963,0.451430678,0.883092761,9.84E-01
0.013379395,0.510216773,0.84159106,9.69E-01
0.013491827,0.564575791,0.79760319,9.55E-01
0.013604259,0.614748478,0.751587391,9.43E-01
0.013716691,0.661008358,0.70390147,9.32E-01
0.013829123,0.703638911,0.654802322,9.24E-01
0.013941554,0.742913067,0.604453385,9.17E-01
0.014053986,0.77907306,0.55293256,9.13E-01
0.014166418,0.812314928,0.500247598,9.10E-01
0.01427885,0.842774689,0.446350724,9.09E-01
0.014391282,0.870519817,0.391157657,9.11E-01
0.014503714,0.89554441,0.334566504,9.14E-01
0.014616146,0.917767584,0.276477754,9.19E-01
0.014728578,0.937038362,0.216814205,9.25E-01
0.01484101,0.953142583,0.155539721,9.33E-01
0.014953441,0.965817332,0.092676684,9.41E-01
0.015065873,0.974771082,0.028316788,9.51E-01
0.015178305,0.979703605,-0.037376441,9.61E-01
0.015290737,0.980319679,-0.104170546,9.72E-01
0.015403169,0.976341546,-0.171759382,9.83E-01
0.015515601,0.967532873,-0.239758313,9.94E-01
0.015628033,0.953744829,-0.307712585,1.00E+00
0.015740465,0.934979916,-0.375160336,1.01E+00
0.015852897,0.911375344,-0.441847086,1.03E+00
0.015965329,0.882697582,-0.507826269,1.04E+00
0.01607776,0.848184884,-0.572505057,1.05E+00
0.016190192,0.807800889,-0.634649634,1.06E+00
0.016302624,0.762061477,-0.693428814,1.06E+00
0.016415056,0.711468041,-0.748313785,1.07E+00
0.016527488,0.656486154,-0.798861027,1.07E+00
0.01663992,0.597602427,-0.844673574,1.07E+00
0.016752352,0.535341203,-0.885411024,1.07E+00
0.016864784,0.47026211,-0.920802176,1.07E+00
0.016977216,0.402950704,-0.950653315,1.07E+00
0.017089648,0.33400324,-0.974853814,1.06E+00
0.01720208,0.264013559,-0.993375301,1.06E+00
0.017314512,0.193557695,-1.00627053,1.05E+00
0.017426944,0.123181373,-1.01366603,1.04E+00
0.017539374,0.053387553,-1.01575458,1.03E+00
0.017651806,-0.015372472,-1.01278484,1.03E+00
0.017764238,-0.082706258,-1.00504875,1.02E+00
0.01787667,-0.148284942,-0.992870271,1.01E+00
0.017989102,-0.211843908,-0.976591527,9.99E-01
0.018101534,-0.273183107,-0.956559956,9.90E-01
0.018213966,-0.33216238,-0.933117449,9.81E-01
0.018326398,-0.388697565,-0.906590521,9.73E-01
0.01843883,-0.442752689,-0.877280831,9.66E-01
0.018551262,-0.494332403,-0.845458806,9.59E-01
0.018663694,-0.543473184,-0.811359644,9.54E-01
0.018776126,-0.590235174,-0.775182843,9.49E-01
0.018888558,-0.634699047,-0.737093389,9.46E-01
0.01900099,-0.676974535,-0.697220862,9.44E-01
0.019113422,-0.717214286,-0.655630887,9.44E-01
0.019225854,-0.755588472,-0.612251401,9.46E-01
0.019338286,-0.792135894,-0.566840529,9.49E-01
0.019450718,-0.82663691,-0.519171476,9.53E-01
0.01956315,-0.858770549,-0.46922332,9.58E-01
0.01967558,-0.888294041,-0.41709742,9.63E-01
0.019788012,-0.915028214,-0.362896413,9.69E-01
0.019900444,-0.938794792,-0.306705117,9.75E-01
0.020012876,-0.95939219,-0.248614028,9.82E-01
0.020125308,-0.976595223,-0.188741609,9.89E-01
0.02023774,-0.990163982,-0.127246305,9.97E-01
0.020350172,-0.999857247,-0.06433326,1.00E+00
0.020462604,-1.00544202,-0.000256762,1.01E+00
0.020575036,-1.00670743,0.064680949,1.02E+00
0.020687468,-1.00347447,0.130132988,1.02E+00
0.0207999,-0.995605409,0.195714638,1.03E+00
0.020912332,-0.98301065,0.261009783,1.03E+00
0.021024764,-0.965657234,0.325580418,1.04E+00
0.021137196,-0.943571627,0.388977259,1.04E+00
0.021249628,-0.916841269,0.450750023,1.04E+00
0.02136206,-0.885616183,0.510458767,1.04E+00
0.021474492,-0.850106239,0.567684233,1.04E+00
0.021586924,-0.810576618,0.622039676,1.04E+00
0.021699354,-0.767341912,0.67317909,1.04E+00
0.021811786,-0.720758736,0.720806003,1.04E+00
0.021924218,-0.671216488,0.764682055,1.04E+00
0.02203665,-0.619126081,0.804631174,1.03E+00
0.022149082,-0.564908922,0.84054637,1.03E+00
0.022261514,-0.508978546,0.872395694,1.02E+00
0.022373946,-0.451715857,0.900220752,1.01E+00
0.022486378,-0.393433541,0.924120784,1.01E+00
0.02259881,-0.334355295,0.944199443,1.00E+00
0.022711242,-0.27465409,0.960496545,9.98E-01
0.022823674,-0.214544624,0.97299552,9.93E-01
0.022936106,-0.154309705,0.981712997,9.88E-01
0.023048538,-0.094237872,0.98674643,9.83E-01
0.02316097,-0.034565225,0.988254309,9.78E-01
0.023273402,0.024537502,0.98641032,9.74E-01
0.023385834,0.082952201,0.981377482,9.70E-01
0.023498266,0.140598685,0.973294854,9.67E-01
0.023610698,0.197420701,0.962274253,9.65E-01
0.023723128,0.253375918,0.948397517,9.64E-01
0.02383556,0.308425665,0.931717694,9.63E-01
0.023947992,0.3625274,0.91226083,9.64E-01
0.024060424,0.415627182,0.890030265,9.65E-01
0.024172856,0.467653781,0.865009904,9.67E-01
0.024285288,0.518513083,0.837170899,9.70E-01
0.02439772,0.568085015,0.806478381,9.73E-01
0.024510152,0.616221428,0.772898555,9.77E-01
0.024622584,0.662745476,0.736406267,9.82E-01
0.024735016,0.707454383,0.696992874,9.86E-01
0.024847448,0.750120401,0.654673696,9.91E-01
0.02495988,0.790498316,0.609493434,9.96E-01
0.025072312,0.82833004,0.561532438,1.00E+00
0.025184744,0.863352835,0.510909557,1.01E+00
0.025297176,0.895310462,0.457784623,1.01E+00
0.025409608,0.92396009,0.402356029,1.02E+00
0.02552204,0.949084342,0.344856381,1.02E+00
0.025634472,0.970498919,0.285541236,1.02E+00
0.025746904,0.988051951,0.224673614,1.03E+00
0.025859334,1.00160885,0.162509397,1.03E+00
0.025971766,1.01102626,0.099304706,1.03E+00
0.026084198,1.01613986,0.035353951,1.03E+00
0.02619663,1.01680136,-0.028973924,1.03E+00
0.026309062,1.0129348,-0.093244396,1.03E+00
0.026421494,1.00456238,-0.15700765,1.03E+00
0.026533926,0.991789997,-0.219840154,1.03E+00
0.026646358,0.974780977,-0.281361192,1.03E+00
0.02675879,0.953738689,-0.341235667,1.03E+00
0.026871222,0.928891957,-0.399171025,1.02E+00
0.026983654,0.900489867,-0.454916447,1.02E+00
0.027096086,0.868793726,-0.508261919,1.01E+00
0.027208518,0.834072232,-0.55903703,1.01E+00
0.02732095,0.796594799,-0.607109606,1.00E+00
0.027433382,0.756624937,-0.652383566,9.98E-01
0.027545814,0.714416206,-0.694795668,9.93E-01
0.027658246,0.670207083,-0.734311342,9.88E-01
0.027770678,0.624215841,-0.770918608,9.84E-01
0.027883108,0.576640964,-0.804624557,9.80E-01
0.02799554,0.527656972,-0.835447967,9.76E-01
0.028107972,0.477416903,-0.863414168,9.73E-01
0.028220404,0.426051706,-0.888549626,9.71E-01
0.028332836,0.373673648,-0.910878062,9.69E-01
0.028445268,0.320379674,-0.930415928,9.68E-01
0.0285577,0.266253442,-0.947170138,9.68E-01
0.028670132,0.211370692,-0.961137772,9.68E-01
