Frequency (GHz),Re( S41 ),Im( S41 ),S2
0,1.07E-05,0,1.14E-10
0.000101605,8.70E-06,-6.24E-06,1.15E-10
0.000203211,3.43E-06,-1.03E-05,1.17E-10
0.000304816,-3.39E-06,-1.05E-05,1.21E-10
0.000406421,-9.13E-06,-6.41E-06,1.24E-10
0.000508026,-1.12E-05,4.37E-07,1.26E-10
0.000609632,-8.62E-06,7.14E-06,1.25E-10
0.000711237,-2.53E-06,1.08E-05,1.22E-10
0.000812842,4.32E-06,9.98E-06,1.18E-10
0.000914447,9.22E-06,5.44E-06,1.15E-10
0.001016053,1.06E-05,-9.16E-07,1.12E-10
0.001117658,8.08E-06,-6.89E-06,1.13E-10
0.001219263,2.60E-06,-1.04E-05,1.15E-10
0.001320868,-4.10E-06,-1.01E-05,1.20E-10
0.001422474,-9.53E-06,-5.81E-06,1.25E-10
0.001524079,-1.13E-05,1.17E-06,1.29E-10
0.001625684,-8.27E-06,7.89E-06,1.31E-10
0.00172729,-1.69E-06,1.12E-05,1.29E-10
0.001828895,5.36E-06,9.76E-06,1.24E-10
0.0019305,9.88E-06,4.51E-06,1.18E-10
0.002032105,1.04E-05,-2.08E-06,1.13E-10
0.002133711,7.19E-06,-7.59E-06,1.09E-10
0.002235316,1.52E-06,-1.03E-05,1.09E-10
0.002336921,-4.71E-06,-9.40E-06,1.11E-10
0.002438526,-9.49E-06,-5.04E-06,1.15E-10
0.002540132,-1.10E-05,1.55E-06,1.22E-10
0.002641737,-8.07E-06,8.06E-06,1.30E-10
0.002743342,-1.48E-06,1.16E-05,1.36E-10
0.002844947,6.07E-06,1.01E-05,1.39E-10
0.002946553,1.09E-05,4.16E-06,1.36E-10
0.003048158,1.09E-05,-3.35E-06,1.31E-10
0.003149763,6.53E-06,-9.00E-06,1.24E-10
0.003251369,-3.80E-08,-1.08E-05,1.16E-10
0.003352974,-6.13E-06,-8.55E-06,1.11E-10
0.003454579,-9.78E-06,-3.46E-06,1.08E-10
0.003556184,-1.00E-05,2.71E-06,1.07E-10
0.00365779,-6.74E-06,8.01E-06,1.10E-10
0.003759395,-9.21E-07,1.07E-05,1.15E-10
0.003861,5.67E-06,9.50E-06,1.22E-10
0.003962605,1.05E-05,4.42E-06,1.31E-10
0.004064211,1.14E-05,-3.00E-06,1.40E-10
0.004165816,7.27E-06,-9.62E-06,1.45E-10
0.004267421,-2.99E-07,-1.21E-05,1.46E-10
0.004369027,-7.62E-06,-9.18E-06,1.42E-10
0.004470632,-1.13E-05,-2.55E-06,1.35E-10
0.004572237,-1.03E-05,4.59E-06,1.27E-10
0.004673842,-5.47E-06,9.46E-06,1.19E-10
0.004775448,9.51E-07,1.07E-05,1.14E-10
0.004877053,6.75E-06,8.14E-06,1.12E-10
0.004978658,1.02E-05,2.89E-06,1.13E-10
0.005080263,1.02E-05,-3.52E-06,1.17E-10
0.005181869,6.50E-06,-9.02E-06,1.24E-10
0.005283474,-4.45E-08,-1.15E-05,1.32E-10
0.005385079,-7.15E-06,-9.46E-06,1.41E-10
0.005486684,-1.17E-05,-3.20E-06,1.48E-10
0.00558829,-1.13E-05,4.75E-06,1.51E-10
0.005689895,-6.00E-06,1.07E-05,1.50E-10
0.0057915,1.69E-06,1.20E-05,1.46E-10
0.005893105,8.28E-06,8.43E-06,1.40E-10
0.005994711,1.15E-05,1.97E-06,1.35E-10
0.006096316,1.04E-05,-4.94E-06,1.33E-10
0.006197921,5.70E-06,-9.99E-06,1.32E-10
0.006299527,-1.07E-06,-1.15E-05,1.34E-10
0.006401132,-7.67E-06,-8.94E-06,1.39E-10
0.006502737,-1.17E-05,-2.80E-06,1.45E-10
0.006604342,-1.14E-05,4.84E-06,1.53E-10
0.006705948,-6.34E-06,1.10E-05,1.60E-10
0.006807553,1.56E-06,1.28E-05,1.67E-10
0.006909158,8.99E-06,9.55E-06,1.72E-10
0.007010763,1.30E-05,2.49E-06,1.76E-10
0.007112369,1.22E-05,-5.53E-06,1.79E-10
0.007213974,6.85E-06,-1.16E-05,1.81E-10
0.007315579,-9.77E-07,-1.34E-05,1.81E-10
0.007417184,-8.55E-06,-1.04E-05,1.82E-10
0.00751879,-1.32E-05,-3.48E-06,1.87E-10
0.007620395,-1.31E-05,5.33E-06,2.00E-10
0.007722,-7.66E-06,1.29E-05,2.26E-10
0.007823605,1.72E-06,1.63E-05,2.69E-10
0.007925211,1.19E-05,1.38E-05,3.33E-10
0.008026816,1.97E-05,5.86E-06,4.24E-10
0.008128421,2.26E-05,-5.59E-06,5.42E-10
0.008230027,1.93E-05,-1.74E-05,6.73E-10
0.008331632,1.07E-05,-2.65E-05,8.17E-10
0.008433237,-1.22E-06,-3.11E-05,9.67E-10
0.008534842,-1.41E-05,-3.03E-05,1.12E-09
0.008636447,-2.45E-05,-2.47E-05,1.21E-09
0.008738053,-3.33E-05,-1.57E-05,1.36E-09
0.008839658,-3.83E-05,-4.21E-06,1.48E-09
0.008941263,-3.90E-05,8.10E-06,1.59E-09
0.009042868,-3.60E-05,1.99E-05,1.70E-09
0.009144474,-2.95E-05,3.03E-05,1.79E-09
0.009246079,-2.01E-05,3.80E-05,1.85E-09
0.009347684,-1.04E-05,4.13E-05,1.81E-09
0.009449289,6.84E-07,4.36E-05,1.91E-09
0.009550895,1.23E-05,4.28E-05,1.98E-09
0.0096525,2.34E-05,3.84E-05,2.02E-09
0.009754105,3.27E-05,3.05E-05,2.00E-09
0.00985571,3.83E-05,2.04E-05,1.89E-09
0.009957316,4.03E-05,9.27E-06,1.71E-09
0.010058921,3.83E-05,-8.78E-07,1.47E-09
0.010160526,3.35E-05,-8.44E-06,1.19E-09
0.010262132,2.74E-05,-1.18E-05,8.90E-10
0.010363737,2.28E-05,-1.31E-05,6.89E-10
0.010465342,2.02E-05,-1.28E-05,5.70E-10
0.010566947,1.98E-05,-1.27E-05,5.55E-10
0.010668553,2.07E-05,-1.43E-05,6.35E-10
0.010770158,2.17E-05,-1.66E-05,7.46E-10
0.010871763,2.18E-05,-2.24E-05,9.79E-10
0.010973368,1.88E-05,-2.93E-05,1.21E-09
0.011074974,1.25E-05,-3.52E-05,1.39E-09
0.011176579,3.64E-06,-3.83E-05,1.48E-09
0.011278184,-5.83E-06,-3.77E-05,1.45E-09
0.011379789,-1.39E-05,-3.35E-05,1.32E-09
0.011481395,-1.91E-05,-2.71E-05,1.10E-09
0.011583,-2.00E-05,-2.06E-05,8.22E-10
0.011684605,-1.90E-05,-1.59E-05,6.13E-10
0.01178621,-1.70E-05,-1.39E-05,4.83E-10
0.011887816,-1.60E-05,-1.42E-05,4.58E-10
0.011989421,-1.70E-05,-1.57E-05,5.37E-10
0.012091026,-1.95E-05,-1.73E-05,6.81E-10
0.012192631,-2.52E-05,-1.68E-05,9.17E-10
0.012294237,-3.12E-05,-1.31E-05,1.15E-09
0.012395842,-3.56E-05,-6.36E-06,1.31E-09
0.012497447,-3.69E-05,2.09E-06,1.37E-09
0.012599053,-3.47E-05,1.02E-05,1.31E-09
0.012700658,-2.96E-05,1.62E-05,1.14E-09
0.012802263,-2.35E-05,1.83E-05,8.90E-10
0.012903868,-1.88E-05,1.83E-05,6.89E-10
0.013005474,-1.63E-05,1.68E-05,5.47E-10
0.013107079,-1.63E-05,1.56E-05,5.08E-10
0.013208684,-1.79E-05,1.62E-05,5.82E-10
0.013310289,-1.98E-05,1.84E-05,7.28E-10
0.013411895,-2.02E-05,2.40E-05,9.83E-10
0.0135135,-1.74E-05,3.06E-05,1.24E-09
0.013615105,-1.12E-05,3.61E-05,1.43E-09
0.01371671,-2.67E-06,3.87E-05,1.51E-09
0.013818316,6.23E-06,3.76E-05,1.45E-09
0.013919921,1.34E-05,3.30E-05,1.27E-09
0.014021526,1.73E-05,2.66E-05,1.00E-09
0.014123131,1.70E-05,2.08E-05,7.21E-10
0.014224737,1.51E-05,1.73E-05,5.29E-10
0.014326342,1.29E-05,1.68E-05,4.48E-10
0.014427947,1.21E-05,1.86E-05,4.94E-10
0.014529553,1.30E-05,2.14E-05,6.28E-10
0.014631158,1.78E-05,2.37E-05,8.79E-10
0.014732763,2.45E-05,2.32E-05,1.14E-09
0.014834368,3.13E-05,1.91E-05,1.34E-09
0.014935974,3.58E-05,1.20E-05,1.43E-09
0.015037579,3.68E-05,3.55E-06,1.37E-09
0.015139184,3.42E-05,-3.98E-06,1.18E-09
0.015240789,2.88E-05,-8.15E-06,8.96E-10
0.015342395,2.39E-05,-9.37E-06,6.60E-10
0.015444,2.08E-05,-8.03E-06,4.95E-10
0.015545605,2.04E-05,-5.84E-06,4.51E-10
0.01564721,2.27E-05,-4.74E-06,5.40E-10
0.015748816,2.64E-05,-5.18E-06,7.24E-10
0.015850421,3.03E-05,-9.82E-06,1.02E-09
0.015952026,3.18E-05,-1.71E-05,1.30E-09
0.016053631,2.95E-05,-2.52E-05,1.51E-09
0.016155237,2.36E-05,-3.18E-05,1.57E-09
0.016256842,1.56E-05,-3.52E-05,1.48E-09
0.016358447,7.66E-06,-3.47E-05,1.26E-09
0.016460053,2.35E-06,-3.09E-05,9.60E-10
0.016561658,1.55E-08,-2.69E-05,7.24E-10
0.016663263,4.75E-07,-2.40E-05,5.78E-10
0.016764868,2.29E-06,-2.38E-05,5.70E-10
0.016866474,4.09E-06,-2.55E-05,6.69E-10
0.016968078,3.30E-06,-3.04E-05,9.34E-10
0.017069684,-1.04E-06,-3.54E-05,1.25E-09
0.01717129,-8.49E-06,-3.83E-05,1.54E-09
0.017272894,-1.74E-05,-3.76E-05,1.71E-09
0.0173745,-2.53E-05,-3.30E-05,1.73E-09
0.017476106,-3.03E-05,-2.56E-05,1.58E-09
0.01757771,-3.15E-05,-1.76E-05,1.30E-09
0.017679316,-2.88E-05,-1.17E-05,9.66E-10
0.01778092,-2.53E-05,-8.88E-06,7.20E-10
0.017882526,-2.26E-05,-9.11E-06,5.94E-10
0.017984132,-2.24E-05,-1.11E-05,6.25E-10
0.018085736,-2.43E-05,-1.34E-05,7.72E-10
0.018187342,-2.99E-05,-1.34E-05,1.07E-09
0.018288948,-3.61E-05,-9.55E-06,1.39E-09
0.018390552,-4.04E-05,-2.04E-06,1.64E-09
0.018492158,-4.09E-05,7.52E-06,1.73E-09
0.018593764,-3.67E-05,1.65E-05,1.62E-09
0.018695368,-2.89E-05,2.24E-05,1.34E-09
0.018796974,-1.99E-05,2.35E-05,9.47E-10
0.018898578,-1.27E-05,1.93E-05,5.34E-10
0.019000184,-9.73E-06,1.29E-05,2.62E-10
0.01910179,-1.17E-05,6.55E-06,1.80E-10
0.019203394,-1.73E-05,2.10E-06,3.05E-10
0.019305,-2.58E-05,3.03E-06,6.74E-10
0.019406606,-3.32E-05,9.33E-06,1.19E-09
0.01950821,-3.68E-05,1.96E-05,1.74E-09
0.019609816,-3.50E-05,3.11E-05,2.19E-09
0.01971142,-2.82E-05,4.08E-05,2.46E-09
0.019813026,-1.81E-05,4.65E-05,2.49E-09
0.019914632,-7.53E-06,4.73E-05,2.30E-09
0.020016236,6.40E-07,4.40E-05,1.93E-09
0.020117842,5.50E-06,3.93E-05,1.58E-09
0.020219448,7.02E-06,3.53E-05,1.29E-09
0.020321052,6.58E-06,3.35E-05,1.17E-09
0.020422658,5.29E-06,3.41E-05,1.19E-09
0.020524264,6.67E-06,3.77E-05,1.47E-09
0.020625868,1.13E-05,4.16E-05,1.86E-09
0.020727474,1.90E-05,4.36E-05,2.26E-09
0.020829078,2.80E-05,4.22E-05,2.57E-09
0.020930684,3.62E-05,3.71E-05,2.69E-09
0.02103229,4.17E-05,2.93E-05,2.59E-09
0.021133894,4.35E-05,2.08E-05,2.32E-09
0.0212355,4.18E-05,1.41E-05,1.95E-09
0.021337106,3.93E-05,1.01E-05,1.64E-09
0.02143871,3.72E-05,8.74E-06,1.46E-09
0.021540316,3.72E-05,9.04E-06,1.47E-09
0.02164192,3.91E-05,1.00E-05,1.63E-09
0.021743526,4.42E-05,8.52E-06,2.03E-09
0.021845132,4.98E-05,3.67E-06,2.50E-09
0.021946736,5.38E-05,-4.44E-06,2.92E-09
0.022048342,5.45E-05,-1.44E-05,3.18E-09
0.022149948,5.12E-05,-2.41E-05,3.21E-09
0.022251552,4.49E-05,-3.16E-05,3.01E-09
0.022353158,3.74E-05,-3.55E-05,2.66E-09
0.022454762,3.09E-05,-3.61E-05,2.26E-09
0.022556368,2.69E-05,-3.53E-05,1.97E-09
0.022657974,2.54E-05,-3.46E-05,1.84E-09
0.022759578,2.59E-05,-3.45E-05,1.86E-09
0.022861184,2.68E-05,-3.82E-05,2.18E-09
0.02296279,2.60E-05,-4.44E-05,2.64E-09
0.023064394,2.19E-05,-5.15E-05,3.13E-09
0.023166,1.44E-05,-5.75E-05,3.51E-09
0.023267606,4.59E-06,-6.06E-05,3.69E-09
0.02336921,-5.53E-06,-5.99E-05,3.62E-09
0.023470816,-1.39E-05,-5.61E-05,3.34E-09
0.02357242,-1.94E-05,-5.08E-05,2.95E-09
0.023674026,-2.17E-05,-4.62E-05,2.61E-09
0.023775632,-2.27E-05,-4.39E-05,2.45E-09
0.023877236,-2.41E-05,-4.41E-05,2.52E-09
0.023978842,-2.63E-05,-4.58E-05,2.79E-09
0.024080448,-3.28E-05,-4.78E-05,3.37E-09
0.024182052,-4.24E-05,-4.75E-05,4.05E-09
0.024283658,-5.32E-05,-4.30E-05,4.68E-09
0.024385262,-6.29E-05,-3.37E-05,5.09E-09
0.024486868,-6.88E-05,-2.09E-05,5.17E-09
0.024588474,-6.96E-05,-6.78E-06,4.89E-09
0.024690078,-6.53E-05,5.85E-06,4.30E-09
0.024791684,-5.75E-05,1.47E-05,3.52E-09
0.02489329,-4.89E-05,1.87E-05,2.74E-09
0.024994894,-4.21E-05,1.89E-05,2.13E-09
0.0250965,-3.87E-05,1.69E-05,1.78E-09
0.025198106,-3.84E-05,1.41E-05,1.67E-09
0.02529971,-4.15E-05,1.45E-05,1.93E-09
0.025401316,-4.50E-05,1.85E-05,2.36E-09
0.02550292,-4.66E-05,2.56E-05,2.83E-09
0.025604526,-4.48E-05,3.43E-05,3.19E-09
0.025706132,-3.93E-05,4.21E-05,3.32E-09
0.025807736,-3.11E-05,4.72E-05,3.19E-09
0.025909342,-2.23E-05,4.85E-05,2.85E-09
0.026010948,-1.50E-05,4.64E-05,2.38E-09
0.026112552,-1.08E-05,4.31E-05,1.98E-09
0.026214158,-9.54E-06,4.02E-05,1.71E-09
0.026315762,-1.08E-05,3.84E-05,1.59E-09
0.026417368,-1.23E-05,4.04E-05,1.78E-09
0.026518974,-1.20E-05,4.50E-05,2.17E-09
0.026620578,-8.70E-06,5.07E-05,2.65E-09
0.026722184,-2.23E-06,5.55E-05,3.09E-09
0.02682379,6.38E-06,5.78E-05,3.38E-09
0.026925394,1.54E-05,5.67E-05,3.45E-09
0.027027,2.30E-05,5.29E-05,3.32E-09
0.027128606,2.80E-05,4.76E-05,3.05E-09
0.02723021,3.07E-05,4.29E-05,2.78E-09
0.027331816,3.20E-05,3.97E-05,2.60E-09
0.02743342,3.33E-05,3.84E-05,2.59E-09
0.027535026,3.47E-05,3.86E-05,2.70E-09
0.027636632,3.95E-05,3.89E-05,3.07E-09
0.027738236,4.63E-05,3.75E-05,3.54E-09
0.027839842,5.37E-05,3.32E-05,3.99E-09
0.027941448,6.02E-05,2.60E-05,4.29E-09
0.028043052,6.40E-05,1.67E-05,4.38E-09
0.028144658,6.46E-05,7.10E-06,4.23E-09
0.028246262,6.25E-05,-1.17E-06,3.90E-09
0.028347868,5.89E-05,-6.98E-06,3.52E-09
0.028449474,5.61E-05,-1.06E-05,3.26E-09
0.028551078,5.48E-05,-1.29E-05,3.17E-09
0.028652684,5.49E-05,-1.42E-05,3.22E-09
0.02875429,5.72E-05,-1.81E-05,3.60E-09
0.028855894,5.94E-05,-2.47E-05,4.14E-09
0.0289575,5.97E-05,-3.38E-05,4.71E-09
0.029059106,5.68E-05,-4.41E-05,5.17E-09
0.02916071,5.01E-05,-5.36E-05,5.38E-09
0.029262316,4.06E-05,-6.04E-05,5.30E-09
0.02936392,3.00E-05,-6.36E-05,4.95E-09
0.029465526,2.03E-05,-6.33E-05,4.41E-09
0.029567132,1.30E-05,-6.06E-05,3.84E-09
0.029668736,8.54E-06,-5.81E-05,3.45E-09
0.029770342,6.29E-06,-5.67E-05,3.26E-09
0.029871948,5.83E-06,-5.66E-05,3.24E-09
0.029973552,3.60E-06,-5.97E-05,3.58E-09
0.030075158,-1.15E-06,-6.39E-05,4.09E-09
0.030176762,-8.84E-06,-6.74E-05,4.63E-09
0.030278368,-1.88E-05,-6.86E-05,5.05E-09
0.030379974,-2.93E-05,-6.63E-05,5.26E-09
0.030481578,-3.87E-05,-6.08E-05,5.20E-09
0.030583184,-4.56E-05,-5.33E-05,4.91E-09
0.03068479,-4.95E-05,-4.52E-05,4.49E-09
0.030786394,-5.10E-05,-3.82E-05,4.05E-09
0.030888,-5.22E-05,-3.29E-05,3.81E-09
0.030989606,-5.21E-05,-2.95E-05,3.59E-09
0.03109121,-5.42E-05,-2.65E-05,3.64E-09
0.031192816,-5.76E-05,-2.28E-05,3.84E-09
0.03129442,-6.14E-05,-1.73E-05,4.07E-09
0.031396026,-6.42E-05,-9.73E-06,4.22E-09
0.031497632,-6.46E-05,-7.86E-07,4.18E-09
0.031599236,-6.21E-05,7.99E-06,3.91E-09
0.031700842,-5.68E-05,1.49E-05,3.45E-09
0.031802448,-5.03E-05,1.87E-05,2.88E-09
0.031904052,-4.45E-05,1.92E-05,2.35E-09
0.032005658,-4.15E-05,1.75E-05,2.03E-09
0.032107262,-4.16E-05,1.55E-05,1.97E-09
0.032208868,-4.43E-05,1.36E-05,2.14E-09
0.032310474,-4.92E-05,1.58E-05,2.67E-09
0.032412078,-5.37E-05,2.17E-05,3.35E-09
0.032513684,-5.59E-05,3.05E-05,4.05E-09
0.03261529,-5.44E-05,4.06E-05,4.61E-09
0.032716894,-4.92E-05,4.99E-05,4.91E-09
0.0328185,-4.13E-05,5.67E-05,4.92E-09
0.032920106,-3.28E-05,6.02E-05,4.69E-09
0.03302171,-2.52E-05,6.08E-05,4.34E-09
0.033123316,-2.00E-05,6.01E-05,4.01E-09
0.03322492,-1.71E-05,5.97E-05,3.86E-09
0.033326526,-1.54E-05,6.13E-05,4.00E-09
0.033428132,-1.33E-05,6.53E-05,4.44E-09
0.033529736,-8.94E-06,7.10E-05,5.12E-09
0.03363134,-1.38E-06,7.68E-05,5.90E-09
0.033732948,9.30E-06,8.08E-05,6.62E-09
0.033834552,2.19E-05,8.15E-05,7.12E-09
