Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,-0.020179538,-2.50E-05,4.07E-04
0.000112432,-0.019330533,0.007381632,4.28E-04
0.000224864,-0.016820632,0.014408505,4.91E-04
0.000337296,-0.012775985,0.020695621,5.92E-04
0.000449728,-0.00737,0.02597997,7.29E-04
0.000562159,-0.00091922,0.029872941,8.93E-04
0.000674591,0.006272845,0.032226071,1.08E-03
0.000787023,0.013845258,0.032910593,1.27E-03
0.000899455,0.021415992,0.03188042,1.48E-03
0.001011887,0.028602148,0.029175364,1.67E-03
0.001124319,0.035037093,0.024919137,1.85E-03
0.001236751,0.040389799,0.019313928,2.00E-03
0.001349183,0.044380382,0.012631036,2.13E-03
0.001461615,0.046794757,0.005198653,2.22E-03
0.001574047,0.047495164,-0.002614121,2.26E-03
0.001686478,0.046428096,-0.010414396,2.26E-03
0.00179891,0.043627832,-0.017804012,2.22E-03
0.001911342,0.039216135,-0.02439924,2.13E-03
0.002023774,0.033397548,-0.029849239,2.01E-03
0.002136206,0.026451379,-0.033853754,1.85E-03
0.002248638,0.018719103,-0.036178663,1.66E-03
0.00236107,0.010589474,-0.036668412,1.46E-03
0.002473502,0.002480252,-0.035255835,1.25E-03
0.002585934,-0.005180882,-0.031966906,1.05E-03
0.002698366,-0.011977506,-0.026922125,8.68E-04
0.002810797,-0.017524518,-0.020332832,7.21E-04
0.002923229,-0.021488052,-0.012493238,6.18E-04
0.003035661,-0.023602985,-0.003768481,5.71E-04
0.003148093,-0.023687482,0.005421918,5.90E-04
0.003260525,-0.021655275,0.014624422,6.83E-04
0.003372957,-0.017540988,0.023414293,8.56E-04
0.003485389,-0.011427658,0.031233316,1.11E-03
0.003597821,-0.003557927,0.037745245,1.44E-03
0.003710253,0.005674935,0.042380907,1.83E-03
0.003822684,0.016051367,0.045087136,2.29E-03
0.003935116,0.027083634,0.045585059,2.81E-03
0.004047548,0.038113151,0.043693546,3.36E-03
0.00415998,0.048705716,0.039445061,3.93E-03
0.004272412,0.058338653,0.032957513,4.49E-03
0.004384844,0.066518523,0.024463659,5.02E-03
0.004497276,0.072805613,0.014304244,5.51E-03
0.004609708,0.076836444,0.002916321,5.91E-03
0.00472214,0.078344159,-0.009183137,6.22E-03
0.004834572,0.077175446,-0.021418663,6.41E-03
0.004947003,0.073302917,-0.033179238,6.47E-03
0.005059435,0.066833153,-0.043845806,6.39E-03
0.005171867,0.058007907,-0.052818596,6.15E-03
0.005284299,0.047201701,-0.05954608,5.77E-03
0.005396731,0.034911662,-0.063552834,5.26E-03
0.005509163,0.021743059,-0.064465314,4.63E-03
0.005621595,0.00838867,-0.062035274,3.92E-03
0.005734027,-0.004396405,-0.056158941,3.17E-03
0.005846459,-0.01582358,-0.046891179,2.45E-03
0.00595889,-0.025103444,-0.034454256,1.82E-03
0.006071322,-0.03147956,-0.019239457,1.36E-03
0.006183754,-0.034263816,-0.001802443,1.18E-03
0.006296186,-0.032869529,0.017149471,1.37E-03
0.006408618,-0.026843427,0.036777947,2.07E-03
0.00652105,-0.015896389,0.056139123,3.40E-03
0.006633482,0.000197178,0.074348532,5.53E-03
0.006745914,0.021119075,0.090070978,8.56E-03
0.006858346,0.046663981,0.10236986,1.27E-02
0.006970777,0.076322712,0.11023239,1.80E-02
0.007083209,0.109377809,0.11270342,2.47E-02
0.007195641,0.144824937,0.108989552,3.29E-02
0.007308073,0.181674927,0.098517016,4.27E-02
0.007420505,0.218713537,0.080772199,5.44E-02
0.007532937,0.254615515,0.055524599,6.79E-02
0.007645369,0.288012028,0.022782043,8.35E-02
0.007757801,0.317525089,-0.017201999,1.01E-01
0.007870233,0.341811389,-0.063926615,1.21E-01
0.007982665,0.359607637,-0.116648749,1.43E-01
0.008095096,0.369778991,-0.174403057,1.67E-01
0.008207528,0.371352106,-0.23603645,1.94E-01
0.00831996,0.363530457,-0.30022797,2.22E-01
0.008432392,0.345735878,-0.365509331,2.53E-01
0.008544824,0.317636162,-0.430312276,2.86E-01
0.008657256,0.279155701,-0.493013948,3.21E-01
0.008769687,0.230479956,-0.551977038,3.58E-01
0.008882119,0.172056645,-0.605590343,3.96E-01
0.008994551,0.104592286,-0.65230906,4.36E-01
0.009106983,0.02904092,-0.690695584,4.78E-01
0.009219415,-0.053417362,-0.719454825,5.20E-01
0.009331847,-0.14140825,-0.737471104,5.64E-01
0.009444279,-0.233400941,-0.743847132,6.08E-01
0.009556711,-0.327736467,-0.737941682,6.52E-01
0.009669143,-0.422652215,-0.719385505,6.96E-01
0.009781575,-0.516323268,-0.688080609,7.40E-01
0.009894006,-0.606915116,-0.644203842,7.83E-01
0.010006438,-0.692633092,-0.58820641,8.26E-01
0.01011887,-0.771766603,-0.52080822,8.67E-01
0.010231302,-0.84273392,-0.442982733,9.06E-01
0.010343734,-0.904119194,-0.355934232,9.44E-01
0.010456166,-0.954709053,-0.261067539,9.80E-01
0.010568598,-0.993521631,-0.159951761,1.01E+00
0.01068103,-1.01983011,-0.054279767,1.04E+00
0.010793462,-1.0331775,0.054176301,1.07E+00
0.010905893,-1.03338599,0.163611695,1.09E+00
0.011018325,-1.02055299,0.272236317,1.12E+00
0.011130757,-0.995044291,0.378320098,1.13E+00
0.011243189,-0.957474232,0.480236739,1.15E+00
0.011355621,-0.908680677,0.576502085,1.16E+00
0.011468053,-0.84969157,0.665810108,1.17E+00
0.011580485,-0.781682432,0.747062385,1.17E+00
0.011692917,-0.705928683,0.819418728,1.17E+00
0.011805349,-0.623921514,0.882380426,1.17E+00
0.01191778,-0.537246287,0.93532002,1.16E+00
0.012030212,-0.447157562,0.978004396,1.16E+00
0.012142644,-0.354981899,1.01052511,1.15E+00
0.012255076,-0.261964619,1.03318,1.14E+00
0.012367508,-0.169143364,1.0465225,1.12E+00
0.01247994,-0.076762974,1.05154979,1.11E+00
0.012592372,-0.000833051,1.0403285,1.08E+00
0.012704804,0.088129044,1.03074121,1.07E+00
0.012817236,0.170629099,1.0115689,1.05E+00
0.012929667,0.248227403,0.986303031,1.03E+00
0.013042099,0.321069151,0.955850661,1.02E+00
0.013154531,0.3891415,0.920998037,1.00E+00
0.013266963,0.452481359,0.882466257,9.83E-01
0.013379395,0.511204958,0.840899527,9.68E-01
0.013491827,0.565500736,0.796854317,9.55E-01
0.013604259,0.615610182,0.750787854,9.43E-01
0.013716691,0.661807358,0.703056753,9.32E-01
0.013829123,0.704376578,0.653917551,9.24E-01
0.013941554,0.743590653,0.603532135,9.17E-01
0.014053986,0.779691458,0.551977754,9.13E-01
0.014166418,0.81287533,0.4992612,9.10E-01
0.01427885,0.843277574,0.445334554,9.09E-01
0.014391282,0.870965183,0.39011246,9.11E-01
0.014503714,0.895931423,0.333493143,9.14E-01
0.014616146,0.918095529,0.275376827,9.19E-01
0.014728578,0.937304378,0.21568647,9.25E-01
0.01484101,0.953344107,0.154386282,9.33E-01
0.014953441,0.965951324,0.091499269,9.41E-01
0.015065873,0.974833608,0.027117768,9.51E-01
0.015178305,0.979690969,-0.038594153,9.61E-01
0.015290737,0.980228126,-0.105402716,9.72E-01
0.015403169,0.976166964,-0.173001409,9.83E-01
0.015515601,0.967272401,-0.241004512,9.94E-01
0.015628033,0.953395545,-0.308956534,1.00E+00
0.015740465,0.934540629,-0.376395077,1.02E+00
0.015852897,0.910844684,-0.44306764,1.03E+00
0.015965329,0.882071197,-0.509027362,1.04E+00
0.01607776,0.847459316,-0.573674858,1.05E+00
0.016190192,0.806977928,-0.635775268,1.06E+00
0.016302624,0.761145592,-0.694500685,1.06E+00
0.016415056,0.710463464,-0.74932301,1.07E+00
0.016527488,0.655398488,-0.799798787,1.07E+00
0.01663992,0.596437812,-0.845532358,1.07E+00
0.016752352,0.534106791,-0.8861835,1.07E+00
0.016864784,0.468966246,-0.921482325,1.07E+00
0.016977216,0.401601702,-0.95123601,1.07E+00
0.017089648,0.332610458,-0.975334525,1.06E+00
0.01720208,0.262586594,-0.993751824,1.06E+00
0.017314512,0.192105815,-1.00654042,1.05E+00
