Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-0.011769403,-6.59E-06,1.39E-04
0.000101605,-0.009439555,0.007298783,1.42E-04
0.000203211,-0.003180662,0.011946463,1.53E-04
0.000304816,0.004840878,0.011972123,1.67E-04
0.000406421,0.011405462,0.006972987,1.79E-04
0.000508026,0.0135041,-0.001188805,1.84E-04
0.000609632,0.010014267,-0.008907055,1.80E-04
0.000711237,0.002566772,-0.012714215,1.68E-04
0.000812842,-0.00544379,-0.011186999,1.55E-04
0.000914447,-0.010783175,-0.005329614,1.45E-04
0.001016053,-0.011649825,0.002366795,1.41E-04
0.001117658,-0.007962547,0.009152208,1.47E-04
0.001219263,-0.000933667,0.012597804,1.60E-04
0.001320868,0.00703131,0.011263916,1.76E-04
0.001422474,0.012847905,0.005196822,1.92E-04
0.001524079,0.013746599,-0.003500603,2.01E-04
0.001625684,0.008847958,-0.011027386,2.00E-04
0.00172729,0.000237339,-0.013739773,1.89E-04
0.001828895,-0.008007223,-0.010462278,1.74E-04
0.0019305,-0.012316735,-0.003040988,1.61E-04
0.002032105,-0.011370822,0.005160311,1.56E-04
0.002133711,-0.005998441,0.011134098,1.60E-04
0.002235316,0.001753155,0.012975621,1.71E-04
0.002336921,0.009267882,0.010094865,1.88E-04
0.002438526,0.013953214,0.00322878,2.05E-04
0.002540132,0.013749455,-0.005504467,2.19E-04
0.002641737,0.007998577,-0.012764526,2.27E-04
0.002743342,-0.00153637,-0.014966438,2.26E-04
0.002844947,-0.010603496,-0.010368735,2.20E-04
0.002946553,-0.014538124,-0.000916583,2.12E-04
0.003048158,-0.011595688,0.008760341,2.11E-04
0.003149763,-0.003503745,0.014287707,2.16E-04
0.003251369,0.005884257,0.013793461,2.25E-04
0.003352974,0.012940119,0.00810841,2.33E-04
0.003454579,0.015429639,-0.000385785,2.38E-04
0.003556184,0.012715319,-0.008765479,2.39E-04
0.00365779,0.005612886,-0.014258793,2.35E-04
0.003759395,-0.003730586,-0.014748883,2.31E-04
0.003861,-0.0121004,-0.009394211,2.35E-04
0.003962605,-0.01583459,0.000554192,2.51E-04
0.004064211,-0.012445324,0.011541716,2.88E-04
0.004165816,-0.002214294,0.01831241,3.40E-04
0.004267421,0.010414234,0.016817456,3.91E-04
0.004369027,0.019143863,0.007475569,4.22E-04
0.004470632,0.019928079,-0.005004769,4.22E-04
0.004572237,0.013083126,-0.014909188,3.93E-04
0.004673842,0.002098005,-0.018577762,3.50E-04
0.004775448,-0.008675942,-0.015242806,3.08E-04
0.004877053,-0.015540955,-0.006436492,2.83E-04
0.004978658,-0.016371058,0.004952675,2.93E-04
0.005080263,-0.010422941,0.015306798,3.43E-04
0.005181869,0.001061543,0.020832975,4.35E-04
0.005283474,0.014561483,0.018501462,5.54E-04
0.005385079,0.024681229,0.007796344,6.70E-04
0.005486684,0.026048657,-0.007792926,7.39E-04
0.00558829,0.016788352,-0.021185258,7.31E-04
0.005689895,0.00079947,-0.025492355,6.50E-04
0.0057915,-0.014230101,-0.018537998,5.46E-04
0.005893105,-0.021496162,-0.003844175,4.77E-04
0.005994711,-0.018537436,0.01231441,4.95E-04
0.006096316,-0.00658846,0.023892313,6.14E-04
0.006197921,0.010277248,0.026771193,8.22E-04
0.006299527,0.026421187,0.019436179,1.08E-03
0.006401132,0.035964415,0.00358861,1.31E-03
0.006502737,0.034377951,-0.015734602,1.43E-03
0.006604342,0.02070535,-0.030841641,1.38E-03
0.006705948,-0.000551807,-0.034102958,1.16E-03
0.006807553,-0.020071181,-0.022198666,8.96E-04
0.006909158,-0.027867654,0.000879022,7.77E-04
0.007010763,-0.019164467,0.025633926,1.02E-03
0.007112369,0.004212702,0.041533578,1.74E-03
0.007213974,0.034356743,0.041159321,2.87E-03
0.007315579,0.060238175,0.023184044,4.17E-03
0.007417184,0.072125748,-0.00702584,5.25E-03
0.00751879,0.064196535,-0.039251577,5.66E-03
0.007620395,0.037305672,-0.060134392,5.01E-03
0.007722,0.001163656,-0.057583381,3.32E-03
0.007823605,-0.026867645,-0.026856657,1.44E-03
0.007925211,-0.027512338,0.024428196,1.35E-03
0.008026816,0.011490252,0.077595487,6.15E-03
0.008128421,0.090985127,0.107673541,1.99E-02
0.008230027,0.195579171,0.090564378,4.65E-02
0.008331632,0.299834251,0.014245943,9.01E-02
0.008433237,0.37384516,-0.12099646,1.54E-01
0.008534842,0.389124513,-0.301128179,2.42E-01
0.008636447,0.323603958,-0.498422861,3.53E-01
0.008738053,0.169993058,-0.674592376,4.84E-01
