Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.021058593,0,0.000443464
0.000110988,0.020573137,-0.004509465,0.000443589
0.000221977,0.019136798,-0.00881639,0.000443946
0.000332965,0.016810739,-0.012725859,0.000444548
0.000443953,0.013694114,-0.016057529,0.000445373
0.000554942,0.009922644,-0.018653972,0.00044643
0.00066593,0.005662896,-0.020386905,0.000447694
0.000776918,0.001107656,-0.021164436,0.00044916
0.000887907,-0.003531968,-0.020936536,0.000450813
0.000998895,-0.008035486,-0.019699564,0.000452642
0.001109883,-0.012183053,-0.017498488,0.000454624
0.001220872,-0.015767025,-0.014427333,0.000456747
0.00133186,-0.018603213,-0.010626059,0.000458993
0.001442848,-0.020541884,-0.006274932,0.000461344
0.001553837,-0.021477196,-0.001585893,0.000463785
0.001664825,-0.021354355,0.003208809,0.000466305
0.001775813,-0.020173524,0.00786925,0.000468896
0.001886802,-0.017990194,0.012161525,0.00047155
0.00199779,-0.014912087,0.01587134,0.00047427
0.002108778,-0.011092608,0.018815102,0.000477054
0.002219767,-0.006721328,0.020850489,0.000479919
0.002330755,-0.002013162,0.021882115,0.00048288
0.002441743,0.002803691,0.021865524,0.000485962
0.002552732,0.00749981,0.020807151,0.000489185
0.00266372,0.011855569,0.018762521,0.000492587
0.002774708,0.015670728,0.015830908,0.000496189
0.002885697,0.018772544,0.012150032,0.000500032
0.002996685,0.021021802,0.007888238,0.00050414
0.003107673,0.022317495,0.003237079,0.000508549
0.003218662,0.022599956,-0.001596318,0.000513306
0.00332965,0.02184803,-0.006380359,0.000518045
0.003440638,0.020079067,-0.010960225,0.000523295
0.003551626,0.017380323,-0.015069748,0.000529173
0.003662615,0.013844915,-0.018538905,0.000535373
0.003773603,0.009618258,-0.021200683,0.00054198
0.003884591,0.004878039,-0.022917783,0.00054902
0.00399558,-0.0001701,-0.023589745,0.000556505
0.004106568,-0.005299532,-0.023159467,0.000564446
0.004217557,-0.010270943,-0.021617962,0.000572829
0.004328545,-0.014842993,-0.019008737,0.000581647
0.004439533,-0.018783994,-0.015428447,0.000590875
0.004550522,-0.021884015,-0.011026168,0.000600486
0.00466151,-0.023967776,-0.005998253,0.000610433
0.004772498,-0.024906589,-0.00058044,0.000620675
0.004883486,-0.024627628,0.004963408,0.000631155
0.004994475,-0.023121111,0.010355813,0.000641829
0.005105463,-0.020442035,0.015321396,0.000652622
0.005216451,-0.016709657,0.019603271,0.000663501
0.00532744,-0.012099984,0.022978449,0.000674419
0.005438428,-0.006836286,0.025270633,0.00068534
0.005549416,-0.00117548,0.02636018,0.000696241
0.005660405,0.004606492,0.026189819,0.000707126
0.005771393,0.010230523,0.024765447,0.000717991
0.005882381,0.015429102,0.022154439,0.000728876
0.00599337,0.019958368,0.018479018,0.000739811
0.006104358,0.023609262,0.013908747,0.00075085
0.006215346,0.026215255,0.008650678,0.000762074
0.006326335,0.027657131,0.002938721,0.000773553
0.006437323,0.027865849,-0.002976297,0.000785364
0.006548311,0.026823465,-0.008836985,0.000797591
0.0066593,0.024561511,-0.014391123,0.000810372
0.006770288,0.021171896,-0.019395175,0.000824422
0.006881276,0.016771577,-0.023614174,0.000838915
0.006992265,0.011529564,-0.026858078,0.000854287
0.007103253,0.005654574,-0.028961798,0.00087076
0.007214241,-0.000613886,-0.029800979,0.000888475
0.00732523,-0.007011184,-0.029298222,0.000907543
0.007436218,-0.013255142,-0.027429935,0.0009281
0.007547206,-0.019056395,-0.024230139,0.000950246
0.007658195,-0.024129814,-0.019794583,0.000974073
0.007769183,-0.028207716,-0.014281379,0.000999633
0.007880171,-0.031054812,-0.007909622,0.001026963
0.00799116,-0.032483053,-0.000952469,0.001056056
0.008102148,-0.032365497,0.00627149,0.001086857
0.008213136,-0.030648727,0.013413759,0.001119273
0.008324125,-0.027360713,0.020113092,0.001153145
0.008435113,-0.022615137,0.026016343,0.001188295
0.008546101,-0.016608099,0.030800235,0.001224483
0.008657089,-0.009610455,0.034192249,0.001261471
0.008768078,-0.001952673,0.03598867,0.001298997
0.008879066,0.005993501,0.036067329,0.001336774
0.008990054,0.013837182,0.03439647,0.001374585
0.009101043,0.021191003,0.031034308,0.001412187
0.009212031,0.02769235,0.026125453,0.001449406
0.009323019,0.033022832,0.019890331,0.001486133
0.009434007,0.036922231,0.012611262,0.001522295
0.009544996,0.039199371,0.004616816,0.001557906
0.009655984,0.039737713,-0.003735615,0.001593041
0.009766972,0.038497627,-0.012076434,0.001627908
0.009877961,0.0355145,-0.020039631,0.001662867
0.009988949,0.030898044,-0.02727768,0.001698761
0.010099937,0.024833512,-0.03346394,0.001736539
0.010210926,0.017541288,-0.038292356,0.001774001
0.010321914,0.009286636,-0.04154259,0.001812028
0.010432902,0.000403897,-0.043039609,0.001852571
0.010543891,-0.008744532,-0.042661674,0.001896485
0.010654879,-0.017775577,-0.040355437,0.001944532
0.010765867,-0.026293241,-0.036142167,0.001997591
0.010876856,-0.03390149,-0.030121768,0.002056632
0.010987844,-0.040218815,-0.022475433,0.002122698
0.011098832,-0.044894747,-0.013465961,0.00219687
0.011209821,-0.04762806,-0.003434461,0.002280228
0.011320809,-0.048185654,0.00720755,0.002373806
0.011431797,-0.046420489,0.017990425,0.002478517
0.011542786,-0.042288519,0.028404262,0.002595121
0.011653774,-0.035860572,0.037923057,0.002724139
0.011764762,-0.027329272,0.046031468,0.002865785
0.011875751,-0.017008646,0.052255627,0.003019945
0.011986739,-0.00532362,0.056193814,0.003186086
0.012097727,0.007206011,0.05754438,0.003363282
0.012208716,0.019993017,0.056129538,0.003550246
0.012319704,0.032413345,0.051909976,0.00374527
0.012430692,0.043841999,0.044991907,0.003946393
0.012541681,0.053687621,0.035623439,0.00415139
0.012652669,0.061426461,0.024181908,0.004357975
0.012763657,0.066628903,0.011153732,0.004563816
0.012874646,0.068980895,-0.002890995,0.004766722
0.012985634,0.068297789,-0.017327676,0.004964836
0.013096622,0.064529985,-0.031505991,0.005156746
0.01320761,0.057764046,-0.044778641,0.005341812
0.013318599,0.04821863,-0.056525394,0.005520157
0.013429587,0.036234271,-0.066169247,0.005691292
0.013540575,0.02224434,-0.073194705,0.005852275
0.013651564,0.006763876,-0.077193886,0.006004646
0.013762552,-0.009594324,-0.077868179,0.006155504
0.01387354,-0.026151072,-0.075020455,0.006311947
0.013984529,-0.042186149,-0.068573415,0.006481984
0.014095517,-0.056956392,-0.058582664,0.006675959
0.014206505,-0.069714196,-0.045245856,0.006907257
0.014317494,-0.079731248,-0.028909067,0.007192806
0.014428482,-0.086326234,-0.010069749,0.007553619
0.01453947,-0.08889503,0.010624591,0.008015208
0.014650459,-0.086944617,0.032383699,0.00860807
0.014761447,-0.080126971,0.054291427,0.009367891
0.014872435,-0.06827344,0.075329609,0.010335813
0.014983424,-0.051423796,0.094413526,0.011558321
0.015094412,-0.029849274,0.110435262,0.013086926
0.0152054,-0.004065714,0.12231648,0.014977851
0.015316389,0.025167299,0.129064932,0.01729115
0.015427377,0.056861859,0.129834205,0.020090192
0.015538365,0.089833327,0.123977043,0.023440334
0.015649354,0.122746073,0.111093767,0.027408424
0.015760342,0.154171303,0.091065064,0.032061637
0.01587133,0.182652459,0.064070597,0.037466962
0.015982319,0.2067727,0.030588972,0.043690635
0.016093307,0.225219414,-0.00861832,0.05079806
0.016204295,0.236841008,-0.052537467,0.058853849
0.016315284,0.240692198,-0.099944517,0.067921641
0.016426272,0.236065507,-0.149454311,0.078063515
