Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.00878532,1.09E-05,7.72E-05
0.000129614,0.008122478,-0.003399694,7.75E-05
0.000259228,0.006204658,-0.006330027,7.86E-05
0.000388842,0.003270223,-0.008338452,8.02E-05
0.000518456,-0.000287094,-0.009072585,8.24E-05
0.00064807,-0.003938746,-0.008330373,8.49E-05
0.000777684,-0.007070272,-0.006126305,8.75E-05
0.000907298,-0.009076633,-0.002745297,8.99E-05
0.001036912,-0.009496939,0.001251905,9.18E-05
0.001166526,-0.008162677,0.00510673,9.27E-05
0.00129614,-0.005291654,0.008033757,9.25E-05
0.001425753,-0.0014654,0.009437331,9.12E-05
0.001555367,0.002525549,0.009082013,8.89E-05
0.001684981,0.005906317,0.007134706,8.58E-05
0.001814595,0.008109614,0.004072432,8.24E-05
0.001944209,0.008860465,0.000520125,7.88E-05
0.002073823,0.008221679,-0.002838688,7.57E-05
0.002203437,0.006376503,-0.005838421,7.47E-05
0.002333051,0.003652219,-0.007722199,7.30E-05
0.002462665,0.000475806,-0.008496891,7.24E-05
0.002592279,-0.002760187,-0.008088892,7.30E-05
0.002721893,-0.00567095,-0.006537555,7.49E-05
0.002851507,-0.007886359,-0.003981261,7.80E-05
0.002981121,-0.009062394,-0.000666077,8.26E-05
0.003110735,-0.008903531,0.00303735,8.85E-05
0.003240349,-0.00721389,0.006606944,9.57E-05
0.003369963,-0.003998915,0.009364652,1.04E-04
0.003499577,0.000383685,0.010553052,1.12E-04
0.003629191,0.005101849,0.009571265,1.18E-04
0.003758805,0.0089388,0.006354378,1.20E-04
0.003888419,0.010643494,0.001733405,1.16E-04
0.004018032,0.010107128,-0.003124844,1.12E-04
0.004147646,0.007472209,-0.006949346,1.04E-04
0.00427726,0.003669088,-0.009014161,9.47E-05
0.004406874,-0.000300694,-0.00923202,8.53E-05
0.004536488,-0.003704327,-0.007949447,7.69E-05
0.004666102,-0.006147658,-0.005671553,7.00E-05
0.004795716,-0.0075014,-0.002884347,6.46E-05
0.00492533,-0.007796883,1.80E-05,6.08E-05
0.005054944,-0.007051241,0.002527831,5.61E-05
0.005184558,-0.00571584,0.004744036,5.52E-05
0.005314172,-0.00369413,0.006821716,6.02E-05
0.005443786,-0.001126113,0.007791996,6.20E-05
0.0055734,0.00173785,0.00793687,6.60E-05
0.005703014,0.004672333,0.007111409,7.24E-05
0.005832628,0.007385228,0.005202547,8.16E-05
0.005962242,0.009369121,0.002227578,9.27E-05
0.006091856,0.010343717,-0.001869229,1.10E-04
0.00622147,0.009406803,-0.006639751,1.33E-04
0.006351084,0.005893594,-0.011040453,1.57E-04
0.006480698,-6.23E-05,-0.013325434,1.78E-04
0.006610312,-0.00679879,-0.011909251,1.88E-04
0.006739925,-0.011649412,-0.006936394,1.84E-04
0.006869539,-0.012945067,-0.00050666,1.68E-04
0.006999153,-0.011014991,0.005074488,1.47E-04
0.007128767,-0.007233579,0.008650391,1.27E-04
0.007258381,-0.002884325,0.010112612,1.11E-04
0.007387995,0.001207948,0.009817387,9.78E-05
0.007517609,0.004592171,0.008212581,8.85E-05
0.007647223,0.007034875,0.005708274,8.21E-05
0.007776837,0.008414543,0.002664545,7.79E-05
0.007906451,0.008672247,-0.000582601,7.55E-05
0.008036065,0.007819861,-0.003684566,7.47E-05
0.008165679,0.005929956,-0.006338096,7.53E-05
0.008295293,0.003137111,-0.008167791,7.66E-05
0.008424907,-0.000247054,-0.008840515,7.82E-05
0.00855452,-0.003797964,-0.008198285,8.16E-05
0.008684134,-0.006801364,-0.006119062,8.37E-05
0.008813748,-0.008740927,-0.002935391,8.50E-05
0.008943362,-0.009205987,0.000792883,8.54E-05
0.009072976,-0.008107453,0.004364891,8.48E-05
0.00920259,-0.005703118,0.007139179,8.35E-05
0.009332204,-0.002489655,0.008706532,8.20E-05
0.009461818,0.000971522,0.008929467,8.07E-05
0.009591432,0.004174231,0.007846708,7.90E-05
0.009721046,0.006795827,0.005706076,7.87E-05
0.00985066,0.008506753,0.002829145,8.04E-05
0.009980274,0.009135487,-0.000488452,8.37E-05
0.010109888,0.008607036,-0.003928096,8.95E-05
0.010239502,0.006871612,-0.007104234,9.77E-05
0.010369116,0.003949143,-0.009663968,1.09E-04
0.01049873,-3.67E-05,-0.011153936,1.24E-04
0.010628344,-0.004792997,-0.011043595,1.45E-04
0.010757958,-0.00970596,-0.008772815,1.71E-04
0.010887572,-0.013657854,-0.003976086,2.02E-04
0.011017185,-0.01502009,0.002989325,2.35E-04
0.011146799,-0.012308855,0.010396678,2.60E-04
0.011276413,-0.005624207,0.015376816,2.68E-04
0.011406027,0.002625152,0.01580181,2.57E-04
0.011535641,0.009326771,0.011998623,2.31E-04
0.011665255,0.012809322,0.006043162,2.01E-04
0.011794869,0.013016729,0.000107177,1.69E-04
0.011924483,0.0111495,-0.004872083,1.48E-04
0.012054097,0.00787615,-0.008331599,1.31E-04
0.012183711,0.003927088,-0.010172279,1.19E-04
0.012313325,-0.000130449,-0.010482621,1.10E-04
0.012442939,-0.003865113,-0.009430584,1.04E-04
0.012572553,-0.006929174,-0.007224094,1.00E-04
0.012702167,-0.009006385,-0.00412463,9.81E-05
0.012831781,-0.009847974,-0.000516047,9.72E-05
0.012961395,-0.009367594,0.00316182,9.77E-05
0.013091009,-0.007592382,0.006478023,9.96E-05
0.013220623,-0.004668817,0.008989018,1.03E-04
0.013350237,-0.000915315,0.010278589,1.06E-04
0.01347985,0.003201643,0.010057482,1.11E-04
0.013609464,0.007056074,0.008157335,1.16E-04
0.013739078,0.009906721,0.004746696,1.21E-04
0.013868692,0.011124874,0.000352729,1.24E-04
0.013998306,0.010374909,-0.004228473,1.26E-04
0.01412792,0.007776871,-0.008119809,1.26E-04
0.014257534,0.003832833,-0.010547575,1.26E-04
0.014387148,-0.000692628,-0.011123207,1.24E-04
0.014516762,-0.004969461,-0.009851987,1.22E-04
0.014646376,-0.008311271,-0.007081699,1.19E-04
0.01477599,-0.01030603,-0.003347646,1.17E-04
0.014905604,-0.010765306,0.000784258,1.17E-04
0.015035218,-0.009703973,0.004751071,1.17E-04
0.015164832,-0.007305232,0.008066146,1.18E-04
0.015294446,-0.003862973,0.010338199,1.22E-04
0.01542406,0.000236753,0.011261663,1.27E-04
0.015553674,0.0045023,0.010655057,1.34E-04
0.015683288,0.008412766,0.008518648,1.43E-04
0.015812902,0.011474769,0.004977722,1.56E-04
0.015942515,0.013081798,0.000428576,1.71E-04
0.016072129,0.013076345,-0.005022363,1.96E-04
0.016201743,0.010746338,-0.010610576,2.28E-04
0.016331357,0.005792159,-0.015274823,2.67E-04
0.016460971,-0.001546834,-0.017572312,3.11E-04
0.016590585,-0.010031872,-0.015983041,3.56E-04
0.016720199,-0.017212635,-0.009802981,3.92E-04
0.016849814,-0.020232391,-0.000270714,4.09E-04
0.016979428,-0.01768719,0.009443066,4.02E-04
0.01710904,-0.010751734,0.01608555,3.74E-04
0.017238654,-0.002161162,0.018213028,3.36E-04
0.017368268,0.005601498,0.016306922,2.97E-04
0.017497882,0.011152968,0.011745613,2.62E-04
0.017627496,0.01407699,0.005943129,2.33E-04
0.01775711,0.01451682,1.08E-05,2.11E-04
0.017886724,0.012848849,-0.005143544,1.92E-04
0.018016338,0.00971326,-0.00929537,1.81E-04
0.018145952,0.005485469,-0.011975858,1.74E-04
0.018275566,0.000698361,-0.01299668,1.69E-04
0.01840518,-0.004097734,-0.012308795,1.68E-04
0.018534794,-0.008368992,-0.010076471,1.72E-04
0.018664408,-0.011735409,-0.005932011,1.73E-04
0.018794022,-0.012983864,-0.001344398,1.70E-04
0.018923636,-0.012836495,0.00393935,1.80E-04
0.01905325,-0.010551825,0.008696184,1.87E-04
0.019182864,-0.006504919,0.012351829,1.95E-04
0.019312478,-0.001166826,0.014210788,2.03E-04
0.019442092,0.004654502,0.013771872,2.11E-04
0.019571706,0.009935575,0.010935586,2.18E-04
0.01970132,0.013660157,0.006089375,2.24E-04
0.019830934,0.015068304,6.87E-05,2.27E-04
0.019960548,0.013859014,-0.006019924,2.28E-04
0.020090162,0.01027514,-0.011065892,2.28E-04
0.020219776,0.005023314,-0.014196085,2.27E-04
0.02034939,-0.000936675,-0.014960354,2.25E-04
0.020479004,-0.006616976,-0.013383354,2.23E-04
0.020608618,-0.011209324,-0.00982313,2.22E-04
0.020738232,-0.01411108,-0.004863559,2.23E-04
0.020867846,-0.01499373,0.000778488,2.25E-04
0.02099746,-0.013789734,0.006368672,2.31E-04
0.021127074,-0.01064893,0.011224009,2.39E-04
0.021256688,-0.00589481,0.01474559,2.52E-04
0.021386302,7.84E-07,0.016431278,2.70E-04
0.021515916,0.006417757,0.015894191,2.94E-04
0.02164553,0.012585752,0.012908742,3.25E-04
0.021775144,0.017599145,0.007468692,3.66E-04
0.021904758,0.020239465,0.000165875,4.10E-04
0.02203437,0.020012787,-0.008817642,4.78E-04
0.022163984,0.015451247,-0.017884713,5.59E-04
0.022293598,0.006202135,-0.024574675,6.42E-04
0.022423212,-0.006307294,-0.025948295,7.13E-04
0.022552826,-0.018409343,-0.020288831,7.51E-04
0.02268244,-0.025742373,-0.008968567,7.43E-04
0.022812054,-0.026101261,0.003968976,6.97E-04
0.022941668,-0.020494117,0.014515298,6.31E-04
0.023071282,-0.011620028,0.020659529,5.62E-04
0.023200896,-0.002043401,0.022288553,5.01E-04
0.02333051,0.006528393,0.020234099,4.52E-04
0.023460124,0.013169427,0.015556157,4.15E-04
0.023589738,0.017453676,0.009241548,3.90E-04
0.023719352,0.019231698,0.00214594,3.74E-04
0.023848966,0.018435668,-0.004808144,3.63E-04
0.02397858,0.015457777,-0.011251019,3.66E-04
0.024108194,0.010363489,-0.01634771,3.75E-04
0.024237808,0.003597792,-0.01939494,3.89E-04
0.024367422,-0.004122552,-0.019765507,4.08E-04
0.024497036,-0.011870971,-0.017093321,4.33E-04
0.02462665,-0.018121004,-0.011400898,4.58E-04
0.024756264,-0.021691965,-0.003324426,4.82E-04
0.024885878,-0.021605354,0.005796778,5.00E-04
0.025015492,-0.01764312,0.01420486,5.13E-04
0.025145106,-0.010503414,0.020222889,5.19E-04
0.02527472,-0.00159235,0.022755047,5.20E-04
0.025404334,0.007428325,0.021517703,5.18E-04
0.025533948,0.015078494,0.017023226,5.17E-04
0.025663562,0.020458955,0.010107165,5.21E-04
0.025793176,0.02295726,0.001741629,5.30E-04
0.02592279,0.022343958,-0.007031904,5.49E-04
0.026052404,0.018645663,-0.015213992,5.79E-04
0.026182018,0.012097036,-0.021846231,6.24E-04
0.026311632,0.003152658,-0.025977088,6.85E-04
0.026441246,-0.00742831,-0.026652997,7.66E-04
0.02657086,-0.018427841,-0.022997869,8.68E-04
0.026700474,-0.027999766,-0.014475151,9.94E-04
0.026830086,-0.033659808,-0.001419852,1.13E-03
0.0269597,-0.032785598,0.014253586,1.28E-03
0.027089314,-0.023918014,0.028744653,1.40E-03
0.027218928,-0.008347427,0.03741762,1.47E-03
0.027348542,0.009654992,0.037224885,1.48E-03
0.027478156,0.024882896,0.028528238,1.43E-03
0.02760777,0.033813689,0.014509408,1.35E-03
0.027737384,0.035204917,-0.000540249,1.24E-03
0.027866998,0.031034,-0.014221096,1.17E-03
0.027996612,0.022412442,-0.024555711,1.11E-03
0.028126226,0.011134339,-0.030641394,1.06E-03
0.02825584,-0.001147424,-0.032207806,1.04E-03
0.028385454,-0.012960509,-0.029392045,1.03E-03
0.028515068,-0.022991547,-0.022627562,1.04E-03
0.028644682,-0.030105548,-0.012638316,1.07E-03
0.028774296,-0.033343237,-0.000503243,1.11E-03
0.02890391,-0.032000206,0.012395077,1.18E-03
0.029033524,-0.025815725,0.024400543,1.26E-03
0.029163138,-0.015131283,0.033695374,1.36E-03
0.029292752,-0.001013179,0.038528662,1.49E-03
0.029422366,0.014731994,0.037533972,1.63E-03
0.02955198,0.029703099,0.030064615,1.79E-03
0.029681594,0.041178215,0.016402211,1.96E-03
0.029811208,0.045361545,-0.000565266,2.06E-03
0.029940822,0.043497492,-0.019889131,2.29E-03
0.030070436,0.033056222,-0.037679236,2.51E-03
0.03020005,0.015198682,-0.050093737,2.74E-03
0.030329664,-0.007345126,-0.053989328,2.97E-03
0.030459278,-0.030443739,-0.047572989,3.19E-03
0.030588892,-0.049238861,-0.031140328,3.39E-03
0.030718506,-0.059304573,-0.007408482,3.57E-03
0.03084812,-0.057966463,0.018900907,3.72E-03
0.030977734,-0.045208905,0.0422737,3.83E-03
0.031107348,-0.023671135,0.057962727,3.92E-03
0.031236962,0.002269512,0.063185863,4.00E-03
0.031366576,0.027811406,0.057496969,4.08E-03
0.03149619,0.048820753,0.042397592,4.18E-03
0.031625804,0.06238946,0.020598797,4.32E-03
0.031755416,0.066571288,-0.004137942,4.45E-03
0.03188503,0.061928574,-0.029533396,4.71E-03
0.032014644,0.048165549,-0.052160669,5.04E-03
0.032144258,0.026389889,-0.069051035,5.46E-03
0.032273872,-0.001500047,-0.077439643,6.00E-03
0.032403486,-0.032671552,-0.074885577,6.68E-03
0.0325331,-0.063153237,-0.059583806,7.54E-03
0.032662714,-0.087724626,-0.030986436,8.66E-03
0.032792328,-0.100182936,0.00924871,1.01E-02
0.032921942,-0.094370931,0.056222551,1.21E-02
0.033051556,-0.066197775,0.10134083,1.47E-02
0.03318117,-0.01619328,0.133419037,1.81E-02
0.033310784,0.048866227,0.141780928,2.25E-02
0.033440398,0.116911761,0.120215818,2.81E-02
0.033570012,0.174171895,0.069388777,3.52E-02
0.033699628,0.209302813,-0.003798511,4.38E-02
0.03382924,0.215715528,-0.089045584,5.45E-02
0.033958856,0.191690266,-0.172579631,6.65E-02
0.034088468,0.139771968,-0.251196146,8.26E-02
0.03421808,0.061937679,-0.31431824,1.03E-01
0.034347696,-0.037409212,-0.355106264,1.27E-01
0.034477308,-0.152731657,-0.367441446,1.58E-01
0.034606924,-0.277021497,-0.345800191,1.96E-01
0.034736536,-0.40121752,-0.285654366,2.43E-01
0.034866152,-0.513757467,-0.184473544,2.98E-01
0.034995764,-0.600754142,-0.043308016,3.63E-01
0.03512538,-0.647281885,0.131412745,4.36E-01
0.035254992,-0.640027106,0.326697737,5.16E-01
0.035384608,-0.570870459,0.523496568,6.00E-01
0.03551422,-0.440056682,0.699508131,6.83E-01
0.035643836,-0.257198185,0.833700955,7.61E-01
0.035773448,-0.03920342,0.910910964,8.31E-01
