Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-0.011626762,-5.30E-06,1.35E-04
0.000101605,-0.009321049,0.007217321,1.39E-04
0.000203211,-0.003130425,0.01180937,1.49E-04
0.000304816,0.004800073,0.01183143,1.63E-04
0.000406421,0.011287959,0.006881996,1.75E-04
0.000508026,0.013354063,-0.001191933,1.80E-04
0.000609632,0.009891943,-0.008819948,1.76E-04
0.000711237,0.002520425,-0.012572735,1.64E-04
0.000812842,-0.00539872,-0.011047041,1.51E-04
0.000914447,-0.010666667,-0.005242798,1.41E-04
0.001016053,-0.011504361,0.002370888,1.38E-04
0.001117658,-0.007838272,0.009072698,1.44E-04
0.001219263,-0.00087295,0.012465245,1.56E-04
0.001320868,0.006997068,0.011117846,1.73E-04
0.001422474,0.012730875,0.005096058,1.88E-04
0.001524079,0.01358889,-0.003511799,1.97E-04
0.001625684,0.00871368,-0.010939866,1.96E-04
0.00172729,0.000183218,-0.013588927,1.85E-04
0.001828895,-0.007960793,-0.010310921,1.70E-04
0.0019305,-0.012192433,-0.002947858,1.57E-04
0.002032105,-0.011216786,0.005164376,1.52E-04
0.002133711,-0.005869969,0.0110506,1.57E-04
0.002235316,0.001812771,0.012833775,1.68E-04
0.002336921,0.009236469,0.009941923,1.84E-04
0.002438526,0.01383676,0.003118148,2.01E-04
0.002540132,0.013584268,-0.00552769,2.15E-04
0.002641737,0.007845807,-0.012682077,2.22E-04
0.002743342,-0.001610598,-0.014802925,2.22E-04
0.002844947,-0.010561317,-0.010190525,2.15E-04
0.002946553,-0.014396106,-0.00080093,2.08E-04
0.003048158,-0.011414079,0.00876656,2.07E-04
0.003149763,-0.003356501,0.014184939,2.12E-04
0.003251369,0.005942908,0.013627118,2.21E-04
0.003352974,0.012893648,0.007940144,2.29E-04
0.003454579,0.015296729,-0.000498782,2.34E-04
0.003556184,0.012540371,-0.008784658,2.34E-04
0.00365779,0.005453951,-0.014174143,2.31E-04
0.003759395,-0.003816147,-0.014582849,2.27E-04
0.003861,-0.012073457,-0.009200397,2.30E-04
0.003962605,-0.015692335,0.000702948,2.47E-04
0.004064211,-0.012231519,0.011576894,2.84E-04
0.004165816,-0.002017515,0.0182046,3.35E-04
0.004267421,0.010504862,0.016607637,3.86E-04
0.004369027,0.019086922,0.007253759,4.17E-04
0.004470632,0.019750454,-0.005145554,4.17E-04
0.004572237,0.012859977,-0.014916943,3.88E-04
0.004673842,0.001913933,-0.018455492,3.44E-04
0.004775448,-0.008756985,-0.015037428,3.03E-04
0.004877053,-0.015492016,-0.006218708,2.79E-04
0.004978658,-0.016203268,0.005109717,2.89E-04
0.005080263,-0.01018582,0.015343376,3.39E-04
0.005181869,0.001289017,0.020722447,4.31E-04
0.005283474,0.014688965,0.018267157,5.49E-04
0.005385079,0.0246424,0.007518325,6.64E-04
0.005486684,0.025839904,-0.007998863,7.32E-04
0.00558829,0.016487429,-0.021220088,7.22E-04
0.005689895,0.000535129,-0.025330886,6.42E-04
0.0057915,-0.014343687,-0.018244397,5.39E-04
0.005893105,-0.021412471,-0.003536384,4.71E-04
0.005994711,-0.018285358,0.012520577,4.91E-04
0.006096316,-0.00625555,0.023919016,6.11E-04
