Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.068289004,0,0.004663388
7.58E-05,0.06764549,-0.009370418,0.004663717
0.000151686,0.065727018,-0.018565467,0.004664717
0.00022753,0.062568918,-0.027413271,0.004666357
0.000303373,0.058230091,-0.035748236,0.00466868
0.000379216,0.052791018,-0.043414015,0.004671668
0.000455059,0.046352666,-0.050266966,0.004675338
0.000530902,0.039034728,-0.05617816,0.004679696
0.000606745,0.03097331,-0.061036289,0.004684774
0.000682589,0.022318205,-0.064749286,0.004690572
0.000758432,0.013230595,-0.067246221,0.004697103
0.000834275,0.003879753,-0.068478704,0.004704385
0.000910118,-0.005559624,-0.068421729,0.004712442
0.000985961,-0.014911657,-0.067074031,0.004721283
0.001061805,-0.024001198,-0.064458385,0.004730941
0.001137648,-0.032657586,-0.060620844,0.004741405
0.001213491,-0.040718176,-0.055630382,0.004752709
0.001289334,-0.04803079,-0.049577609,0.004764896
0.001365177,-0.054456521,-0.042572483,0.004777929
0.00144102,-0.059872825,-0.034743421,0.00479186
0.001516864,-0.064175353,-0.026234269,0.004806713
0.001592707,-0.067279726,-0.017201923,0.004822468
0.00166855,-0.069123887,-0.007813449,0.004839162
0.001744393,-0.069668531,0.001756589,0.00485679
0.001820236,-0.068898499,0.011329982,0.004875372
0.001896079,-0.066822842,0.020727452,0.004894919
0.001971923,-0.063474834,0.029772181,0.004915437
0.002047766,-0.058911443,0.038293175,0.004936925
0.002123609,-0.053212542,0.04612812,0.004959378
0.002199452,-0.046479538,0.053126995,0.004982825
0.002275295,-0.038833506,0.05915406,0.005007244
0.002351139,-0.030413212,0.064091116,0.005032635
0.002426982,-0.021372611,0.067839742,0.005059019
0.002502825,-0.011878153,0.070322782,0.005086384
0.002578668,-0.00210569,0.071486279,0.005114722
0.002654511,0.007762643,0.071300685,0.005144046
0.002730354,0.017541757,0.069761336,0.005174357
0.002806198,0.027047079,0.066888705,0.005205643
0.002882041,0.036097765,0.06272848,0.005237911
0.002957884,0.044520486,0.057350695,0.005271176
0.003033727,0.052152526,0.050848197,0.005305425
0.00310957,0.05884495,0.04333568,0.005340709
0.003185414,0.064465828,0.034946092,0.005377072
0.003261257,0.068905264,0.025825797,0.005414907
0.0033371,0.072144955,0.016126586,0.005464961
0.003412943,0.073876709,0.006211012,0.005496345
0.003488786,0.074280217,-0.00404538,0.005533916
0.003564629,0.073286802,-0.014283055,0.005574961
0.003640473,0.070893943,-0.024322469,0.005617534
0.003716316,0.067134589,-0.033975665,0.005661399
0.003792159,0.062068615,-0.043058381,0.005706537
0.003868002,0.055780832,-0.051395118,0.005752959
0.003943845,0.048379716,-0.058822826,0.005800722
0.004019688,0.039995484,-0.065193862,0.005849878
0.004095532,0.030777665,-0.070379026,0.005900472
0.004171375,0.020892523,-0.074270293,0.005952574
0.004247218,0.010520543,-0.076782435,0.006006224
0.004323061,-0.000147531,-0.077855721,0.006061535
0.004398904,-0.010913399,-0.077456005,0.006118535
0.004474748,-0.021575177,-0.075576678,0.006177323
0.004550591,-0.031930964,-0.072238386,0.006237971
0.004626434,-0.041782484,-0.067489266,0.006300577
0.004702277,-0.050938726,-0.061403871,0.006365189
0.00477812,-0.059219878,-0.054082751,0.006431938
0.004853964,-0.066459991,-0.045650095,0.006500862
0.004929807,-0.072510876,-0.036252622,0.00657208
0.00500565,-0.07724455,-0.026056308,0.006645652
0.005081493,-0.080556169,-0.015244168,0.006721681
0.005157336,-0.082365997,-0.004013111,0.006800263
0.005233179,-0.082621239,0.007430186,0.006881477
0.005309023,-0.081297256,0.018871933,0.006965394
0.005384866,-0.078398719,0.030095659,0.007052108
0.005460709,-0.073959626,0.040885925,0.007141685
0.005536552,-0.06804353,0.051032402,0.007234228
0.005612395,-0.060742054,0.060334146,0.007329806
0.005688238,-0.052174565,0.068602465,0.007428483
0.005764082,-0.042485654,0.075665861,0.007530353
0.005839925,-0.031843465,0.081372514,0.007635492
0.005915768,-0.020436354,0.085593879,0.007743957
0.005991611,-0.008470147,0.088227496,0.007855834
0.006067454,0.003835725,0.089199074,0.007971188
0.006143298,0.016251739,0.088464759,0.008090133
0.006219141,0.028543048,0.086011939,0.008212759
0.006294984,0.040473249,0.081860445,0.008339216
0.006370827,0.051809743,0.076062419,0.008469741
0.00644667,0.062328145,0.068702042,0.008604768
0.006522513,0.071818717,0.0598954,0.008745387
0.006598357,0.080094039,0.049794085,0.008894506
0.0066742,0.086980321,0.038613588,0.009056585
0.006750043,0.092204101,0.026554205,0.009206722
0.006825886,0.095703244,0.013681485,0.009346294
0.006901729,0.097454622,0.000308759,0.009497499
0.006977572,0.097368136,-0.013291163,0.009657209
0.007053416,0.095402561,-0.026862575,0.009823247
0.007129259,0.091559425,-0.040147509,0.009994951
0.007205102,0.085878015,-0.052888114,0.010172186
0.007280945,0.078381926,-0.064278834,0.010275495
0.007356788,0.069366604,-0.075178057,0.010463466
0.007432632,0.058842499,-0.08482331,0.010657434
0.007508475,0.046982195,-0.093007214,0.010857669
0.007584318,0.033986505,-0.099546216,0.011064532
0.007660161,0.020081267,-0.104283899,0.011278389
0.007736004,0.005513531,-0.107094817,0.011499699
0.007811847,-0.009452857,-0.107886851,0.011728929
0.007887691,-0.02454108,-0.106603742,0.011966622
0.007963534,-0.039466981,-0.103226498,0.012213352
0.008039377,-0.053943284,-0.097774841,0.012469797
0.00811522,-0.067685343,-0.090306699,0.012736606
0.008191063,-0.08041589,-0.080919206,0.013014633
0.008266906,-0.091870025,-0.069746338,0.013304653
0.00834275,-0.101800643,-0.056958612,0.013607654
0.008418593,-0.109982893,-0.042759623,0.013924622
0.008494436,-0.116218537,-0.027383832,0.014256623
0.008570279,-0.120340295,-0.011093415,0.01460485
0.008646122,-0.122215502,0.005826467,0.014970577
0.008721965,-0.121749237,0.023071598,0.015355175
0.008797808,-0.118887,0.040323924,0.015760138
0.008873652,-0.113616832,0.057256207,0.016187058
0.008949495,-0.105970427,0.073538594,0.016637656
0.009025338,-0.096023969,0.088843413,0.017113755
0.009101181,-0.083898388,0.102851413,0.017617353
0.009177024,-0.069757797,0.115258038,0.018150566
0.009252868,-0.053808402,0.125778779,0.018715645
0.009328711,-0.03629588,0.134155482,0.019315084
0.009404554,-0.017502409,0.140160963,0.01995143
0.009480397,0.002257802,0.143605158,0.020627539
0.00955624,0.022642478,0.144339383,0.021346539
0.009632083,0.043287139,0.142260253,0.022111756
0.009707927,0.063811012,0.137313798,0.022926924
0.00978377,0.08382269,0.129497752,0.023795911
0.009859613,0.102926008,0.118864,0.024722414
0.009935456,0.120725714,0.105517849,0.025708714
0.010011299,0.136834189,0.089613318,0.026754142
0.010087142,0.150885552,0.07134904,0.027857135
0.010162986,0.16255115,0.050972488,0.029021071
0.010238829,0.171539158,0.028788041,0.030254434
0.010314672,0.177591994,0.005147936,0.031565418
0.010390515,0.180493131,-0.019558318,0.032960298
0.010466358,0.180074364,-0.044912472,0.034443907
0.010542202,0.176223129,-0.070472755,0.036021
0.010618045,0.168884888,-0.09578114,0.037696132
0.010693888,0.158066481,-0.120370872,0.039474159
0.010769731,0.143837094,-0.143774182,0.041360125
0.010845574,0.126328707,-0.165530771,0.043359378
0.010921417,0.105734244,-0.185196191,0.04547736
0.010997261,0.082305826,-0.202349663,0.047719635
0.011073104,0.056352031,-0.21660243,0.050092164
0.011148947,0.028232846,-0.227604657,0.052600974
0.01122479,-0.001645376,-0.235052302,0.055252292
0.011300633,-0.032835733,-0.23869282,0.058052448
0.011376476,-0.064858005,-0.238330781,0.061008122
0.01145232,-0.097205333,-0.23383157,0.06412608
0.011528163,-0.129353344,-0.225124612,0.067413379
0.011604006,-0.160766825,-0.212205678,0.070877222
0.011679849,-0.19090949,-0.195137516,0.074525084
0.011755692,-0.219251201,-0.174050331,0.078364607
0.011831536,-0.245277226,-0.149140283,0.082403742
0.011907379,-0.268495888,-0.120667733,0.086650744
0.011983222,-0.288446307,-0.088953964,0.09111408
0.012059065,-0.304705918,-0.054377232,0.09580258
0.012134908,-0.316897035,-0.017368119,0.100725382
0.012210751,-0.324692816,0.021596752,0.105891844
0.012286595,-0.327822506,0.06199982,0.111311573
0.012362438,-0.326075345,0.103290014,0.116993958
0.012438281,-0.319304138,0.144888565,0.122947829
0.012514124,-0.307428807,0.18619664,0.12918166
0.012589967,-0.290438116,0.226601735,0.135702646
