Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.03787747,0,0.001434703
9.56E-05,0.037162043,-0.007109298,0.00143156
0.000191289,0.03505623,-0.013904612,0.001422277
0.000286934,0.031678475,-0.020096639,0.001407401
0.000382578,0.027210694,-0.025442313,0.001387733
0.000478223,0.02188006,-0.029758068,0.00136428
0.000573867,0.015937869,-0.032926571,0.001338175
0.000669512,0.009639158,-0.034894478,0.001310538
0.000765156,0.003226367,-0.035665914,0.001282467
0.000860801,-0.003081066,-0.035291046,0.001254951
0.000956445,-0.009094618,-0.033854261,0.001228823
0.00105209,-0.01465818,-0.031463284,0.0012048
0.001147735,-0.019646782,-0.028239651,0.001183474
0.001243379,-0.023964321,-0.0243106,0.001165294
0.001339024,-0.027539017,-0.019804606,0.00115062
0.001434668,-0.030319711,-0.014847904,0.001139745
0.001530313,-0.032271624,-0.00956286,0.001132906
0.001625957,-0.033372778,-0.004067326,0.001130285
0.001721602,-0.033611063,0.001524993,0.001132029
0.001817246,-0.032980841,0.007101495,0.001138167
0.001912891,-0.031483349,0.012548197,0.001148658
0.002008535,-0.02912868,0.017746339,0.001163413
0.00210418,-0.02593855,0.022571284,0.001182271
0.002199825,-0.021950055,0.026893169,0.001205047
0.002295469,-0.017219432,0.030577263,0.001231478
0.002391114,-0.01182654,0.033485293,0.001261132
0.002486758,-0.005880369,0.035481304,0.001293502
0.002582403,0.000476857,0.036437403,0.001327912
0.002678047,0.007066636,0.036242154,0.001363431
0.002773692,0.013673483,0.034814782,0.001399033
0.002869336,0.020049473,0.032116436,0.001433447
0.002964981,0.025923271,0.028165309,0.001465301
0.003060625,0.031015664,0.023046937,0.001493133
0.00315627,0.035059746,0.016918395,0.001515418
0.003251915,0.037815563,0.009996091,0.001529939
0.003347559,0.038787246,0.002920438,0.001512979
0.003443204,0.03898751,-0.004632019,0.001541482
0.003538848,0.037327625,-0.01196445,0.0015365
0.003634493,0.034240324,-0.018724138,0.001522993
0.003730137,0.029921211,-0.024650937,0.001502948
0.003825782,0.024609059,-0.02953076,0.001477672
0.003921426,0.01857404,-0.033219796,0.00144855
0.004017071,0.01209518,-0.035647076,0.001417007
0.004112715,0.00543943,-0.03680804,0.001384419
0.00420836,-0.001152453,-0.036752395,0.001352067
0.004304005,-0.007473938,-0.035568956,0.00132101
0.004399649,-0.013356422,-0.033373389,0.001292177
0.004495294,-0.018667487,-0.030295795,0.00126631
0.004590938,-0.023307312,-0.026471602,0.001243977
0.004686583,-0.027204203,-0.022035725,0.001225642
0.004782227,-0.030308275,-0.017118951,0.00121165
0.004877872,-0.032588273,-0.011846097,0.001202326
0.004973516,-0.034027416,-0.006335325,0.001198001
0.005069161,-0.03462112,-0.000696406,0.001199107
0.005164806,-0.034370054,0.004972042,0.001206022
0.00526045,-0.033270482,0.010573084,0.001218715
0.005356095,-0.03132103,0.016001321,0.001237049
0.005451739,-0.028529674,0.021143973,0.00126101
0.005547384,-0.024915207,0.025881507,0.00129062
0.005643028,-0.020509373,0.030087011,0.001325863
0.005738673,-0.015361522,0.033625688,0.001366663
0.005834317,-0.009543954,0.036355384,0.001412801
0.005929962,-0.003158022,0.038130283,0.001463892
0.006025606,0.003658266,0.038806275,0.00151931
0.006121251,0.010725563,0.038250521,0.00157814
0.006216896,0.017818969,0.036353789,0.001639114
