Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-0.012658563,-4.57E-06,1.60E-04
9.88E-05,-0.010302909,0.007620525,1.64E-04
0.000197651,-0.00392918,0.012646832,1.75E-04
0.000296476,0.004386853,0.013068168,1.90E-04
0.000395301,0.011548136,0.008361291,2.03E-04
0.000494126,0.014487295,0.000110678,2.10E-04
0.000592952,0.011765833,-0.008281317,2.07E-04
0.000691777,0.004567604,-0.013231196,1.96E-04
0.000790602,-0.003959982,-0.012874547,1.81E-04
0.000889428,-0.010465108,-0.007724593,1.69E-04
0.000988253,-0.012776448,3.85E-05,1.63E-04
0.001087078,-0.010360771,0.007688531,1.66E-04
0.001185903,-0.004019514,0.012698813,1.77E-04
0.001284729,0.004245858,0.01327069,1.94E-04
0.001383554,0.011595745,0.008813184,2.12E-04
0.001482379,0.015013957,0.000545294,2.26E-04
0.001581205,0.012628754,-0.00838089,2.30E-04
0.00168003,0.005129032,-0.014006027,2.22E-04
0.001778855,-0.004173013,-0.013784044,2.07E-04
0.00187768,-0.011219503,-0.008088155,1.91E-04
0.001976506,-0.013421548,0.000363387,1.80E-04
0.002075331,-0.010497988,0.008264304,1.79E-04
0.002174156,-0.003782668,0.013080992,1.85E-04
0.002272982,0.004460471,0.013410476,2.00E-04
0.002371807,0.011647087,0.009072549,2.18E-04
0.002470632,0.015326129,0.001171728,2.36E-04
0.002569457,0.013733123,-0.007867588,2.50E-04
0.002668283,0.006700289,-0.014571407,2.57E-04
0.002767108,-0.003461614,-0.015602388,2.55E-04
0.002865933,-0.012285737,-0.009845076,2.48E-04
0.002964758,-0.015471431,0.000202966,2.39E-04
0.003063584,-0.011819934,0.009904212,2.38E-04
0.003162409,-0.00331631,0.01520869,2.42E-04
0.003261234,0.006273618,0.014521098,2.50E-04
0.00336006,0.013506504,0.008712063,2.58E-04
0.003458885,0.016238086,6.14E-05,2.64E-04
0.00355771,0.013792584,-0.008628713,2.65E-04
0.003656535,0.00685307,-0.014658142,2.62E-04
0.003755361,-0.0026256,-0.015877182,2.59E-04
0.003854186,-0.011624578,-0.011257135,2.62E-04
0.003953011,-0.016541319,-0.001667605,2.76E-04
0.004051837,-0.014657314,0.009811155,3.11E-04
0.004150662,-0.005534087,0.01817992,3.61E-04
0.004249487,0.007343479,0.018997708,4.15E-04
0.004348313,0.017935334,0.011425842,4.52E-04
0.004447138,0.021442685,-0.000875572,4.61E-04
0.004545963,0.016915344,-0.012360044,4.39E-04
0.004644788,0.006896187,-0.018706666,3.97E-04
0.004743614,-0.00458231,-0.018191438,3.52E-04
0.004842439,-0.013687333,-0.011447017,3.18E-04
0.004941264,-0.017602712,-0.000756764,3.10E-04
0.005040089,-0.015020219,0.010763278,3.41E-04
0.005138915,-0.006069134,0.019433746,4.15E-04
0.00523774,0.00708332,0.02179662,5.25E-04
0.005336565,0.020084392,0.015731957,6.51E-04
0.005435391,0.027383823,0.002263452,7.55E-04
0.005534216,0.024735801,-0.013609096,7.97E-04
0.005633041,0.012384227,-0.024599873,7.59E-04
0.005731866,-0.00423906,-0.025365112,6.61E-04
0.005830692,-0.017672896,-0.015706724,5.59E-04
0.005929517,-0.022494869,-8.02E-05,5.06E-04
0.006028342,-0.017424334,0.015542791,5.45E-04
0.006127168,-0.004258239,0.025777282,6.83E-04
0.006225993,0.012883582,0.027149206,9.03E-04
0.006324818,0.028541856,0.018616188,1.16E-03
0.006423643,0.037190039,0.002132511,1.39E-03
0.006522469,0.034720428,-0.017205086,1.50E-03
0.006621294,0.020553106,-0.031947304,1.44E-03
0.006720119,-0.000743557,-0.034949403,1.22E-03
0.006818944,-0.020259626,-0.023250645,9.51E-04
0.00691777,-0.028605631,-0.000641157,8.19E-04
0.007016595,-0.021183673,0.024104355,1.03E-03
0.00711542,0.000666678,0.041065,1.69E-03
0.007214246,0.030184608,0.043064579,2.77E-03
0.007313071,0.057104427,0.02791255,4.04E-03
0.007411896,0.072043911,-0.000265599,5.19E-03
0.007510721,0.068637922,-0.03274367,5.78E-03
0.007609547,0.04606428,-0.057355214,5.41E-03
0.007708372,0.011383227,-0.061978303,3.97E-03
0.007807197,-0.020712333,-0.039822009,2.01E-03
0.007906023,-0.031918954,0.005557116,1.05E-03
0.008004848,-0.008392879,0.059571464,3.62E-03
0.008103673,0.055018827,0.10093005,1.32E-02
0.008202498,0.149706483,0.105148807,3.35E-02
0.008301324,0.25501278,0.057015002,6.83E-02
0.008400149,0.344764441,-0.048852384,1.21E-01
0.008498974,0.391448557,-0.20536384,1.95E-01
0.008597799,0.370758533,-0.393300265,2.92E-01
0.008696625,0.267911106,-0.581324935,4.10E-01
0.00879545,0.084584445,-0.732097805,5.43E-01
0.008894275,-0.159270465,-0.80963856,6.81E-01
0.0089931,-0.430291027,-0.792986333,8.14E-01
0.009091926,-0.686322808,-0.679433107,9.33E-01
0.009190751,-0.890991092,-0.484481871,1.03E+00
0.009289576,-1.02044463,-0.236251459,1.10E+00
0.009388401,-1.06569016,0.032679915,1.14E+00
0.009487227,-1.03120911,0.291977137,1.15E+00
0.009586052,-0.931497931,0.518131316,1.14E+00
0.009684877,-0.786622286,0.697035372,1.10E+00
0.009783703,-0.619428813,0.815042198,1.05E+00
0.009882528,-0.450325727,0.8956213,1.00E+00
0.009981353,-0.28728056,0.938402057,9.63E-01
0.010080178,-0.136878312,0.956261933,9.33E-01
0.010179004,0.003123651,0.959397554,9.20E-01
0.010277829,0.138665348,0.952305377,9.26E-01
0.010376654,0.275381356,0.933668375,9.48E-01
0.01047548,0.415548056,0.89817965,9.79E-01
0.010574305,0.556650698,0.839520991,1.01E+00
0.01067313,0.691560388,0.753172457,1.05E+00
0.010771955,0.802740216,0.641079307,1.06E+00
0.010870781,0.896676719,0.508672059,1.06E+00
0.010969606,0.960383892,0.362193763,1.05E+00
0.011068431,0.993017197,0.213390663,1.03E+00
0.011167257,0.999454737,0.071172588,1.00E+00
0.011266082,0.987080455,-0.06004402,9.78E-01
0.011364907,0.962879002,-0.180465341,9.60E-01
