Frequency (GHz),Re( S41 ),Im( S41 ),S2
0,1.29E-06,0,1.66E-12
9.88E-05,1.06E-06,-7.36E-07,1.67E-12
0.000197651,4.56E-07,-1.23E-06,1.71E-12
0.000296476,-3.44E-07,-1.28E-06,1.76E-12
0.000395301,-1.04E-06,-8.49E-07,1.81E-12
0.000494126,-1.35E-06,-6.63E-08,1.84E-12
0.000592952,-1.13E-06,7.49E-07,1.83E-12
0.000691777,-4.61E-07,1.26E-06,1.79E-12
0.000790602,3.54E-07,1.27E-06,1.73E-12
0.000889428,1.00E-06,8.17E-07,1.67E-12
0.000988253,1.27E-06,9.79E-08,1.63E-12
0.001087078,1.10E-06,-6.41E-07,1.63E-12
0.001185903,5.49E-07,-1.16E-06,1.65E-12
0.001284729,-2.17E-07,-1.29E-06,1.70E-12
0.001383554,-9.42E-07,-9.40E-07,1.77E-12
0.001482379,-1.34E-06,-2.09E-07,1.84E-12
0.001581205,-1.21E-06,6.37E-07,1.88E-12
0.00168003,-5.88E-07,1.24E-06,1.87E-12
0.001778855,2.61E-07,1.32E-06,1.82E-12
0.00187768,9.69E-07,8.96E-07,1.74E-12
0.001976506,1.28E-06,1.66E-07,1.66E-12
0.002075331,1.12E-06,-5.76E-07,1.59E-12
0.002174156,5.97E-07,-1.09E-06,1.55E-12
0.002272982,-1.19E-07,-1.24E-06,1.56E-12
0.002371807,-8.06E-07,-9.72E-07,1.59E-12
0.002470632,-1.24E-06,-3.49E-07,1.67E-12
0.002569457,-1.25E-06,4.47E-07,1.76E-12
0.002668283,-7.66E-07,1.13E-06,1.86E-12
0.002767108,6.75E-08,1.39E-06,1.93E-12
0.002865933,9.00E-07,1.07E-06,1.95E-12
0.002964758,1.34E-06,3.02E-07,1.89E-12
0.003063584,1.23E-06,-5.49E-07,1.81E-12
0.003162409,6.50E-07,-1.13E-06,1.70E-12
0.003261234,-1.17E-07,-1.26E-06,1.60E-12
0.00336006,-7.90E-07,-9.47E-07,1.52E-12
0.003458885,-1.17E-06,-3.38E-07,1.48E-12
0.00355771,-1.15E-06,3.67E-07,1.47E-12
0.003656535,-7.60E-07,9.57E-07,1.49E-12
0.003755361,-9.07E-08,1.24E-06,1.56E-12
0.003854186,6.55E-07,1.10E-06,1.65E-12
0.003953011,1.21E-06,5.34E-07,1.75E-12
0.004051837,1.33E-06,-2.99E-07,1.86E-12
0.004150662,8.96E-07,-1.06E-06,1.93E-12
0.004249487,6.17E-08,-1.39E-06,1.95E-12
0.004348313,-7.89E-07,-1.13E-06,1.90E-12
0.004447138,-1.28E-06,-4.19E-07,1.80E-12
0.004545963,-1.24E-06,3.98E-07,1.69E-12
0.004644788,-7.54E-07,1.00E-06,1.58E-12
0.004743614,-5.14E-08,1.22E-06,1.49E-12
0.004842439,6.28E-07,1.02E-06,1.44E-12
0.004941264,1.08E-06,4.96E-07,1.42E-12
0.005040089,1.18E-06,-1.94E-07,1.44E-12
0.005138915,8.85E-07,-8.43E-07,1.49E-12
0.00523774,2.49E-07,-1.23E-06,1.57E-12
0.005336565,-5.31E-07,-1.18E-06,1.67E-12
0.005435391,-1.15E-06,-6.45E-07,1.75E-12
0.005534216,-1.33E-06,1.82E-07,1.79E-12
0.005633041,-9.44E-07,9.45E-07,1.78E-12
0.005731866,-1.83E-07,1.30E-06,1.73E-12
0.005830692,6.09E-07,1.13E-06,1.64E-12
0.005929517,1.12E-06,5.45E-07,1.54E-12
0.006028342,1.20E-06,-1.91E-07,1.47E-12
0.006127168,8.63E-07,-8.27E-07,1.43E-12
0.006225993,2.40E-07,-1.16E-06,1.41E-12
0.006324818,-4.66E-07,-1.10E-06,1.42E-12
0.006423643,-1.02E-06,-6.40E-07,1.45E-12
0.006522469,-1.22E-06,6.92E-08,1.49E-12
0.006621294,-9.57E-07,7.78E-07,1.52E-12
0.006720119,-3.13E-07,1.20E-06,1.53E-12
0.006818944,4.59E-07,1.14E-06,1.51E-12
0.00691777,1.03E-06,6.35E-07,1.46E-12
0.007016595,1.18E-06,-9.95E-08,1.41E-12
0.00711542,8.82E-07,-7.68E-07,1.37E-12
0.007214246,2.57E-07,-1.13E-06,1.34E-12
0.007313071,-4.46E-07,-1.06E-06,1.32E-12
0.007411896,-9.73E-07,-6.01E-07,1.31E-12
0.007510721,-1.14E-06,7.06E-08,1.30E-12
0.007609547,-8.80E-07,7.11E-07,1.28E-12
0.007708372,-2.90E-07,1.07E-06,1.22E-12
0.007807197,3.91E-07,9.85E-07,1.12E-12
0.007906023,8.62E-07,4.95E-07,9.88E-13
0.008004848,9.17E-07,-1.85E-07,8.75E-13
0.008103673,5.14E-07,-7.60E-07,8.41E-13
0.008202498,-2.03E-07,-9.52E-07,9.48E-13
0.008301324,-9.33E-07,-6.40E-07,1.28E-12
0.008400149,-1.37E-06,1.09E-07,1.89E-12
0.008498974,-1.30E-06,1.07E-06,2.82E-12
0.008597799,-6.42E-07,1.91E-06,4.04E-12
0.008696625,4.66E-07,2.30E-06,5.52E-12
0.00879545,1.72E-06,2.05E-06,7.15E-12
0.008894275,2.73E-06,1.12E-06,8.72E-12
0.0089931,3.16E-06,-2.47E-07,1.00E-11
0.009091926,2.85E-06,-1.68E-06,1.10E-11
0.009190751,1.88E-06,-2.78E-06,1.13E-11
0.009289576,5.24E-07,-3.27E-06,1.10E-11
0.009388401,-8.39E-07,-3.05E-06,1.00E-11
0.009487227,-1.86E-06,-2.25E-06,8.51E-12
0.009586052,-1.89E-06,-1.27E-06,5.19E-12
0.009684877,-1.86E-06,-4.13E-07,3.65E-12
0.009783703,-1.45E-06,1.77E-07,2.14E-12
0.009882528,-8.95E-07,3.81E-07,9.45E-13
0.009981353,-4.03E-07,2.00E-07,2.03E-13
0.010080178,-1.17E-07,-2.05E-07,5.58E-14
0.010179004,-3.42E-07,-6.82E-07,5.83E-13
0.010277829,-9.38E-07,-8.54E-07,1.61E-12
0.010376654,-1.60E-06,-5.80E-07,2.90E-12
0.01047548,-2.05E-06,9.75E-08,4.20E-12
0.010574305,-2.07E-06,9.81E-07,5.24E-12
0.01067313,-1.61E-06,1.79E-06,5.81E-12
0.010771955,-8.04E-07,2.26E-06,5.76E-12
0.010870781,1.17E-07,2.28E-06,5.22E-12
0.010969606,5.27E-07,1.71E-06,3.20E-12
0.011068431,8.97E-07,1.24E-06,2.35E-12
0.011167257,9.67E-07,7.58E-07,1.51E-12
0.011266082,8.03E-07,4.24E-07,8.24E-13
0.011364907,5.38E-07,3.66E-07,4.24E-13
0.011463732,4.42E-08,3.29E-07,1.10E-13
0.011562558,2.24E-07,5.37E-07,3.39E-13
0.011661383,5.66E-07,7.02E-07,8.13E-13
0.011760208,1.04E-06,5.70E-07,1.40E-12
0.011859033,1.41E-06,7.38E-08,2.00E-12
0.011957859,1.44E-06,-6.78E-07,2.53E-12
0.012056684,9.83E-07,-1.43E-06,3.00E-12
0.012155509,8.91E-08,-1.87E-06,3.49E-12
0.012254335,-1.01E-06,-1.76E-06,4.11E-12
0.01235316,-1.97E-06,-1.03E-06,4.95E-12
0.012451985,-2.46E-06,1.75E-07,6.09E-12
0.01255081,-2.25E-06,1.54E-06,7.45E-12
0.012649636,-1.35E-06,2.67E-06,8.92E-12
0.012748461,4.82E-08,3.21E-06,1.03E-11
0.012847286,1.56E-06,2.97E-06,1.13E-11
0.012946112,2.75E-06,2.01E-06,1.16E-11
0.013044937,3.28E-06,5.88E-07,1.11E-11
0.013143762,3.02E-06,-8.52E-07,9.84E-12
0.013242587,2.09E-06,-1.89E-06,7.93E-12
0.013341413,9.71E-07,-1.90E-06,4.55E-12
0.013440238,-2.36E-08,-1.66E-06,2.76E-12
0.013539063,-6.53E-07,-9.51E-07,1.33E-12
0.013637888,-1.01E-06,1.34E-07,1.03E-12
0.013736714,-3.64E-07,9.75E-07,1.08E-12
0.013835539,6.60E-07,1.26E-06,2.02E-12
0.013934364,1.68E-06,8.72E-07,3.59E-12
0.01403319,2.31E-06,-6.66E-08,5.36E-12
0.014132015,2.32E-06,-1.23E-06,6.88E-12
0.01423084,1.68E-06,-2.22E-06,7.75E-12
0.014329665,6.16E-07,-2.71E-06,7.73E-12
0.014428491,-2.16E-07,-2.34E-06,5.53E-12
0.014527316,-9.64E-07,-1.84E-06,4.31E-12
0.014626141,-1.28E-06,-1.06E-06,2.76E-12
0.014724967,-1.09E-06,-3.10E-07,1.29E-12
0.014823792,-5.04E-07,1.39E-07,2.73E-13
0.014922617,4.21E-07,3.25E-07,2.83E-13
0.015021442,1.03E-06,-3.65E-07,1.20E-12
0.015120268,1.09E-06,-1.35E-06,3.01E-12
0.015219093,5.21E-07,-2.25E-06,5.32E-12
0.015317918,-5.24E-07,-2.71E-06,7.59E-12
0.015416744,-1.72E-06,-2.52E-06,9.31E-12
0.015515569,-2.67E-06,-1.72E-06,1.01E-11
0.015614394,-3.07E-06,-5.36E-07,9.70E-12
0.015713219,-2.64E-06,3.34E-07,7.11E-12
0.015812045,-2.02E-06,1.15E-06,5.42E-12
0.01591087,-1.10E-06,1.49E-06,3.44E-12
0.016009695,-2.14E-07,1.26E-06,1.63E-12
0.01610852,3.38E-07,5.77E-07,4.48E-13
0.016207346,5.28E-07,-5.42E-07,5.72E-13
0.016306171,-1.93E-07,-1.25E-06,1.59E-12
0.016404996,-1.23E-06,-1.37E-06,3.40E-12
0.016503822,-2.20E-06,-8.29E-07,5.53E-12
0.016602647,-2.71E-06,2.26E-07,7.42E-12
0.016701472,-2.55E-06,1.45E-06,8.63E-12
0.016800298,-1.71E-06,2.44E-06,8.88E-12
0.016899122,-6.70E-07,2.56E-06,6.99E-12
0.016997948,5.43E-07,2.37E-06,5.90E-12
0.017096774,1.48E-06,1.53E-06,4.54E-12
0.017195598,1.83E-06,2.83E-07,3.42E-12
0.017294424,1.43E-06,-9.79E-07,3.01E-12
0.01739325,3.91E-07,-1.84E-06,3.55E-12
0.017492074,-9.83E-07,-2.01E-06,5.01E-12
0.0175909,-2.25E-06,-1.40E-06,7.04E-12
0.017689724,-3.00E-06,-1.84E-07,9.06E-12
0.01778855,-2.97E-06,1.25E-06,1.04E-11
0.017887376,-2.13E-06,2.43E-06,1.04E-11
0.0179862,-7.43E-07,2.90E-06,8.96E-12
0.018085026,6.95E-07,2.43E-06,6.37E-12
0.018183852,1.61E-06,1.08E-06,3.77E-12
0.018282676,1.54E-06,-7.70E-07,2.97E-12
0.018381502,4.05E-08,-2.79E-06,7.79E-12
0.018480328,-2.50E-06,-3.54E-06,1.87E-11
0.018579152,-5.16E-06,-3.00E-06,3.56E-11
0.018677978,-8.07E-06,-9.07E-07,6.60E-11
0.018776802,-1.00E-05,2.74E-06,1.08E-10
0.018875628,-1.03E-05,7.45E-06,1.62E-10
0.018974454,-8.51E-06,1.24E-05,2.26E-10
0.019073278,-4.52E-06,1.66E-05,2.95E-10
0.019172104,1.17E-06,1.91E-05,3.65E-10
0.01927093,7.73E-06,1.93E-05,4.31E-10
0.019369754,1.41E-05,1.69E-05,4.86E-10
0.01946858,1.94E-05,1.23E-05,5.27E-10
0.019567406,2.26E-05,6.14E-06,5.49E-10
0.01966623,2.34E-05,-7.10E-07,5.50E-10
0.019765056,2.19E-05,-7.23E-06,5.31E-10
0.019863882,1.84E-05,-1.24E-05,4.91E-10
0.019962706,1.36E-05,-1.60E-05,4.42E-10
0.020061532,8.39E-06,-1.77E-05,3.82E-10
0.020160356,3.46E-06,-1.74E-05,3.15E-10
0.020259182,-5.02E-07,-1.57E-05,2.48E-10
0.020358008,-3.15E-06,-1.33E-05,1.86E-10
0.020456832,-4.03E-06,-1.05E-05,1.26E-10
0.020555658,-4.18E-06,-8.51E-06,8.99E-11
0.020654484,-3.79E-06,-7.30E-06,6.76E-11
0.020753308,-3.35E-06,-6.86E-06,5.83E-11
0.020852134,-3.25E-06,-6.99E-06,5.95E-11
0.02095096,-3.69E-06,-7.34E-06,6.76E-11
0.021049784,-4.39E-06,-7.51E-06,7.57E-11
0.02114861,-5.75E-06,-7.49E-06,8.91E-11
0.021247434,-7.24E-06,-6.85E-06,9.92E-11
0.02134626,-8.50E-06,-5.60E-06,1.04E-10
0.021445086,-9.25E-06,-3.97E-06,1.01E-10
0.02154391,-9.37E-06,-2.27E-06,9.30E-11
0.021642736,-8.64E-06,-1.12E-06,7.59E-11
0.021741562,-8.06E-06,-3.02E-07,6.50E-11
0.021840386,-7.53E-06,7.06E-08,5.68E-11
0.021939212,-7.31E-06,1.30E-07,5.34E-11
0.022038038,-7.51E-06,1.19E-07,5.64E-11
0.022136862,-8.12E-06,3.18E-07,6.61E-11
0.022235688,-8.85E-06,7.52E-07,7.88E-11
0.022334514,-9.87E-06,1.97E-06,1.01E-10
0.022433338,-1.05E-05,3.84E-06,1.25E-10
0.022532164,-1.05E-05,6.12E-06,1.47E-10
0.022630988,-9.53E-06,8.42E-06,1.62E-10
0.022729814,-7.81E-06,1.03E-05,1.67E-10
0.02282864,-5.78E-06,1.11E-05,1.56E-10
0.022927464,-3.66E-06,1.15E-05,1.45E-10
0.02302629,-1.82E-06,1.12E-05,1.28E-10
0.023125116,-5.60E-07,1.05E-05,1.10E-10
0.02322394,-8.81E-09,9.73E-06,9.46E-11
0.023322766,-3.30E-08,9.43E-06,8.90E-11
0.023421592,-2.63E-07,9.90E-06,9.81E-11
0.023520416,-3.60E-07,1.12E-05,1.25E-10
0.023619242,6.82E-07,1.33E-05,1.78E-10
0.023718066,3.15E-06,1.55E-05,2.52E-10
0.023816892,7.12E-06,1.70E-05,3.40E-10
0.023915718,1.22E-05,1.69E-05,4.36E-10
0.024014542,1.72E-05,1.48E-05,5.14E-10
0.024113368,2.20E-05,1.06E-05,5.95E-10
0.024212194,2.52E-05,4.26E-06,6.55E-10
0.024311018,2.60E-05,-3.26E-06,6.85E-10
0.024409844,2.37E-05,-1.08E-05,6.81E-10
0.02450867,1.87E-05,-1.72E-05,6.43E-10
0.024607494,1.15E-05,-2.10E-05,5.75E-10
0.02470632,3.48E-06,-2.17E-05,4.85E-10
0.024805144,-3.98E-06,-1.92E-05,3.84E-10
0.02490397,-9.48E-06,-1.39E-05,2.84E-10
0.025002796,-1.20E-05,-7.13E-06,1.96E-10
0.02510162,-1.14E-05,-2.76E-07,1.29E-10
0.025200446,-7.86E-06,5.20E-06,8.87E-11
0.025299272,-2.56E-06,8.24E-06,7.45E-11
0.025398096,3.17E-06,8.48E-06,8.19E-11
0.025496922,8.01E-06,6.21E-06,1.03E-10
0.025595748,1.10E-05,2.33E-06,1.27E-10
0.025694572,1.19E-05,-2.02E-06,1.47E-10
0.025793398,1.10E-05,-5.77E-06,1.55E-10
0.025892224,9.17E-06,-8.09E-06,1.50E-10
0.025991048,7.31E-06,-9.33E-06,1.41E-10
0.026089874,6.10E-06,-9.77E-06,1.33E-10
0.026188698,5.84E-06,-1.02E-05,1.38E-10
0.026287524,6.27E-06,-1.15E-05,1.71E-10
0.02638635,6.96E-06,-1.37E-05,2.37E-10
0.026485174,6.37E-06,-1.79E-05,3.60E-10
0.026584,3.59E-06,-2.29E-05,5.35E-10
0.026682826,-1.93E-06,-2.74E-05,7.55E-10
0.02678165,-1.00E-05,-3.01E-05,1.00E-09
0.026880476,-1.97E-05,-2.96E-05,1.26E-09
0.026979302,-2.96E-05,-2.51E-05,1.51E-09
0.027078126,-3.77E-05,-1.69E-05,1.70E-09
0.027176952,-4.25E-05,-5.85E-06,1.84E-09
0.027275776,-4.31E-05,6.40E-06,1.90E-09
0.027374602,-3.94E-05,1.80E-05,1.88E-09
0.027473428,-3.21E-05,2.73E-05,1.78E-09
0.027572252,-2.27E-05,3.32E-05,1.62E-09
0.027671078,-1.27E-05,3.54E-05,1.41E-09
0.027769904,-3.52E-06,3.44E-05,1.19E-09
0.027868728,3.77E-06,3.10E-05,9.74E-10
0.027967554,8.79E-06,2.64E-05,7.76E-10
0.02806638,1.17E-05,2.17E-05,6.09E-10
0.028165204,1.30E-05,1.76E-05,4.81E-10
0.02826403,1.35E-05,1.44E-05,3.89E-10
0.028362856,1.36E-05,1.19E-05,3.27E-10
0.02846168,1.38E-05,9.84E-06,2.86E-10
