Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-2.34E-06,0,5.48E-12
0.000116929,-2.29E-06,5.11E-07,5.48E-12
0.000233858,-2.12E-06,9.98E-07,5.48E-12
0.000350788,-1.85E-06,1.44E-06,5.48E-12
0.000467717,-1.49E-06,1.81E-06,5.48E-12
0.000584646,-1.06E-06,2.09E-06,5.48E-12
0.000701575,-5.79E-07,2.27E-06,5.47E-12
0.000818504,-6.99E-08,2.34E-06,5.47E-12
0.000935433,4.42E-07,2.30E-06,5.47E-12
0.001052363,9.32E-07,2.14E-06,5.46E-12
0.001169292,1.38E-06,1.89E-06,5.46E-12
0.001286221,1.75E-06,1.54E-06,5.45E-12
0.00140315,2.05E-06,1.12E-06,5.44E-12
0.001520079,2.24E-06,6.46E-07,5.44E-12
0.001637008,2.33E-06,1.42E-07,5.43E-12
0.001753938,2.30E-06,-3.69E-07,5.42E-12
0.001870867,2.16E-06,-8.61E-07,5.41E-12
0.001987796,1.92E-06,-1.31E-06,5.40E-12
0.002104725,1.59E-06,-1.70E-06,5.39E-12
0.002221654,1.18E-06,-2.00E-06,5.38E-12
0.002338583,7.09E-07,-2.21E-06,5.37E-12
0.002455513,2.09E-07,-2.31E-06,5.36E-12
0.002572442,-3.00E-07,-2.29E-06,5.35E-12
0.002689371,-7.94E-07,-2.17E-06,5.34E-12
0.0028063,-1.25E-06,-1.94E-06,5.32E-12
0.002923229,-1.64E-06,-1.62E-06,5.31E-12
0.003040158,-1.95E-06,-1.22E-06,5.30E-12
0.003157088,-2.17E-06,-7.57E-07,5.28E-12
0.003274017,-2.28E-06,-2.62E-07,5.27E-12
0.003390946,-2.28E-06,2.43E-07,5.26E-12
0.003507875,-2.17E-06,7.37E-07,5.24E-12
0.003624804,-1.95E-06,1.19E-06,5.23E-12
0.003741733,-1.64E-06,1.59E-06,5.22E-12
0.003858663,-1.25E-06,1.91E-06,5.21E-12
0.003975592,-7.97E-07,2.13E-06,5.19E-12
0.004092521,-3.09E-07,2.26E-06,5.18E-12
0.00420945,1.93E-07,2.27E-06,5.17E-12
0.004326379,6.83E-07,2.17E-06,5.16E-12
0.004443309,1.14E-06,1.96E-06,5.14E-12
0.004560238,1.54E-06,1.66E-06,5.13E-12
0.004677167,1.86E-06,1.28E-06,5.11E-12
0.004794096,2.09E-06,8.43E-07,5.09E-12
0.004911025,2.22E-06,3.65E-07,5.07E-12
0.005027954,2.24E-06,-1.28E-07,5.04E-12
0.005144884,2.15E-06,-6.12E-07,5.01E-12
0.005261813,1.96E-06,-1.06E-06,4.97E-12
0.005378742,1.67E-06,-1.46E-06,4.92E-12
0.005495671,1.30E-06,-1.78E-06,4.87E-12
0.0056126,8.77E-07,-2.01E-06,4.82E-12
0.005729529,4.10E-07,-2.14E-06,4.75E-12
0.005846459,-7.15E-08,-2.16E-06,4.68E-12
0.005963388,-5.44E-07,-2.07E-06,4.60E-12
0.006080317,-9.83E-07,-1.88E-06,4.51E-12
0.006197246,-1.37E-06,-1.60E-06,4.42E-12
0.006314175,-1.67E-06,-1.23E-06,4.32E-12
0.006431104,-1.89E-06,-8.09E-07,4.22E-12
0.006548034,-2.00E-06,-3.48E-07,4.12E-12
0.006664963,-2.00E-06,1.25E-07,4.02E-12
0.006781892,-1.89E-06,5.86E-07,3.93E-12
0.006898821,-1.68E-06,1.01E-06,3.85E-12
0.00701575,-1.37E-06,1.37E-06,3.78E-12
0.007132679,-9.90E-07,1.66E-06,3.73E-12
0.007249609,-5.48E-07,1.85E-06,3.71E-12
0.007366538,-7.05E-08,1.93E-06,3.71E-12
0.007483467,4.17E-07,1.89E-06,3.76E-12
