Frequency (GHz),Re( S31 ),Im( S31 ),S2
0,-6.20E-06,0,3.84E-11
0.000116929,-6.05E-06,1.35E-06,3.84E-11
0.000233858,-5.61E-06,2.64E-06,3.84E-11
0.000350788,-4.90E-06,3.79E-06,3.84E-11
0.000467717,-3.95E-06,4.77E-06,3.84E-11
0.000584646,-2.82E-06,5.52E-06,3.84E-11
0.000701575,-1.55E-06,6.00E-06,3.84E-11
0.000818504,-2.07E-07,6.19E-06,3.83E-11
0.000935433,1.15E-06,6.08E-06,3.83E-11
0.001052363,2.44E-06,5.69E-06,3.83E-11
0.001169292,3.62E-06,5.02E-06,3.83E-11
0.001286221,4.63E-06,4.11E-06,3.83E-11
0.00140315,5.41E-06,3.00E-06,3.83E-11
0.001520079,5.93E-06,1.75E-06,3.83E-11
0.001637008,6.17E-06,4.21E-07,3.83E-11
0.001753938,6.11E-06,-9.32E-07,3.83E-11
0.001870867,5.76E-06,-2.24E-06,3.83E-11
0.001987796,5.14E-06,-3.44E-06,3.82E-11
0.002104725,4.27E-06,-4.48E-06,3.82E-11
0.002221654,3.19E-06,-5.30E-06,3.82E-11
0.002338583,1.96E-06,-5.86E-06,3.82E-11
0.002455513,6.35E-07,-6.15E-06,3.82E-11
0.002572442,-7.20E-07,-6.14E-06,3.82E-11
0.002689371,-2.04E-06,-5.83E-06,3.82E-11
0.0028063,-3.26E-06,-5.25E-06,3.82E-11
0.002923229,-4.33E-06,-4.41E-06,3.82E-11
0.003040158,-5.18E-06,-3.36E-06,3.82E-11
0.003157088,-5.79E-06,-2.15E-06,3.82E-11
0.003274017,-6.12E-06,-8.36E-07,3.81E-11
0.003390946,-6.15E-06,5.13E-07,3.81E-11
0.003507875,-5.89E-06,1.84E-06,3.81E-11
0.003624804,-5.35E-06,3.08E-06,3.81E-11
0.003741733,-4.54E-06,4.17E-06,3.80E-11
0.003858663,-3.52E-06,5.06E-06,3.80E-11
0.003975592,-2.34E-06,5.70E-06,3.80E-11
0.004092521,-1.04E-06,6.07E-06,3.79E-11
0.00420945,3.10E-07,6.15E-06,3.79E-11
0.004326379,1.64E-06,5.93E-06,3.79E-11
0.004443309,2.89E-06,5.43E-06,3.78E-11
0.004560238,4.00E-06,4.67E-06,3.78E-11
0.004677167,4.92E-06,3.68E-06,3.78E-11
0.004794096,5.60E-06,2.52E-06,3.77E-11
0.004911025,6.01E-06,1.24E-06,3.77E-11
0.005027954,6.14E-06,-9.54E-08,3.77E-11
0.005144884,5.97E-06,-1.43E-06,3.76E-11
0.005261813,5.51E-06,-2.69E-06,3.76E-11
0.005378742,4.79E-06,-3.82E-06,3.76E-11
0.005495671,3.84E-06,-4.77E-06,3.75E-11
0.0056126,2.71E-06,-5.49E-06,3.75E-11
0.005729529,1.45E-06,-5.95E-06,3.75E-11
0.005846459,1.18E-07,-6.11E-06,3.74E-11
0.005963388,-1.22E-06,-5.99E-06,3.73E-11
0.006080317,-2.49E-06,-5.57E-06,3.73E-11
0.006197246,-3.64E-06,-4.89E-06,3.72E-11
0.006314175,-4.62E-06,-3.98E-06,3.71E-11
0.006431104,-5.37E-06,-2.87E-06,3.71E-11
0.006548034,-5.86E-06,-1.62E-06,3.70E-11
0.006664963,-6.07E-06,-3.03E-07,3.69E-11
0.006781892,-5.98E-06,1.03E-06,3.68E-11
0.006898821,-5.60E-06,2.31E-06,3.67E-11
0.00701575,-4.95E-06,3.47E-06,3.66E-11
0.007132679,-4.06E-06,4.47E-06,3.64E-11
0.007249609,-2.98E-06,5.24E-06,3.63E-11
0.007366538,-1.75E-06,5.76E-06,3.62E-11
0.007483467,-4.47E-07,5.99E-06,3.61E-11
0.007600396,8.78E-07,5.94E-06,3.60E-11
0.007717325,2.16E-06,5.60E-06,3.60E-11
0.007834254,3.33E-06,4.98E-06,3.59E-11
0.007951184,4.34E-06,4.13E-06,3.59E-11
0.008068113,5.14E-06,3.08E-06,3.58E-11
0.008185042,5.69E-06,1.88E-06,3.59E-11
0.008301971,5.96E-06,5.88E-07,3.59E-11
0.0084189,5.95E-06,-7.29E-07,3.59E-11
0.008535829,5.65E-06,-2.01E-06,3.60E-11
0.008652758,5.09E-06,-3.20E-06,3.61E-11
0.008769687,4.28E-06,-4.24E-06,3.63E-11
0.008886617,3.26E-06,-5.08E-06,3.65E-11
0.009003546,2.09E-06,-5.68E-06,3.67E-11
0.009120475,8.15E-07,-6.02E-06,3.69E-11
0.009237404,-5.05E-07,-6.07E-06,3.72E-11
0.009354333,-1.81E-06,-5.84E-06,3.74E-11
0.009471262,-3.03E-06,-5.34E-06,3.77E-11
0.009588192,-4.12E-06,-4.58E-06,3.80E-11
0.009705121,-5.02E-06,-3.61E-06,3.82E-11
0.00982205,-5.70E-06,-2.46E-06,3.85E-11
0.009938979,-6.11E-06,-1.19E-06,3.88E-11
0.010055908,-6.25E-06,1.34E-07,3.90E-11
0.010172837,-6.10E-06,1.46E-06,3.93E-11
0.010289767,-5.66E-06,2.73E-06,3.95E-11
0.010406696,-4.97E-06,3.87E-06,3.97E-11
0.010523625,-4.04E-06,4.84E-06,3.98E-11
0.010640554,-2.93E-06,5.59E-06,3.99E-11
0.010757483,-1.69E-06,6.09E-06,3.99E-11
0.010874412,-3.65E-07,6.31E-06,3.99E-11
0.010991342,9.72E-07,6.23E-06,3.98E-11
0.011108271,2.26E-06,5.88E-06,3.97E-11
0.0112252,3.44E-06,5.25E-06,3.95E-11
0.011342129,4.46E-06,4.39E-06,3.92E-11
0.011459058,5.27E-06,3.33E-06,3.89E-11
