Frequency (GHz),Re( S21 ),Im( S21 ),S2
0,0.061739113,0,0.003811718
0.000114206,0.060431447,-0.012667037,0.003812414
0.000228411,0.056562807,-0.024802109,0.003814496
0.000342617,0.050294075,-0.035895348,0.00381797
0.000456823,0.041886486,-0.045479693,0.00382288
0.000571029,0.031690098,-0.053150404,0.003829228
0.000685234,0.020130198,-0.058581833,0.003837056
0.00079944,0.007689497,-0.061540876,0.003846408
0.000913646,-0.005111377,-0.061896674,0.003857324
0.001027851,-0.017735485,-0.059626356,0.00386985
0.001142057,-0.029651674,-0.054815967,0.003884012
0.001256263,-0.040355872,-0.047658131,0.003899894
0.001370469,-0.049392626,-0.038443327,0.003917521
0.001484674,-0.056373604,-0.027549464,0.003936956
0.00159888,-0.060993981,-0.015426032,0.003958228
0.001713086,-0.063045524,-0.002576124,0.003981375
0.001827291,-0.062425781,0.010462948,0.004006451
0.001941497,-0.059142724,0.023143368,0.004033477
0.002055703,-0.053315707,0.034927253,0.004062478
0.002169909,-0.045171116,0.045310449,0.004093466
0.002284114,-0.035034303,0.053843144,0.004126487
0.00239832,-0.023316648,0.060148798,0.004161544
0.002512526,-0.010499616,0.063940533,0.004198634
0.002626731,0.002884482,0.065034524,0.004237809
0.002740937,0.016274277,0.063357644,0.004279043
0.002855143,0.029102169,0.058952913,0.004322382
0.002969348,0.040818103,0.051978085,0.004367839
0.003083554,0.050912801,0.042700544,0.00441545
0.00319776,0.05894012,0.031486031,0.004465308
0.003311966,0.064556733,0.018771676,0.004519948
0.003426171,0.067425832,0.005187563,0.004573154
0.003540377,0.067454666,-0.008863483,0.004628693
0.003654583,0.064592898,-0.022701999,0.004687623
0.003768788,0.058919814,-0.03574454,0.004749217
0.003882994,0.05063846,-0.04742647,0.004813524
0.0039972,0.040064618,-0.057231851,0.004880658
0.004111405,0.027615529,-0.064715989,0.004950777
0.004225611,0.0137932,-0.069525488,0.005024046
0.004339817,-0.000834471,-0.071414106,0.005100671
0.004454023,-0.015656948,-0.070254587,0.005180847
0.004568228,-0.030045336,-0.066046044,0.005264802
0.004682434,-0.043378539,-0.058916029,0.005352796
0.00479664,-0.05506881,-0.049117092,0.005445063
0.004910846,-0.064586788,-0.037018914,0.005541853
0.005025051,-0.071484759,-0.023095459,0.005643471
0.005139257,-0.075416498,-0.007906791,0.005750165
0.005253463,-0.076154284,0.0079225,0.005862241
0.005367668,-0.073600285,0.023726791,0.005979963
0.005481874,-0.06779407,0.038827635,0.006103621
0.00559608,-0.058913931,0.05256081,0.00623349
0.005710285,-0.047272842,0.064305246,0.006369886
0.005824491,-0.033308566,0.073509038,0.006513039
0.005938697,-0.017568518,0.079715788,0.00666326
0.006052903,-0.000689202,0.082585394,0.006820822
0.006167108,0.016627997,0.081911959,0.006986059
0.006281314,0.033645742,0.077635489,0.007159305
0.00639552,0.049621191,0.069849066,0.007341155
0.006509725,0.063840531,0.058799334,0.007532975
0.006623931,0.075658619,0.04489569,0.00773985
0.006738137,0.084423289,0.02872273,0.007952287
0.006852343,0.089681968,0.010761278,0.008158661
0.006966548,0.091187358,-0.00817263,0.008381926
0.007080754,0.088736422,-0.027271215,0.008617872
0.00719496,0.082216345,-0.045360103,0.008817066
0.007309165,0.072066933,-0.062310301,0.009076216
0.007423371,0.058442198,-0.077022903,0.009348018
0.007537577,0.041827526,-0.08879102,0.009633387
0.007651782,0.022850759,-0.097011514,0.009933391
0.007765988,0.002259909,-0.101213716,0.010249323
0.007880194,-0.019104406,-0.101082794,0.01058271
0.0079944,-0.040341318,-0.096477643,0.010935357
0.008108605,-0.060524695,-0.087441579,0.011309268
0.008222811,-0.078740954,-0.074207082,0.011706829
0.008337017,-0.0941265,-0.057192501,0.01213078
0.008451222,-0.105905257,-0.036990885,0.012584249
0.008565428,-0.113423146,-0.014352584,0.013070807
0.008679634,-0.116179459,0.009839854,0.013594489
0.008793839,-0.113853246,0.034602135,0.014159869
0.008908045,-0.106323652,0.058884308,0.014772081
0.009022251,-0.093683533,0.081610918,0.015436946
0.009136456,-0.076244347,0.101723514,0.016160874
0.009250662,-0.054533981,0.118225031,0.016951113
0.009364868,-0.029284332,0.130223438,0.017815716
0.009479073,-0.001411149,0.136973262,0.018763666
0.009593279,0.028015049,0.137913689,0.019805029
0.009707485,0.057805542,0.13270165,0.020951209
0.009821691,0.0866955,0.121237233,0.022214576
0.009935896,0.113387488,0.103678554,0.023605965
0.010050102,0.136603102,0.080435202,0.025130229
0.010164308,0.155161172,0.052161627,0.026795825
0.010278513,0.168027878,0.019773431,0.028624356
0.010392719,0.174339354,-0.015586237,0.030637141
0.010506925,0.173450455,-0.052599818,0.032851801
0.010621131,0.164978668,-0.089820333,0.035285653
0.010735336,0.148831293,-0.125721976,0.037956769
0.010849542,0.125221387,-0.158757657,0.040884389
0.010963748,0.094670072,-0.187420011,0.044088683
0.011077953,0.05799846,-0.210302517,0.04759097
0.011192159,0.01630537,-0.226158321,0.051413451
0.011306365,-0.029064998,-0.233953968,0.055579233
0.01142057,-0.076565854,-0.23291634,0.060112351
0.011534776,-0.124499798,-0.222570598,0.065037871
0.011648982,-0.171076894,-0.202767044,0.070381778
0.011763188,-0.21447663,-0.173696816,0.076170809
0.011877393,-0.252913296,-0.135895997,0.082432857
0.011991599,-0.284699976,-0.090237007,0.089196794
0.012105805,-0.308310777,-0.037907839,0.096492539
0.01222001,-0.322437555,0.019618973,0.104350881
0.012334216,-0.326040208,0.080628552,0.112803181
0.012448422,-0.318387151,0.143211573,0.121879933
0.012562628,-0.299088269,0.205318198,0.131609355
0.012676833,-0.268119544,0.264817059,0.142016165
0.012791039,-0.225839451,0.319561779,0.153123188
0.012905245,-0.172993541,0.36746037,0.164953889
0.01301945,-0.110709116,0.406544387,0.177534847
0.013133656,-0.040475521,0.435036212,0.190894774
0.013247862,0.035888411,0.451410264,0.205059204
0.013362067,0.116280064,0.45445475,0.220050173
0.013476273,0.198366702,0.443322301,0.235884011
0.013590479,0.279650062,0.417574883,0.25257294
0.013704685,0.35753727,0.377214879,0.270123964
0.01381889,0.4294191,0.322705954,0.288539896
0.013933096,0.492752075,0.254977673,0.307818221
0.014047302,0.545142472,0.175416321,0.3279512
0.014161507,0.584428549,0.085840978,0.348925402
0.014275713,0.608760595,-0.011537381,0.370722573
0.014389919,0.616671324,-0.114170194,0.393318355
0.014504124,0.607138455,-0.21924004,0.416683299
0.01461833,0.579633832,-0.323740721,0.440783434
0.014732536,0.534157932,-0.424566656,0.465581542
0.014846742,0.471256375,-0.518609405,0.491038286
0.014960947,0.392021298,-0.602856874,0.517117109
0.015075153,0.298073292,-0.6744923,0.54378755
0.015189359,0.1915261,-0.730986476,0.571023475
0.015303564,0.074930102,-0.770180821,0.598793017
0.01541777,-0.04880479,-0.790367067,0.627062008
0.015531976,-0.176497832,-0.790361345,0.65582254
0.015646182,-0.304794759,-0.769581079,0.685154882
0.015760387,-0.430264622,-0.728180528,0.715374526
0.015874593,-0.549034834,-0.667556524,0.747070962
0.015988799,-0.654772937,-0.586888254,0.773165422
0.016103004,-0.749486744,-0.486061305,0.797985972
0.01621721,-0.829211056,-0.370579332,0.824920017
0.016331416,-0.890680194,-0.242673457,0.852201615
0.016445621,-0.931816816,-0.10519366,0.879348285
0.016559827,-0.95113939,0.038581871,0.9061547
0.016674033,-0.947744787,0.185122997,0.932490705
0.016788238,-0.921324909,0.330770224,0.958248529
0.016902444,-0.87217766,0.471844226,0.983330844
0.01701665,-0.801201165,0.604750276,1.007646203
0.017130856,-0.709868729,0.726078689,1.031103875
0.017245062,-0.60019207,0.832698703,1.053617651
0.017359268,-0.474665135,0.921842575,1.075100723
0.017473472,-0.336197674,0.991181314,1.095469273
0.017587678,-0.188036442,1.03888631,1.114642469
0.017701884,-0.033676587,1.0636754,1.132539469
0.01781609,0.123231761,1.06484592,1.1490829
0.017930296,0.278981447,1.04228806,1.164195048
0.018044502,0.429905057,0.99648273,1.177796189
0.018158708,0.572466493,0.928479373,1.189791832
